M/Z,Intensity
555.0793,86.6829
512.4166,98.6822
515.2782,12.5144
504.6246,31.7733
510.662,76.4507
529.4944,86.4883
531.027,60.6721
531.4329,18.2965
584.8889,63.5118
575.6837,58.9546
503.6501,22.6522
556.0619,22.6521
510.8068,31.0683
569.8274,74.686
529.599,12.0899
587.1704,37.211
540.3801,84.1282
518.2436,8.0509
547.8782,27.9891
531.733,2.6305
530.6912,11.4412
502.5808,91.5388
518.5088,65.8681
582.3073,80.0665
559.9486,49.8212
536.2345,16.1398
566.8227,25.3482
538.8204,17.5357
541.3136,42.2676
579.8848,10.4131
588.5737,90.7468
565.2819,93.9837
574.4964,25.1882
545.8769,30.7886
522.3043,37.1915
516.2596,29.1332
540.0465,77.8632
567.2728,4.7677
503.4871,89.5685
549.8727,36.8154
507.2385,53.7027
512.5375,13.8514
571.861,9.5206
524.7685,23.8717
551.0095,54.3213
575.2125,87.3134
537.2532,20.1568
592.5924,32.7823
586.7649,14.1007
506.1597,49.1594
575.8293,48.6332
536.9296,8.9128
551.4706,70.8953
586.8029,70.27
520.2111,83.2833
588.8653,99.7659
505.7834,91.3495
564.4479,66.4286
528.0818,36.0084
541.7945,21.7139
525.7539,71.07
549.0426,90.3667
530.6094,77.2259
546.689,12.8909
547.8626,6.3072
528.018,34.5418
535.9787,81.6605
506.5177,88.6427
503.8504,22.2631
501.398,65.363
550.6768,23.0312
570.2636,14.5436
500.4309,87.5126
593.4443,86.1585
521.3995,26.4973
565.4018,37.7019
503.8108,35.0998
555.6851,10.1563
516.0273,30.0251
517.5582,4.8426
579.8677,20.3694
524.7128,62.0418
544.2913,85.5827
514.3535,97.626
587.3634,31.3652
559.9616,95.5679
547.4381,22.2177
563.5253,2.0505
513.0623,69.4502
528.9893,13.5028
555.6101,30.0171
586.3532,10.0596
532.1857,42.958
515.1198,49.6179
561.3026,71.7007
591.9244,71.9438
563.7644,57.0571
565.1894,28.251
589.9256,31.9533
587.122,46.2479
515.1092,44.8084
548.9394,79.6007
501.519,2.2016
574.4694,58.6999
528.9552,47.551
537.297,22.9362
518.2898,22.864
570.1422,63.5572
557.7356,26.2236
592.7302,98.0818
561.8893,25.1678
510.2202,64.1197
571.2947,50.1174
513.7592,69.4371
570.6701,41.1152
529.2128,58.4288
516.5928,89.982
501.7238,33.6129
596.8519,34.73
557.2022,88.5913
561.0697,64.4921
519.2585,43.9715
540.956,81.9766
588.4963,20.3736
536.6383,24.2706
,
598.4251,38.6651
516.6737,72.505
573.6412,77.2221
551.8079,1.7205
547.2376,82.4135
598.9967,44.0737
589.9133,55.3609
508.2156,13.6286
524.2845,62.6871
588.1613,45.1147
589.6147,39.5325
524.2607,36.65
560.1262,55.3738
594.8464,94.7346
560.3141,60.3633
557.1351,49.0691
544.9301,41.2268
538.3569,72.7787
520.3189,18.7869
538.9978,76.5366
532.3135,94.3407
565.505,26.1623
503.8831,98.8168
522.2573,12.3167
515.8488,10.5332
529.7708,28.5055
521.7317,49.5156
571.4973,78.7256
598.4795,44.3531
505.5093,47.8883
559.3699,72.3748
550.5961,96.7834
588.4853,65.4385
562.064,96.5469
559.9073,95.0242
519.4775,15.5484
508.5932,59.5681
598.5175,55.6771
516.7475,25.154
570.8951,51.5454
530.2662,62.2045
561.6092,29.7263
524.0332,81.8349
583.6027,35.1427
548.9235,22.596
506.2512,19.7591
,
503.0076,46.5999
511.916,76.4033
572.7244,37.8951
527.0269,69.3608
577.4229,15.3314
535.8493,90.4424
573.2835,7.8946
565.2478,29.105
554.6535,30.024
585.1497,21.4705
553.7843,90.2567
561.6792,15.718
536.9637,36.3913
526.9642,75.8706
545.9009,5.6157
513.3998,20.9108
556.8025,94.5409
531.3506,54.5913
553.8478,24.6403
521.4217,26.5928
546.8911,47.3032
512.4809,27.0526
541.3383,67.3177
530.4695,60.839
523.8861,74.8585
568.2108,73.5401
540.3349,60.9627
597.1579,14.4233
556.4049,32.632
505.6221,26.5935
599.4215,91.2489
554.6419,30.1485
536.0163,97.3124
586.5181,22.6088
565.4875,28.2442
578.4687,59.4783
556.2345,8.9394
595.2093,93.6752
506.5745,99.7872
573.6305,82.2887
571.0485,22.7038
521.8026,61.2298
552.1539,14.822
545.764,69.8322
529.3993,30.6631
542.1369,71.645
587.022,29.2043
531.8882,47.0116
529.595,15.5144
532.9493,29.8273
557.5622,43.2744
598.2465,7.8512
562.3487,34.8837
537.7871,97.3137
565.8368,5.9613
593.2867,56.8059
,
588.1526,82.0928
583.5947,99.8626
545.4928,93.4839
589.199,54.1559
506.0332,19.2991
541.0748,30.1598
554.3068,23.8341
593.8076,21.8858
587.2245,42.2819
515.3438,1.2992
519.9545,27.9333
566.6917,64.9601
521.2308,99.4745
587.0382,96.6227
514.0581,43.9728
536.9064,57.2766
568.3066,32.8586
599.5286,20.7146
536.1659,59.9548
,
599.7758,8.143
578.933,10.0184
552.8125,67.5105
589.8757,49.4487
560.7123,76.1398
556.4262,10.4814
508.0243,46.9026
508.1156,48.2959
516.5288,27.9875
502.631,73.7705
510.3529,43.2349
534.8732,80.0008
584.3271,10.5242
541.1863,33.7549
570.9159,23.9156
564.395,74.8475
557.5602,92.1452
558.6692,65.7956
560.5526,1.6167
587.7212,79.0342
594.6694,92.0921
547.4844,81.8128
521.7237,27.2481
526.6596,52.8858
544.3654,99.4646
553.7433,20.1189
528.8609,37.3978
515.3283,95.3274
511.3612,19.7403
591.7768,86.9836
518.4444,95.7728
544.0077,45.8698
531.1463,59.8359
543.5619,1.3766
587.6968,76.0049
515.8899,97.9826
584.6756,42.8216
514.7348,67.2388
563.6983,51.0638
573.7958,1.7735
591.7139,71.9614
566.1334,54.0032
586.3645,73.3924
551.3368,88.7834
574.3766,42.2933
510.6605,83.5806
538.7998,62.5695
571.8777,43.8322
554.7198,63.4536
522.7239,96.0366
503.1036,2.9157
521.3391,41.5603
525.5258,66.8022
596.1594,61.5289
566.9147,57.9943
513.4612,36.0729
584.0531,94.3109
539.5704,1.5756
534.3321,91.0919
554.3022,89.4425
568.0577,41.1649
523.2312,71.6747
595.2444,45.9514
546.8734,14.4474
560.8124,32.8997
526.1552,17.1998
552.6239,87.1797
517.1176,82.267
563.4148,1.3493
517.9844,84.117
552.961,20.584
551.7606,13.7665
552.8322,60.8367
509.0992,96.0484
553.4286,12.4768
579.8376,8.6885
515.9722,50.5728
513.889,25.2029
579.6037,59.7904
540.5255,6.7
528.6578,44.0472
530.6897,57.1378
522.1357,48.6528
578.4493,21.4668
560.3377,76.4979
574.6073,30.1577
500.9576,77.2526
579.851,73.6558
573.6548,35.0615
558.5447,44.8642
,
516.3799,53.9299
576.8679,49.5629
551.3644,87.2085
582.7043,85.6665
503.9129,29.5757
553.4784,81.783
535.3324,91.863
558.8833,61.9393
509.7617,61.074
572.3392,21.0659
514.5064,68.3974
546.8864,59.4719
568.073,75.5822
584.9139,82.9069
550.3996,88.1651
590.5004,72.4
571.2023,94.4331
563.029,4.2522
585.9233,43.9956
544.3175,86.7049
514.533,39.3507
547.0184,8.568
583.1036,18.6913
553.1432,47.6197
576.8124,60.0992
503.0662,44.7729
578.5309,46.2444
516.2559,80.5127
508.0762,51.2579
544.8197,28.771
571.257,31.8985
528.5524,54.1179
508.6494,71.2433
544.6154,92.0766
511.9805,4.231
529.2408,79.0759
521.7414,93.4182
561.4686,98.7915
575.7218,54.9723
509.3972,75.3949
564.1198,11.8982
571.5965,74.5909
556.099,1.7658
579.8846,48.8518
514.0907,71.6896
527.1319,85.1672
512.7475,2.7536
530.2626,86.8325
533.272,88.2276
520.5733,89.1607
555.8967,17.4845
513.6391,5.6748
525.5163,23.148
530.1546,2.7487
506.5553,34.3152
529.5732,69.7258
510.7056,96.1771
505.1938,26.7756
562.0906,77.5004
558.3973,97.028
550.1372,52.8066
536.9688,72.3507
546.475,38.1362
538.9698,50.7328
576.3665,79.9434
595.6022,69.6158
511.1952,7.8091
593.3757,17.5319
556.1639,14.8297
573.3046,68.7553
562.2544,72.2516
591.4805,95.8266
555.3695,21.4348
539.686,38.2799
541.4972,87.0138
559.7696,90.9056
548.454,91.4301
509.1884,51.9853
536.5143,7.8094
578.9223,61.263
587.0015,58.2017
540.0441,80.9818
527.6042,98.966
547.0368,55.9772
585.9654,23.4847
578.7407,11.0605
545.5356,96.8397
585.6121,85.8889
554.7307,27.1699
557.5289,19.0224
541.7912,63.008
506.758,31.1583
584.3611,19.2306
,
539.374,31.7055
566.3989,33.5651
578.7976,5.8951
596.6261,22.1213
575.4608,59.6443
597.9775,35.5243
504.2008,43.7274
513.2266,56.993
589.974,23.7258
562.4701,57.0487
551.4557,96.6771
542.9141,78.2697
512.7196,2.911
547.9938,92.6534
561.718,50.4369
580.2063,88.8204
579.5749,88.387
527.0464,68.9063
577.7341,4.0305
572.9704,43.2906
537.706,22.9851
520.4715,21.3968
544.3162,43.0362
596.4849,57.2382
536.4878,97.8183
528.7364,71.0724
568.5059,19.5657
546.1519,95.6447
585.9172,14.0135
502.5362,85.5694
571.8788,30.1502
595.6837,2.0463
553.2672,92.3774
515.8847,64.4155
565.9382,47.9749
531.2996,79.1302
553.3451,23.1096
506.9106,39.0475
562.8305,70.2052
597.8732,40.0652
586.6686,5.9174
522.9452,97.3516
558.9276,54.7052
,
598.5742,41.5559
520.8294,11.5537
565.4265,26.0232
535.7549,91.2959
520.7694,98.9012
571.3765,60.1648
539.781,64.638
539.1082,5.3497
552.0658,65.1624
584.4997,11.8561
522.8096,20.6233
541.5007,82.6559
515.7491,97.2859
556.877,68.2574
508.7493,37.6173
514.2686,73.6284
564.2929,95.3972
509.7347,59.8301
546.8472,65.9231
503.8506,44.197
513.8308,63.1469
594.6418,21.9618
595.4736,44.0576
568.0975,28.6753
566.6364,54.6761
553.2477,23.0451
562.2399,76.8565
544.9219,25.8144
514.2049,30.2021
585.1964,18.1346
592.2145,1.5737
568.3475,77.5619
553.6664,13.4619
569.586,88.6664
596.2943,69.0364
506.8491,78.0202
591.0729,44.7855
553.4758,69.815
546.8495,10.4619
574.4903,12.5685
574.8561,78.4883
592.3616,69.4099
584.9442,93.5239
515.1259,49.1869
567.5151,46.9273
512.1047,79.0488
525.8927,2.3617
540.8258,93.4262
588.5793,91.5262
557.486,42.0239
504.8513,73.1611
599.9065,85.2898
591.7962,28.2323
514.6456,94.9491
589.4517,53.6433
598.913,49.7812
560.4036,63.6728
571.4636,2.8302
517.8252,19.9
587.7016,12.0632
556.6951,73.1959
579.3724,87.1698
577.7828,25.7419
528.5356,94.3073
543.6992,57.8762
500.6506,54.2816
527.8089,54.7966
564.6889,85.3443
506.1173,57.6917
556.7397,25.3596
588.3083,55.196
547.1184,81.7107
501.1461,90.5344
542.3167,97.1052
553.6484,64.1123
517.8279,74.3613
576.2922,67.9407
541.2601,98.6449
592.3133,71.9089
553.9014,24.7804
598.2365,11.9569
517.3769,34.2477
535.9493,11.4393
529.8798,2.4399
553.7784,98.2805
544.8527,37.8286
584.966,99.2337
573.2983,51.7317
584.6742,76.8268
579.6707,17.5613
521.0188,11.3709
571.5837,35.7708
526.6431,81.4648
559.6523,72.4538
541.9127,10.6736
536.4732,95.0325
552.5247,54.5559
563.8724,24.0182
528.0531,12.9778
534.6597,20.5719
587.9407,68.007
525.983,14.9071
576.4197,6.3212
581.0797,55.2008
557.7671,50.6014
586.4732,58.9194
593.1225,45.9407
,
527.2349,87.4025
530.5844,12.5143
512.5343,51.7513
,
548.8853,36.0281
512.9939,26.0949
,
599.0409,41.0507
576.7326,60.4326
538.5848,69.9636
559.4813,98.7365
540.3151,51.5377
,
558.4449,59.1193
559.5533,81.3594
529.3088,29.0166
531.912,80.2912
504.2613,50.6888
511.4623,96.5256
594.6153,6.9189
529.43,59.8332
514.0075,45.6511
512.4326,59.8351
594.8801,87.6897
513.6806,25.3828
538.3068,64.7275
514.3771,96.283
589.701,16.882
526.556,83.8357
,
510.5278,21.2478
524.9186,66.3101
572.6032,26.1359
585.4713,62.9652
524.785,35.7028
589.991,19.5969
589.1658,69.148
537.1988,40.6485
529.4797,28.9287
564.8873,81.7461
551.2969,51.1817
571.846,38.9511
503.6744,96.4614
594.9564,75.6685
555.2516,4.3913
531.3261,40.0996
575.7365,94.6556
593.4044,65.2715
524.3072,21.3863
553.9726,76.6813
595.1185,11.3982
504.2421,18.3346
503.2156,55.186
555.0253,19.5965
569.3512,74.5103
522.1296,90.1532
576.8944,66.1973
520.2125,80.0821
537.6509,25.1907
560.7698,20.2525
567.0306,74.0002
581.0945,70.5178
575.9516,25.2076
547.5645,87.8414
535.5848,94.4367
514.1587,40.2233
545.1228,70.128
509.863,56.3799
512.6494,9.67
545.1591,21.373
549.0567,59.5084
501.4166,1.604
530.0362,81.5635
538.8534,93.6882
531.6084,77.1941
553.2668,34.3805
502.6114,78.7548
547.814,56.8255
570.9512,33.6238
581.2889,29.4229
571.3724,85.9689
559.8112,14.3161
506.2589,10.35
500.5962,8.7186
509.0451,76.0365
588.198,79.5314
501.9683,73.1464
530.2168,75.7539
551.1923,43.6125
554.1371,45.5074
589.854,67.7558
530.9353,98.9943
544.0701,87.0776
503.2246,47.2617
527.9084,24.0202
513.7489,95.8041
513.6364,33.4351
530.4918,70.2432
581.109,3.3675
530.4145,51.448
563.8719,34.6742
538.0559,77.2366
557.6322,18.706
586.6159,1.1528
503.5125,33.9159
503.2452,21.9488
550.9485,87.9999
510.4913,66.1471
520.1354,57.0657
572.0592,10.6961
520.6375,25.8363
574.343,92.4739
596.8939,81.5761
545.2103,61.4485
593.3482,59.9389
541.8084,83.0209
543.6598,95.9776
555.8498,5.5533
590.0447,1.58
564.3817,46.0024
503.4325,81.2483
558.1397,53.8344
560.0934,90.5676
513.5162,4.9845
588.0627,60.8912
568.2878,3.3031
531.79,70.8328
,
539.1834,58.5232
541.9505,57.5118
526.6944,97.9705
510.5761,78.5032
570.7881,37.2832
535.6933,47.5996
549.5276,40.3482
587.0454,3.3337
522.972,76.1688
575.9391,25.426
543.5787,49.974
559.627,83.8294
551.8949,36.5511
590.5672,93.1384
538.1386,44.0653
594.6878,46.6292
503.7568,35.2117
571.4409,69.4314
532.8973,91.9461
553.8597,57.0895
500.5677,99.5925
572.0845,20.4361
506.8801,75.5919
577.2151,95.1538
589.6028,40.3073
525.3017,92.7183
541.6099,48.0554
528.8678,40.3362
518.471,91.6821
506.0916,37.4751
587.5946,41.5024
596.9475,62.0536
567.1939,43.6802
599.4552,71.1805
586.8085,82.4017
512.8395,77.0853
545.9455,52.0502
546.8584,45.0773
553.9085,65.3381
598.5842,30.442
571.0383,5.6081
569.3351,26.9277
531.8186,68.6317
514.4913,91.1268
541.2631,11.105
501.2094,27.8407
561.5126,55.8782
503.8768,75.4875
584.0954,95.6236
527.5655,94.9385
552.8026,81.4245
585.6736,34.4193
537.5963,81.8921
587.696,5.7284
518.9709,83.6156
516.0262,76.3725
509.5827,33.5825
511.9264,39.4001
544.6029,77.0641
542.3992,19.2412
526.6316,26.2144
590.4167,93.3422
535.9165,38.1099
578.9181,49.5234
520.5964,36.5603
531.5174,81.3778
581.8396,78.0687
519.2931,75.194
511.4689,50.6406
585.958,28.8548
587.1595,12.1786
512.1936,31.8651
584.5759,39.727
523.2591,52.5025
519.4625,62.8746
516.8307,70.2424
592.0805,66.128
538.8256,60.7888
507.8088,84.9515
563.3394,50.127
559.3753,82.4469
523.4199,26.9032
599.9996,97.6825
522.1608,91.3246
517.1539,21.0817
525.6175,45.5537
592.1441,95.5218
561.5471,17.6191
516.2393,61.0345
505.662,93.2625
537.3097,88.0969
559.1928,26.0968
521.6404,86.3426
586.9583,58.5619
577.1182,14.4759
552.48,25.1757
,
598.1185,31.8804
549.3247,73.3063
562.737,52.088
509.4216,12.354
590.0908,69.2444
546.9323,31.1884
550.9092,2.9131
541.7748,44.6019
519.7679,74.4808
592.6837,95.2626
536.1102,44.3991
529.4434,2.5468
518.7717,44.732
505.5764,16.1266
545.4228,51.3575
539.9982,89.5465
517.5089,25.1377
549.463,50.3331
539.6039,34.4796
574.9233,10.8879
540.2617,52.1522
545.564,56.6884
531.9643,77.7914
554.8208,9.0756
522.9006,1.1148
542.1901,84.4897
581.7833,34.5165
524.7921,10.3313
593.681,36.684
542.1918,22.7571
542.3605,95.3774
572.1207,44.7069
520.944,43.3239
518.9408,79.8522
523.5782,37.8919
562.801,56.4211
529.3092,46.6815
503.3314,74.0176
530.4307,18.0708
525.5484,27.4678
511.1616,22.2363
510.4069,94.9346
598.0902,31.8506
588.2238,95.5099
529.7406,24.3865
502.9906,59.6037
538.9396,60.3473
519.7168,67.8768
512.0971,12.7975
565.3465,76.6192
540.1211,76.3079
513.8121,50.9123
549.9917,41.169
554.5232,95.2014
550.8528,49.2422
553.4898,99.3955
519.899,56.0238
583.9631,3.9776
593.4227,51.773
545.0283,11.3605
573.2763,79.9719
588.6326,20.3844
511.9591,77.0772
520.2606,52.0136
569.2488,72.1153
503.5116,90.5382
517.7199,16.1681
538.0618,72.5695
579.4705,59.7059
593.7204,80.9405
527.3774,34.2525
585.2748,40.5862
518.4979,33.3588
509.5172,48.1285
527.1461,94.8289
,
520.8167,61.0341
550.0346,89.3326
512.1067,5.2419
565.7772,50.2521
587.6216,79.1419
546.4653,54.4696
525.5321,4.1053
532.2473,57.9117
593.9594,4.5921
577.0956,76.7254
550.5449,52.3058
536.9317,25.8151
554.7166,94.8114
523.5074,37.549
505.7036,18.7862
520.1571,73.437
593.4924,47.5348
571.7176,55.6592
511.6092,32.6247
526.0499,4.1624
591.4082,43.9764
505.684,5.2753
507.5675,54.9355
571.8617,97.1791
590.0046,86.114
525.7072,49.4032
596.6561,28.1316
557.0033,90.9376
552.0912,95.0648
520.8645,90.5372
567.1767,56.2509
536.0977,96.1972
544.8917,6.8755
586.3849,66.4654
523.8763,88.8585
569.6416,61.5846
547.163,6.8096
534.4399,46.4661
548.0454,89.4733
510.2549,8.7031
525.0694,12.4902
599.3275,59.3502
581.0743,83.5313
576.1802,86.8665
510.2651,10.1413
530.8995,13.0901
585.9694,47.561
586.1943,95.1055
536.2796,88.9694
546.7813,88.722
517.1808,91.8054
583.0041,93.265
519.0863,84.5424
585.0024,61.5391
522.4252,84.456
589.2843,85.9458
583.1134,75.3759
598.3443,23.4387
564.2567,36.6858
550.7242,11.0563
504.6603,41.6984
592.2316,52.0645
576.0931,45.8782
531.727,96.3619
509.2566,16.6303
521.4368,7.0829
566.3077,19.6104
570.1626,32.7463
552.8787,68.3981
533.3637,60.3417
548.9604,65.9924
524.2823,86.7812
529.3178,22.1662
567.8193,73.8025
568.0113,52.7706
574.3855,27.0571
510.9373,24.1033
569.066,45.1937
591.6105,44.6148
579.7559,84.9115
592.0198,59.2848
554.8031,23.4296
552.631,29.6115
511.4546,61.0097
568.1953,94.7857
578.5992,60.4978
588.0906,80.4969
583.8586,80.6587
583.8599,43.6966
535.1156,88.5477
532.7587,49.7853
541.455,65.9342
565.8379,34.4254
515.0939,75.3479
565.4583,73.9838
536.5657,28.5547
568.5154,26.7874
596.5176,92.1605
535.3685,67.67
531.3409,80.5846
564.5654,28.7506
550.8634,62.2368
514.8605,9.7093
550.5552,61.1099
540.0573,93.347
566.2027,71.503
517.5995,69.4405
575.2903,65.3055
527.1394,58.0707
591.4775,79.7501
566.9995,79.1804
502.1641,57.3343
542.0056,89.5238
545.4758,51.7568
579.2056,58.8241
589.4798,41.8461
596.4211,89.7165
518.9059,84.8516
597.3993,98.6835
523.8091,70.8836
531.3803,27.4639
565.0092,62.689
514.3938,78.3747
516.8097,44.8416
528.1814,11.4696
578.7101,43.1482
529.9013,27.2597
519.1036,90.9877
566.2696,47.2656
520.3555,68.4501
535.5232,45.3766
590.1549,40.2366
589.4521,28.4211
599.4673,49.3736
588.8397,73.9431
584.09,75.3446
507.2388,9.666
501.0344,95.0108
516.671,3.0418
535.0634,66.3858
587.0284,67.9474
558.4181,18.3471
,
578.9906,11.7667
594.0505,66.612
572.3863,53.5034
517.4028,79.1964
584.3917,67.0323
566.704,7.8457
558.9368,95.0652
546.8596,64.5416
567.1282,68.4854
523.3325,82.3132
589.6323,50.5024
577.3654,54.755
565.4719,44.2111
506.7849,47.8255
549.4285,91.2982
573.2789,82.0888
527.0002,84.3396
504.0222,8.3353
558.0866,99.3461
508.6825,97.529
592.8851,31.3447
583.2066,9.2973
579.7359,17.0784
569.0593,93.404
589.1388,32.6577
554.2969,29.9459
544.2539,61.2094
546.4075,63.0224
526.1155,38.517
520.4178,67.7169
503.1846,27.1392
580.3329,7.0155
517.5755,35.4796
510.671,28.8577
588.2889,86.8526
569.1124,33.1761
590.3899,76.7312
593.1176,64.8424
581.218,74.8132
546.3539,5.8999
562.5648,2.7825
583.2157,48.8105
516.8031,43.8282
553.2662,67.9685
528.4941,18.3737
563.3039,49.3258
568.7714,35.5698
520.2936,14.8283
511.0097,66.2098
530.5389,1.2994
537.8097,24.1491
