M/Z,Intensity
479.6244,37.111389
480.5929,31.065307
402.2202,8.452595
431.8878,
428.745,36.182064
421.4238,28.797749
405.2034,1.041657
431.2365,23.591541
420.4661,20.001939
417.9314,30.221784
400.7145,49.326884
,9.982238
414.913,3.511375
409.8532,45.670189
420.4382,45.132469
498.2981,10.81104
465.5948,
494.2884,22.253365
478.0325,30.684791
453.5052,42.664114
498.4299,29.447266
445.8372,49.736999
475.0041,18.879034
,14.287765
475.4556,50.470697
489.8949,45.475849
458.9123,9.697397
486.7321,38.915874
481.583,37.040403
472.3961,6.475857
402.8664,18.101
420.5507,41.959285
466.069,56.445395
423.8468,33.478394
485.5603,59.726009
440.0227,9.789387
,8.202976
443.5564,41.399749
455.0284,57.766147
447.7082,23.438027
442.0025,35.055546
455.3281,8.888782
466.5275,17.835481
455.0984,48.643603
410.7479,27.488
493.6749,30.947724
400.2841,6.30256
461.073,58.50859
441.0411,55.100478
402.7689,47.300191
411.1696,22.159595
442.7055,9.111398
454.9035,28.012474
471.1336,56.221682
470.4463,50.862939
456.8658,35.254965
495.0405,6.478805
412.2681,
448.8761,55.260319
451.5697,53.696506
429.5271,41.972924
403.1075,54.936662
458.4621,19.517336
461.8096,39.98864
488.4696,33.177354
464.9311,58.888138
405.0787,47.232105
416.0417,8.141355
497.9628,30.941904
408.7632,38.456947
451.0888,53.974757
483.4255,51.496198
466.9206,47.103474
448.2128,1.817586
440.4904,
474.9679,9.285789
490.8784,6.457351
484.4896,1.310907
437.1138,56.563312
444.6173,44.72042
491.1201,19.606234
404.2502,46.68816
485.8312,40.241017
,18.48759
417.7728,26.355866
453.2336,44.726842
471.9721,29.361351
405.3811,44.716101
411.9451,1.908648
403.0221,1.087473
462.5973,12.693605
416.0428,27.687845
449.5724,11.504872
402.9843,17.346483
481.3146,59.828807
492.1542,1.516112
480.2992,43.362795
426.6189,35.399031
422.0807,10.375979
420.803,8.223978
488.6942,54.32187
436.9554,29.334681
411.8475,16.87218
456.9549,7.408768
480.2422,48.483154
433.096,59.345903
476.4569,53.294551
492.0436,12.928378
437.2019,10.07685
478.2073,9.072293
466.9713,37.748701
400.3315,47.525514
414.0003,26.526065
453.2553,26.433316
494.9573,40.717557
408.4519,37.098499
474.5565,17.784248
488.2553,19.188908
493.966,44.502168
427.5365,55.995886
412.1216,7.7637
489.6122,54.458002
433.4872,44.357571
443.9341,11.57305
487.7743,27.488984
449.7427,20.132494
416.8265,3.161374
499.1317,46.336935
488.7421,32.393929
430.3618,
465.6587,30.443671
430.8775,22.382865
447.4996,47.58043
421.3319,2.813517
459.84,13.207742
484.7278,54.093175
485.7525,11.385483
493.2964,50.905375
,51.299847
472.7826,26.540008
465.4929,1.066928
451.2884,59.533392
496.1544,52.761049
470.5573,22.779529
449.2956,1.651396
438.1961,13.22312
408.1895,35.274457
430.2455,52.218524
409.8438,44.845139
482.8061,5.555827
411.2716,4.340024
477.0081,44.22591
432.6189,58.241325
431.0509,59.654566
483.676,54.425863
453.6789,19.551279
418.4644,54.419343
466.7448,49.465948
420.8289,45.532494
481.5333,37.759961
432.8917,22.348113
450.3958,11.481766
421.6334,28.739967
,55.712678
479.9412,49.381826
402.7593,
479.7409,
467.4573,3.949538
467.3899,31.365197
472.8454,5.782619
494.5734,33.930516
406.4117,31.122112
407.6785,40.950006
422.5747,21.98217
475.4114,7.965558
486.2064,20.391728
445.9304,47.569402
412.7077,28.694789
411.9912,26.679189
450.5031,2.389424
458.0388,30.589455
486.2053,13.328691
498.6534,35.365172
427.0846,42.753199
435.476,46.924414
448.9659,12.610543
419.2837,57.617573
416.3903,57.400599
479.2529,36.778677
425.414,51.684677
411.7493,38.648897
409.9984,30.579342
457.9984,11.257456
465.2486,46.867811
436.0585,9.224673
420.9986,5.333744
486.5045,43.51955
480.9851,59.596608
438.1302,24.03055
426.143,7.546234
499.2036,30.410602
476.5866,43.821672
448.1727,38.7574
417.8754,27.977031
453.7468,3.607422
,43.202799
487.5054,42.408772
441.1271,15.580556
428.4037,55.905946
,15.005448
487.139,47.645521
438.8771,18.409738
469.4458,37.540361
494.0243,25.858773
440.0944,35.348109
422.2507,13.284792
444.4848,55.924075
470.8541,5.82644
438.3017,13.737647
413.6909,18.571415
443.3517,9.826569
407.8221,58.459586
418.6837,39.091251
451.598,28.162341
448.6813,51.711153
429.3204,29.672603
422.4981,39.287342
428.2997,37.754018
402.202,
454.7697,14.677922
480.3054,27.073896
414.848,51.11876
479.8703,54.069165
445.4652,2.871905
451.2906,44.207271
469.0883,1.485058
437.234,33.725025
426.2989,35.107096
426.0994,46.683466
499.4142,58.874874
468.1404,19.721778
459.2045,23.933677
473.0145,57.171055
482.6175,40.443939
472.9185,2.191546
423.4385,3.870763
428.1132,4.26334
400.7404,48.464748
444.2249,11.653398
490.621,48.146745
432.1364,7.788732
434.3936,8.977488
421.9615,43.603926
,19.330275
496.7029,28.591697
484.9674,41.256066
402.5746,23.85276
448.0098,19.230837
404.3844,24.394562
400.6094,41.48946
436.3923,31.234143
462.323,2.84518
443.9654,1.04926
496.5426,10.912184
432.5784,4.246854
426.8401,41.051913
406.9802,4.41577
405.7273,24.815764
434.484,28.278264
420.3573,5.717296
401.0855,23.332491
458.762,
481.917,40.684108
494.4753,25.905779
449.3211,19.624473
421.4468,27.456745
482.2386,34.369254
466.8739,24.113556
481.0132,38.850485
447.2721,47.668039
487.6186,37.484852
407.5832,23.871896
448.3821,40.119691
412.3349,31.133961
481.529,
403.5682,24.635692
443.722,51.718476
420.5824,3.625097
402.1756,39.135398
433.3965,23.375473
436.9691,40.081589
495.2751,28.566371
412.68,51.2628
422.8397,12.624452
417.4523,30.9499
436.0226,1.29752
414.81,16.248628
442.7363,25.694741
414.3874,6.731551
442.521,52.636704
413.296,23.128538
452.8072,15.967831
401.6566,33.021718
446.7399,56.788166
447.93,18.559911
497.0231,13.012113
419.3867,26.099911
482.0313,9.254745
421.72,10.408036
439.8034,58.946718
489.4378,40.421723
482.3334,2.726302
480.1718,25.832989
424.9539,30.561874
447.4662,27.704739
473.3006,49.601623
434.041,8.159217
498.5079,23.364012
408.3793,2.38087
449.0478,15.835217
404.9551,11.220835
429.1174,15.467595
,
448.8068,22.145698
472.2229,28.396974
,50.731154
433.4761,50.610127
486.1387,3.583491
408.831,52.482573
413.646,37.556509
442.973,17.906521
469.6435,3.384318
430.3227,18.374556
412.1956,9.942749
452.6448,20.784465
407.1658,41.650085
491.2749,37.157567
,
429.9967,18.289212
416.883,12.576203
444.1432,30.096377
490.3111,58.981315
445.3822,50.971436
406.9348,12.788246
,25.102409
400.1571,26.671931
436.0801,52.419228
498.0723,21.402349
434.0898,21.062501
417.3329,17.465568
486.7632,53.23793
480.4484,27.795725
406.6664,20.614661
,41.666946
494.8438,25.616508
400.6174,16.848073
477.8,23.269993
436.3704,35.162344
419.5089,3.056304
404.0258,20.322505
413.0789,29.921395
461.8873,17.201913
401.5207,
421.3645,6.065757
465.8231,56.864316
437.6057,41.51448
452.4721,35.757164
440.3186,37.180676
406.9556,39.866881
417.638,33.018927
426.3013,35.638974
448.7548,35.374833
452.7506,24.434009
417.2922,15.590905
413.1455,
468.2508,
426.3093,40.338155
461.7706,38.171612
413.6317,1.498069
457.2609,45.157046
462.7611,12.536639
477.9969,57.674545
464.453,33.274984
417.5105,35.12438
493.5767,7.524804
418.05,46.309458
445.1691,
464.1492,26.521711
418.4554,47.637349
414.9515,1.074027
460.1163,3.898464
440.919,21.583872
425.7389,4.669083
488.2978,49.775996
,1.555317
446.2102,22.31105
414.9622,14.433873
,1.010876
407.3592,2.53414
479.1164,39.902465
466.3022,14.711702
439.8157,33.756155
,
402.8387,39.668696
,35.053198
406.3333,49.748887
400.7103,39.045793
427.5315,44.11644
451.1571,42.742612
440.7856,19.294076
411.6695,13.786094
496.0164,20.133124
491.7632,37.083435
483.6616,23.447676
414.558,11.490646
445.5234,24.410605
461.8224,46.853704
497.8156,11.363918
415.4809,44.62384
473.4195,11.163758
432.0112,10.741139
423.7155,26.822031
425.4906,17.960155
403.8963,10.488665
475.4197,36.67449
439.9054,7.634914
465.161,53.169093
,50.292205
480.9781,56.416562
477.448,32.680892
480.0676,27.685122
494.1849,27.158216
490.7748,7.544568
406.0039,55.871496
406.1079,11.727214
424.9591,19.294339
418.7546,37.987888
446.7337,37.035356
423.9797,49.29538
428.6738,47.927175
409.6796,38.684996
490.1321,56.219097
415.1596,3.190489
431.2402,1.293701
,28.225441
499.876,33.755077
402.8842,28.446686
436.4621,17.506279
438.8771,1.083579
417.6175,46.52241
494.7869,40.875675
440.4945,51.526398
425.0322,52.220713
415.4599,30.422231
461.3979,23.795629
443.9827,58.873112
495.6535,25.001615
420.2937,
411.5011,56.800112
486.645,12.690666
411.2266,38.324037
478.5698,7.590702
419.0331,17.281237
463.352,12.611455
429.8712,33.645113
451.3906,19.387025
484.8076,15.923661
427.2721,55.480378
446.4928,17.619407
,14.518826
469.8031,51.323872
454.2239,51.980942
489.9316,5.273212
,17.923103
416.8936,53.192902
421.2313,4.804008
418.4693,41.577649
465.604,58.00682
471.1479,44.197623
475.3106,59.87265
422.9564,24.169825
493.303,55.209616
446.2193,43.477284
439.5716,59.597865
418.8878,34.766882
406.1978,39.177412
402.9996,49.409005
400.287,50.915671
461.7441,10.607094
414.3588,45.476551
470.4405,26.781789
430.337,46.333367
419.8369,44.14447
416.3571,6.322467
419.7551,10.022921
417.9358,46.073722
415.0441,55.431899
473.5316,34.829446
429.027,47.576564
457.6395,33.925369
418.5277,57.075312
450.3217,39.164682
482.8392,
484.2431,29.278948
452.3383,2.767123
498.5614,27.753953
455.5811,6.127612
478.5723,16.462124
412.1175,25.496869
411.0296,51.047683
487.667,9.513417
496.3393,15.234626
448.2361,46.054667
477.5617,18.586646
414.9576,38.651228
489.2144,16.637069
418.7341,42.664154
450.7578,54.993348
486.1224,43.522353
499.1834,42.675975
461.1833,16.914398
412.5576,16.227409
448.2672,40.085235
400.0404,49.355365
453.5219,50.760503
451.5315,39.223944
463.3487,34.502981
465.8858,59.409426
430.7176,10.150762
493.8899,15.12269
438.0056,51.469863
464.041,42.521054
412.5643,16.260837
458.2356,41.196449
409.6755,41.83563
440.2322,58.648594
447.1437,20.246763
444.9591,7.205408
,37.538515
478.5197,5.483652
443.5573,21.593188
422.3888,22.354112
406.4957,25.088473
483.4768,57.039988
466.6611,36.329803
431.4372,59.003924
479.8597,44.328319
431.8042,50.387434
420.7972,8.62589
439.087,13.356642
,10.937571
435.8877,22.776188
439.1131,52.977139
434.5607,58.155796
411.4706,4.696357
495.0138,31.617094
461.8682,6.110974
408.8164,59.839791
406.1436,56.364934
421.1063,15.225541
403.7497,26.97114
465.616,50.194033
482.0928,20.459675
400.7446,15.43907
440.0398,46.241905
453.1056,
460.7609,12.614178
483.7543,57.783062
425.3577,41.825165
490.5111,35.428328
448.6685,20.451194
493.9347,31.446923
492.2699,39.439098
440.7215,25.106226
440.0314,33.752356
448.9872,29.483297
483.6521,10.512566
423.2651,58.950832
419.4009,9.734281
447.3675,55.88672
449.4745,33.750061
490.2031,4.768016
476.1228,15.897698
457.6139,2.537068
425.6877,56.906983
433.063,48.937736
446.0951,
464.7501,5.067681
414.2973,29.864938
408.4686,57.587703
,
436.8747,52.671314
483.643,12.07982
,54.522166
471.6807,14.424206
413.7844,2.819284
401.0225,44.424171
412.6194,39.700264
426.1378,7.315746
438.6129,55.238624
434.1884,32.012124
446.13,34.613841
446.423,51.284757
430.0667,23.95297
427.0656,48.612422
439.9514,16.99017
497.0325,25.83109
474.6366,53.60226
492.4075,6.94688
493.0633,27.298739
485.2639,59.699376
446.9282,7.020621
495.3258,
,49.458591
475.351,24.480728
464.446,36.94861
453.0268,47.57312
442.6363,13.23181
489.4061,56.071883
495.9927,5.740414
439.496,9.760417
,
490.5332,38.944981
474.0579,38.148724
430.9514,26.717498
461.2407,3.935568
461.8611,12.881919
409.2086,32.544306
422.352,57.562557
436.6482,22.371854
405.7253,52.228009
421.0789,11.690724
431.2529,41.38962
487.6644,31.294055
481.1565,15.489043
492.2939,42.313759
438.3467,24.889162
440.6806,50.757392
455.2533,11.592142
435.207,50.074028
428.4889,46.110015
458.1372,
,16.887293
449.6989,31.247484
457.5504,11.188131
493.131,33.880928
498.9298,11.815408
462.1962,58.035128
481.6196,13.077312
495.5034,3.564286
404.4423,32.834851
439.0127,29.295158
477.999,33.988468
498.3229,49.189899
487.9931,57.247721
473.0628,
409.5506,38.397137
494.4038,11.288864
411.9827,23.32087
429.6695,
466.9601,4.58154
432.4242,25.376466
437.7682,47.875939
459.5189,52.401501
458.3878,39.550119
424.5463,1.162006
487.1344,46.058358
498.1147,58.730344
403.9731,52.44119
413.779,15.81796
491.368,43.427925
445.8143,27.402975
496.666,21.996663
493.1107,43.641499
480.2133,46.894971
492.1063,50.422528
411.9384,26.528114
428.809,19.172012
402.4273,50.733815
475.7159,43.670833
464.8736,42.011624
472.8916,
468.0805,48.844477
472.1007,38.539341
436.1255,
436.9036,3.782961
439.7782,1.227051
475.2396,34.818198
434.6394,10.712485
469.4005,47.666817
471.1245,
465.3109,21.749121
477.3007,23.523834
456.6662,37.302989
488.5637,25.268452
434.1491,43.32839
451.9276,26.936227
461.7488,58.80291
407.0819,13.003338
416.4035,20.899284
451.9068,16.960979
477.0863,44.636138
449.967,3.786696
497.3504,25.366566
487.977,4.682843
461.2073,43.836066
432.4311,22.918943
464.6903,2.275368
493.9975,29.252467
474.0931,1.205327
464.3235,49.863674
410.5802,54.974304
441.8205,48.374112
434.6662,28.334749
424.8731,27.629658
485.8894,44.425031
431.9941,57.779562
493.7733,28.576572
492.2719,13.993359
453.4383,59.636385
428.7249,17.220672
476.5575,44.781566
407.6337,12.054386
495.9657,2.589887
430.4689,51.177121
459.3699,51.583144
468.5715,31.032735
459.0695,54.313822
439.3393,10.500131
427.6366,54.46948
421.1026,40.421938
484.6186,14.609201
420.2193,34.546587
453.52,56.185242
400.3687,30.453631
449.163,2.179977
403.1605,25.560376
400.6353,7.723576
427.8087,22.930893
450.9892,12.195395
489.5903,45.893111
488.9462,9.689624
499.4704,10.143465
459.6358,44.440134
458.6406,25.688747
415.9142,10.831159
489.8687,50.270561
426.6321,48.788877
484.8971,26.726993
466.0967,51.86453
494.1582,12.129959
444.6118,39.459478
467.1124,5.963437
484.7423,58.062054
496.0435,34.180495
495.3869,14.674925
499.7115,43.297346
477.9256,46.478595
463.684,3.720107
493.0563,12.036675
420.2201,43.238457
466.5482,8.323874
477.2282,11.812559
411.4121,57.762209
428.5914,21.594206
455.8906,24.426089
467.0482,48.674272
408.6569,14.731297
480.3965,13.225604
481.25,27.586507
440.126,54.334044
444.262,3.62888
428.8721,1.080819
464.4634,47.463377
464.7771,54.622726
450.267,32.644482
487.8328,53.166431
445.534,51.679508
415.3977,42.482757
402.9472,56.344645
403.6478,22.873823
455.6805,34.098911
422.1361,40.804171
485.5507,32.586471
412.1842,19.443123
436.042,8.879832
466.4525,25.169079
492.6856,35.259409
497.4457,51.816546
421.8842,14.986213
422.2223,26.759281
413.7679,3.889559
455.7097,40.558171
401.1172,27.159955
408.0463,39.976039
412.6636,56.766093
412.0621,
462.9319,49.139459
459.9191,19.700146
440.5888,19.550162
474.3672,55.959027
493.6905,25.824208
466.8227,24.594905
484.5079,20.401805
443.5963,44.188392
464.4362,14.91038
409.5922,49.077297
441.6282,6.666864
488.7488,16.36532
431.2317,31.886965
412.8098,28.160999
465.8792,26.062181
410.6568,24.622948
460.8009,52.39036
459.6148,21.641528
470.935,27.969586
447.403,27.285609
413.6476,15.429809
,3.54629
458.7154,11.119645
433.6965,11.303407
417.2107,27.043806
479.1628,8.298619
426.8872,48.340412
435.6526,5.845753
480.4634,5.53659
413.7472,13.548522
451.2513,53.85801
405.7938,46.876018
419.0503,15.69793
456.1006,57.59179
458.39,45.048795
479.6381,16.520697
464.3949,31.498901
464.1479,8.675215
421.2445,25.134827
409.9963,19.311436
400.5286,13.196551
467.3155,34.122443
414.3911,44.427156
423.9902,34.098871
474.6407,52.973051
459.4837,17.721107
470.9483,24.983212
468.1273,37.298043
443.6645,44.574509
411.7449,7.353989
423.7837,32.124701
472.1359,59.409327
499.9849,10.674371
441.8101,41.677379
445.5809,
403.683,59.422776
491.7178,3.308949
432.6491,26.191921
413.5837,16.205602
442.8362,23.935062
456.3915,7.150942
498.2342,2.357322
474.0562,16.824628
484.3531,29.963893
412.5653,44.284953
497.4289,40.450184
456.4294,47.144684
435.0122,26.368255
454.7543,46.23956
484.5286,46.712007
452.7867,7.693921
475.3322,8.522557
465.183,8.225528
413.5047,23.640236
417.3198,5.160911
455.2144,51.994239
421.9276,1.113107
448.9022,
406.8986,59.396521
452.6634,19.759254
424.816,54.539504
414.7396,6.260041
452.3772,
445.3765,15.254268
431.2748,18.912238
499.8306,40.74529
439.4073,43.043299
414.3195,11.401465
457.7783,38.492943
411.3429,18.448013
431.5917,21.900363
481.943,33.109943
408.9407,
465.6326,36.996226
420.3792,7.905934
412.3634,7.742356
465.0299,
466.1957,58.031278
477.3339,22.257213
418.314,47.467373
485.9292,6.182324
,22.247095
405.5949,22.660861
421.9602,41.381195
489.1266,18.962127
440.8882,28.044366
489.5039,14.27413
414.8579,28.190239
474.3064,50.644672
458.694,55.213705
446.4484,12.630934
461.8786,8.948216
452.7137,46.886184
449.0589,
417.0507,6.084606
409.7353,21.292388
492.853,43.242924
443.6075,51.822259
449.8857,48.406968
476.6132,20.195381
419.0444,51.912818
458.8505,59.273156
463.9199,23.804126
427.7373,3.783664
498.9765,40.677623
448.6988,39.813251
413.1655,37.904816
484.7908,10.83654
469.8951,28.26323
447.8742,6.481463
441.4803,50.839705
470.1933,17.66639
433.8306,51.660132
470.3053,59.292837
439.1875,10.927343
462.5518,57.298218
421.392,21.391027
438.9396,13.569218
467.5745,35.765549
470.422,42.977717
436.1769,28.25121
493.3091,7.197941
452.6332,8.872086
470.2527,53.670945
463.6132,36.017042
452.8813,40.377184
,45.641614
446.3342,
433.5299,1.03831
414.4584,6.930926
443.0572,32.118491
481.7698,33.817416
458.6388,10.545426
407.5821,37.404639
478.9438,18.134389
431.5335,58.514665
489.159,38.831472
424.5687,18.49718
,31.608419
412.2984,19.684291
445.5329,25.836347
494.1571,36.831973
404.4834,24.331541
498.9121,34.090501
428.6579,51.358652
402.7648,22.491467
434.2121,34.501901
476.5846,23.555501
451.3608,58.167613
486.672,39.646297
480.4353,17.753475
499.5361,24.183781
413.2797,11.485338
428.4179,
437.8874,21.011857
426.9028,15.09526
489.9655,21.43852
467.6498,6.448929
460.4855,
476.0272,3.174316
426.3586,56.363242
404.3711,22.51901
414.1614,46.009269
421.073,48.481941
481.4392,51.202588
442.5677,36.630462
474.2975,1.23427
433.5623,23.936555
465.4978,13.642733
439.4294,50.060971
443.7147,4.507859
497.4447,14.199013
468.8685,11.863357
469.5748,
412.2198,13.648536
435.8388,54.654836
428.1648,54.990661
,16.39078
476.9908,54.293385
,45.35697
460.0775,30.945109
492.4717,6.190945
407.7053,41.646002
425.8503,25.568624
426.2882,29.555182
462.8822,7.292618
401.1906,4.230209
408.7454,31.883329
460.1707,26.239591
441.5286,49.202861
457.0967,44.141367
408.0548,4.632485
469.0017,56.175138
408.7202,18.100317
466.3691,
428.371,8.647342
480.2555,43.488026
459.5757,43.030678
442.8342,46.257891
476.8026,37.54273
441.8976,42.841872
407.4344,43.478498
436.8199,23.306851
436.4984,43.459228
499.8637,58.775546
405.402,7.817071
490.3061,52.424318
492.5976,3.503336
403.2097,46.016848
487.8282,57.868501
420.4312,13.926928
498.3114,28.908135
400.7308,43.341067
496.4138,8.315805
441.6487,43.915336
476.1667,5.725955
464.6599,29.252595
450.8637,26.871434
404.7202,19.659961
465.5892,25.383393
447.8315,5.320627
469.4864,12.347053
497.1269,41.760717
462.861,24.945416
434.64,41.500832
445.9586,21.206986
462.1081,42.941695
455.1492,19.947469
443.5603,3.152986
401.6809,14.84853
400.8791,42.635234
486.3241,53.384797
498.6342,2.60737
421.1452,3.181731
466.3315,31.790204
434.2124,26.048555
422.1594,11.920899
416.1239,3.663357
451.2552,12.165138
454.5892,30.903892
408.6479,18.755855
419.3385,45.84575
492.326,59.926063
481.0954,45.712746
488.034,8.623036
471.1398,17.644627
,22.18299
449.2867,
400.8507,8.296222
474.1147,9.722922
414.4686,33.34735
407.8131,25.247837
493.8395,13.710909
410.5854,42.329121
490.7803,51.479225
454.6115,56.003354
454.346,4.823756
473.0776,2.842092
409.751,5.865092
423.5232,18.975707
482.4111,6.490716
469.925,6.726424
416.1791,35.203568
479.1695,7.399934
450.1377,23.67402
429.617,54.358735
460.6692,35.922592
447.5783,13.306615
493.0234,17.572562
416.4585,57.358797
459.2036,46.055872
447.9547,52.634334
461.0924,46.251872
425.8628,26.759175
405.643,16.667496
480.7031,9.589304
414.2665,10.976119
432.0914,26.710211
478.439,56.870765
,3.005643
410.6609,44.366664
459.0621,
465.1119,11.438727
438.6067,43.127176
,5.352777
451.363,
450.4554,30.103685
496.8935,14.288931
412.0636,24.559754
481.9717,40.501963
459.1574,54.558043
467.7685,10.188007
408.5592,49.733901
433.159,3.309595
401.963,31.859602
447.5986,20.746621
433.9725,5.345642
428.7905,11.806724
491.9425,49.341381
454.2721,34.968637
429.3689,42.784691
447.0595,58.365161
432.823,42.457449
494.3978,18.103615
491.5341,22.612935
415.1054,54.470924
469.2276,18.052685
436.2231,57.1594
474.9647,42.557362
478.4049,53.854704
405.5461,54.733578
420.6652,36.545174
466.5181,19.559959
435.9935,8.266439
447.8628,49.657345
433.4733,28.519693
426.3175,17.510361
448.0713,45.293734
477.0949,8.169916
499.8831,43.246425
459.0291,38.576684
438.3828,14.077375
489.3067,14.891368
430.2785,42.161851
445.4723,9.868472
449.9191,46.111496
443.1342,20.719383
402.4501,50.079631
438.9926,25.861303
435.6727,38.213658
487.6978,28.145293
452.965,32.670906
423.025,37.3249
433.7483,22.910087
437.9022,
488.8535,15.432991
498.204,53.727783
434.637,11.634973
445.2331,
403.4606,34.089146
426.9429,15.025553
,51.678957
479.8902,50.628122
458.8652,50.627458
477.8956,1.614528
481.9667,2.018118
484.9223,3.958426
477.1514,15.754991
455.3373,51.498777
436.687,
445.1654,56.721335
497.8565,
491.621,48.531084
424.6062,31.796041
473.2947,10.179248
433.3458,17.913252
460.6893,28.057206
496.5958,40.811025
470.2189,17.095169
469.4077,52.281787
422.8021,43.528355
413.22,42.824066
459.5894,50.82191
463.5066,6.2858
498.3057,25.69607
491.1419,43.009469
439.5835,
457.2618,27.728041
478.3648,45.527164
497.3571,34.558698
428.2662,58.858863
425.8777,
433.0088,13.990633
416.6544,9.447633
409.4964,15.706975
,4.462375
410.3757,48.184577
470.7169,32.421635
473.4773,
412.6506,57.402986
483.966,5.927861
498.7302,3.830018
408.0407,43.041057
435.9917,4.164254
448.0318,24.438663
420.992,12.663045
438.1857,11.732025
418.7415,6.225126
406.0091,54.380595
491.3281,22.556876
464.3982,26.311819
403.3956,41.224641
429.6595,36.296063
401.3296,57.91175
,27.650276
495.4939,54.72932
458.4168,45.818928
437.2393,23.270262
488.0333,
400.376,38.64568
426.6891,6.226796
428.6045,38.933639
450.7837,23.680194
436.4285,54.168956
422.0672,22.881325
476.1267,27.940836
456.7755,36.064339
404.0273,11.42167
414.5073,30.101471
481.0558,45.893343
497.2761,51.820347
483.7606,28.347949
452.0936,39.16287
461.0927,
493.9443,17.819524
449.0272,54.804692
421.06,35.262233
401.286,44.679513
401.9946,53.805673
,21.669773
404.5781,28.36779
473.7828,41.488736
409.4053,21.069307
413.1423,
437.8936,9.183116
434.1251,19.939394
446.9156,23.505843
475.3436,41.858363
440.0147,57.542387
440.886,
499.7685,44.006
464.5708,17.43123
450.6156,16.330484
412.8929,34.128965
469.7864,35.622761
431.223,17.610571
490.5198,56.487402
454.18,58.394565
403.076,47.260551
477.9699,30.447493
481.6979,7.299463
437.3481,14.493198
426.5547,8.247258
420.5005,21.638003
472.3937,30.061181
497.5744,34.852365
454.7949,20.040847
,20.53026
465.0972,
499.0424,17.983917
459.0451,29.64878
494.7764,2.070777
461.7072,36.545516
467.9915,3.670435
465.795,58.382996
483.9974,44.405057
469.995,52.969006
454.0078,
488.6473,30.073708
427.4968,33.299475
484.1391,8.225117
401.8494,36.622694
431.7381,1.147831
434.0458,57.912642
489.5183,58.058594
424.6264,35.193092
450.0611,2.423123
406.4397,35.140245
446.8385,26.544608
444.0854,5.117277
499.2644,18.831578
433.2675,53.190884
419.5447,13.403249
421.3331,11.168177
485.9588,28.780283
,19.379559
414.6997,30.733998
411.1794,28.567763
485.3919,31.37872
,42.470886
491.1304,27.670057
479.9002,53.682089
454.7864,39.75128
478.3892,
414.5742,55.90416
464.028,34.998128
468.4076,49.342929
457.1739,39.630858
491.2373,38.914432
499.7329,7.825409
465.6367,16.452136
403.7338,9.203054
430.5942,49.9413
477.5439,29.714065
496.2332,46.320168
437.0075,27.099957
496.5507,11.724066
432.9413,59.420323
457.752,36.490214
445.0719,2.723019
466.5144,22.65983
484.3048,33.81032
458.9471,1.794978
451.2181,13.947585
461.3765,45.293235
465.9797,32.820086
405.865,39.806557
466.7901,10.393572
424.1833,21.262093
465.0052,49.005001
468.9477,30.127871
446.9088,42.338293
498.8478,10.42801
494.3528,13.923137
426.8887,21.575334
497.9928,38.086866
498.5627,14.83085
411.8941,14.153907
424.3835,5.749421
454.765,3.043105
413.4059,30.22374
402.2476,37.501162
432.9724,6.736991
460.1272,36.312924
408.3219,20.07569
400.2643,45.683334
498.7716,18.79909
499.0675,36.494301
