M/Z,Intensity
532.9689,88.2746
540.5379,33.5645
500.1374,20.2766
561.2472,94.5572
512.9711,81.4402
577.344,25.262
567.9633,92.2755
555.5917,46.5429
584.8307,85.0146
513.9051,35.4198
511.1201,61.6987
537.6718,15.2073
533.1343,89.7296
503.5237,23.7557
568.7822,70.2156
557.5632,50.886
519.4659,43.1425
581.4883,21.033
521.4899,52.4439
524.0901,2.2638
521.4389,67.968
512.995,2.1166
508.8618,86.8974
530.0286,6.9805
573.8181,75.0332
533.1423,86.4691
517.2228,23.503
507.0122,92.2467
,
515.1067,76.4257
550.9956,84.8771
542.1369,35.7811
570.4265,8.4321
565.1456,21.325
526.8751,34.5098
578.263,90.2858
520.7288,57.7749
534.2334,97.8787
534.9718,52.2527
579.011,2.7644
567.5808,32.4669
527.4885,70.518
525.3778,81.4661
529.0617,36.0068
505.8052,18.4129
547.4287,62.7173
562.0774,29.3363
575.4003,63.5661
575.8967,41.6154
586.3603,40.3132
542.9575,16.738
598.1537,96.8642
508.1291,4.2362
542.2261,34.6919
528.8858,94.3536
542.3349,66.2477
523.9203,5.9687
535.6431,89.6712
578.5623,22.5681
577.6636,7.3805
,
596.3938,66.3301
509.6296,86.7509
584.9839,56.6558
531.5511,78.687
507.0837,91.5467
522.3349,93.95
548.0539,62.4045
587.646,60.7886
508.2256,10.8147
528.2786,99.3061
559.8516,2.782
565.0911,77.6771
554.7535,98.2458
576.7261,48.6337
573.5266,39.7994
578.8202,71.8908
579.5836,37.7712
525.2541,61.7838
525.1508,60.0644
512.3973,41.3124
531.2275,88.2743
584.9594,44.5635
541.3418,28.744
530.1945,86.1572
545.8397,2.756
583.4306,39.7518
536.3437,83.4203
518.4837,50.123
557.8467,22.109
546.5915,92.4229
563.6727,12.2559
513.8897,54.3203
546.9533,46.2701
513.6451,39.6285
570.3673,93.019
523.784,17.2777
588.016,7.1615
540.1728,52.7204
526.8078,35.4065
570.0833,19.529
568.7414,99.7129
577.5316,20.9026
528.6196,84.9229
550.8805,66.4542
525.6843,21.2562
559.1525,34.0156
577.3428,48.7584
596.0456,83.8857
595.4125,22.2733
518.0509,74.361
598.4345,96.486
548.8081,66.5217
559.3972,72.4334
522.9822,41.4274
565.2046,76.376
590.4483,18.2184
556.8791,83.1111
554.9584,28.6617
517.866,56.3948
539.7058,31.2755
536.3656,8.6198
575.9729,17.9489
554.4031,96.9281
504.8458,97.3751
521.0809,35.545
531.3568,37.2431
502.8545,56.2599
549.1048,82.7754
568.631,24.991
528.2846,34.3386
500.1784,89.9336
582.1064,89.7284
500.9584,45.8694
581.4323,82.6571
597.6751,5.2668
583.3333,93.0123
512.7308,63.1159
546.0539,87.9144
552.7911,96.8451
,
520.4113,25.3846
525.9213,78.4441
501.8261,69.3901
577.1094,41.7559
540.6517,14.8151
587.4952,73.7051
567.8294,97.9168
594.3814,26.6103
532.0574,67.4013
598.7175,2.5957
507.754,50.4286
512.3104,97.8868
511.9261,13.4811
536.7787,42.1398
517.934,18.4521
558.7084,57.0834
524.4479,38.7563
599.8889,59.8224
524.3732,38.6795
598.1799,9.1934
528.7843,18.8352
598.0496,72.1576
565.3281,29.0733
590.5448,79.5111
532.5708,35.0093
525.9408,78.5959
523.8575,25.7284
566.6757,20.6244
596.2152,4.2701
530.7061,86.5326
572.298,7.7719
523.4279,78.8374
516.6605,31.129
589.3095,4.8503
563.5181,58.0987
562.232,74.0105
563.1171,19.4738
537.8839,4.5694
583.0598,23.5904
594.8504,15.8253
539.8219,86.6728
538.2769,55.6074
504.3728,96.2268
589.0165,58.682
532.722,79.7102
535.1679,24.9763
598.3001,5.9995
511.9025,27.5627
506.3476,89.5089
527.7397,72.5304
507.2099,68.4023
589.5004,83.6407
591.2755,65.4558
533.927,83.521
542.6912,85.4376
503.6291,95.9082
544.5211,29.1599
551.8749,68.0402
521.299,92.8296
522.8338,44.2822
555.843,33.6315
544.5055,94.0725
529.1404,9.4185
586.1988,6.85
577.9058,61.3022
515.4348,69.6397
508.7666,18.3754
549.5048,3.5989
542.3196,40.5627
545.5034,18.882
589.4295,65.6764
518.2389,88.5233
580.6334,25.3893
595.7698,61.3334
521.7245,69.9684
507.6031,61.7891
510.7332,75.4865
549.1565,33.5443
535.3082,42.7904
579.7331,26.7927
523.8515,62.7922
570.4463,8.4352
530.524,68.2664
516.9055,82.6151
571.32,53.6131
588.0478,67.0702
530.5046,85.8613
556.6814,10.0139
533.6986,53.1556
549.1173,65.9298
552.3814,47.0988
522.8562,13.1736
552.1985,26.1327
522.6156,84.3045
582.4728,25.2972
521.704,47.4244
579.0369,90.353
543.571,82.1382
596.4933,50.7406
503.4838,17.7511
593.383,16.4254
592.1574,78.3813
586.1014,87.4364
561.246,47.3196
566.4923,64.9926
596.9158,79.7479
,
586.3567,21.3892
539.1907,4.2668
512.3689,43.2443
557.3818,18.6256
571.8303,19.2164
523.2582,80.3805
557.517,60.6119
523.5688,22.1042
565.7039,17.2721
517.463,45.7306
506.6226,53.1274
546.4485,77.1649
528.0669,93.6505
549.7724,60.9438
508.3639,40.8291
516.4567,34.008
525.4879,42.827
565.039,8.5195
560.1584,3.7653
596.1797,67.1822
559.1161,16.3772
528.5871,37.1894
584.3596,17.62
506.4416,77.2331
501.5616,77.4073
543.7674,55.6592
530.8909,45.5252
512.8113,70.4949
508.0555,65.9093
520.2149,68.8023
579.9371,9.6983
504.4585,48.9979
526.106,60.6749
,
548.4154,10.2641
531.6277,2.1238
520.3898,24.4266
537.5556,9.2544
558.0442,85.653
524.266,53.5283
562.2891,75.5478
550.1157,30.5392
587.082,73.2778
555.9343,69.2324
596.6054,9.5073
598.9802,84.2573
548.5095,84.4734
521.5487,93.3177
506.385,40.1692
552.1994,16.8477
593.9297,33.1482
574.963,21.9254
583.0771,46.7822
553.3542,41.3679
547.0048,15.4607
528.5145,94.9951
537.6123,58.2561
553.0277,30.3462
545.7411,60.6438
590.5198,46.1208
566.7167,40.8999
550.25,51.9482
582.6628,95.2842
553.1227,5.0975
558.0994,88.4024
591.1137,79.5946
579.3167,33.5651
534.7416,27.117
559.5727,81.7018
536.4699,48.833
551.2543,82.8293
586.9968,59.0903
,
588.4502,61.4562
557.6557,24.3148
571.2507,17.8338
558.0939,61.7781
579.4938,99.7787
593.0914,3.7982
522.0406,17.153
546.9104,29.4423
536.0399,26.6683
560.9297,26.9992
514.2965,30.0347
539.3923,48.9926
554.6054,69.6915
548.0662,33.4858
566.3074,82.9693
571.2737,33.9941
572.0429,42.1622
536.189,72.9277
576.6045,83.703
530.9905,26.6107
507.2741,83.345
570.7895,2.4981
576.1795,41.8852
552.3294,14.9935
571.7336,17.0504
573.0782,72.1641
591.132,4.2444
512.6073,7.3931
522.2294,39.7299
505.8432,53.4996
560.4202,69.157
522.4895,66.1581
581.1477,17.2834
565.4355,76.9719
549.2512,70.709
528.5276,2.7073
578.1769,5.089
517.4827,64.2303
537.6744,61.873
565.7574,41.7532
544.371,63.0082
588.9937,87.941
571.6799,34.8361
592.6315,12.6449
565.112,36.6881
538.8474,81.2912
520.5193,97.8586
563.4322,22.1365
,
576.6617,94.2843
598.6493,28.9168
541.0623,42.7245
562.655,79.1525
593.6483,25.6275
584.8798,85.0446
552.5177,63.1964
508.0377,68.6007
558.5522,10.3335
536.6777,64.3222
520.3042,60.6716
574.1082,68.1703
506.5209,14.8477
520.356,95.3721
562.1519,37.1424
551.1687,48.3981
557.2531,95.838
589.0238,95.7209
508.0389,46.5024
586.6067,81.5802
576.4939,19.6646
512.5493,32.0452
527.1015,52.1692
585.8871,37.7695
517.5798,80.7384
591.7326,42.7535
523.301,70.7996
501.4455,32.8012
538.0149,39.4484
532.136,43.6767
522.0174,74.8692
543.5891,94.1148
566.5616,41.0364
533.0879,2.31
522.0435,73.9852
583.7656,30.5447
505.5508,45.5535
548.9982,77.1063
570.48,68.4049
588.5196,36.2071
527.9421,12.8375
539.5415,84.1188
520.5942,15.4597
586.5347,75.5165
577.8126,5.3268
564.0418,13.8941
527.0822,97.1889
505.5702,70.1823
592.0738,49.7803
514.7705,31.6664
566.0451,51.6585
594.2601,30.5973
599.2709,90.3351
542.8634,21.7087
502.3444,40.2601
526.9251,38.0728
599.4162,20.1959
514.6353,94.0593
549.7602,69.8897
550.5367,75.4429
581.1803,44.0358
560.7702,10.5149
534.7662,74.4114
557.3815,13.0471
547.3901,87.4475
572.364,56.6199
561.1087,95.505
580.7375,32.9618
528.0909,74.6898
537.6163,22.5075
542.6884,42.422
545.8386,15.833
510.8238,98.7034
528.9272,8.4937
500.8586,36.4242
536.2062,31.9608
553.2994,39.9328
581.0034,14.8135
530.2939,74.6215
520.2776,77.98
551.9754,42.0715
543.7507,31.7683
599.3218,39.5521
543.0143,47.1807
518.0165,75.0385
578.5291,91.1379
524.096,81.3618
588.8911,99.3776
572.0753,36.9727
554.7748,74.4586
547.8625,23.5614
557.7937,62.8237
589.5918,54.3021
528.893,23.8019
508.3873,96.0397
506.7394,53.4287
570.5786,63.023
525.1484,90.4997
544.9466,38.725
519.0767,42.7495
571.77,48.687
590.3768,7.5103
545.8585,52.6575
596.5053,24.6329
531.0417,75.9296
533.5128,7.0763
593.7647,84.177
575.1392,10.1615
547.7573,14.3873
529.3211,60.69
574.4719,34.0795
558.3859,6.5757
547.9324,95.2805
594.8637,39.1445
572.2064,77.4632
574.443,96.4157
562.1007,99.6815
510.2053,63.1873
580.7856,56.2069
590.6228,64.5635
506.1552,28.4669
529.9595,9.6721
531.9859,29.1662
539.995,13.2921
586.3044,36.9706
533.0279,25.2741
581.9636,12.8214
518.5222,66.126
551.9055,28.8642
500.2894,62.7392
554.0912,78.3615
511.4897,24.1343
504.2032,84.4722
500.395,19.2147
567.363,91.868
552.0937,42.9645
500.4887,7.4281
527.1237,94.956
519.3481,33.7971
573.5274,40.0219
520.7117,51.2034
521.0564,53.3395
508.0086,12.5592
575.6698,26.5003
593.077,4.9256
578.8554,80.5036
556.7754,22.953
547.0147,90.7348
545.0575,12.3045
584.7147,99.1389
595.5412,88.6638
553.2543,20.4852
536.0843,15.6224
573.7236,14.4295
528.9066,83.1784
542.508,12.3412
554.2675,43.7174
520.6425,96.4321
548.509,27.0805
584.3737,68.4285
517.3415,39.3295
572.0527,54.9273
585.1996,91.6101
557.5094,75.947
579.2379,92.4987
535.1943,80.3099
578.54,44.4932
513.0792,64.2293
564.6165,8.8251
508.9538,7.4226
535.7929,87.5868
594.5533,63.1185
550.9728,60.2145
559.9552,25.2527
597.7971,25.4508
,
599.3077,91.4542
520.6762,68.1317
514.7565,26.1238
532.128,69.1782
535.3428,16.9906
,
507.8199,93.4843
546.5868,39.77
587.8766,2.7394
587.137,56.6891
586.8492,97.5584
557.5024,46.3508
557.207,74.3016
579.6492,70.4476
525.4254,26.5515
520.5358,60.563
552.6106,18.2733
542.9958,61.6768
573.4183,7.5597
591.0259,63.5006
536.9577,35.0613
553.4294,58.1077
555.4745,52.8664
529.8689,47.5802
569.1943,24.5754
547.2055,56.7451
509.782,92.6847
532.4675,10.4564
560.5291,63.9551
538.0955,11.3488
585.3626,60.5198
547.1811,76.7752
501.3545,5.9611
537.4355,35.3513
522.0386,19.8307
548.1382,59.0029
534.981,45.8767
550.9649,1.608
566.2135,79.2107
572.4887,34.7042
578.1477,94.1428
585.759,63.93
514.7992,79.2275
507.5656,97.253
541.981,27.9656
564.4939,82.6786
519.4278,74.4236
503.5382,67.8475
551.6658,14.8573
592.5996,26.8049
593.4566,89.2272
521.6426,42.1243
535.8367,95.2991
540.3758,41.1434
563.721,45.5989
563.8988,79.159
541.177,81.6053
500.1992,92.4046
533.1147,41.0972
529.4414,85.1245
549.2978,85.1662
535.9066,61.3343
561.9375,57.2881
566.7508,95.672
575.268,86.7469
554.5592,20.4154
567.4932,12.5928
526.6656,38.4994
568.3202,17.8499
573.5698,78.0518
549.8667,39.6785
543.0721,19.8301
563.3043,38.8289
519.1795,90.157
543.9087,23.2439
588.0799,78.6903
590.8799,50.8125
558.7411,10.2146
518.7146,83.9238
578.4503,56.3367
507.0975,82.2827
566.7384,67.0391
587.2501,71.6728
588.7419,56.2771
500.2447,92.6572
575.6452,28.8835
557.4885,85.3331
537.4285,36.8026
599.719,67.6686
574.3971,63.944
508.9633,5.9774
553.0475,72.2671
551.2445,60.9727
512.3775,25.5041
584.49,94.9693
577.2386,16.1146
565.0411,24.576
502.4146,64.0082
563.9191,1.1093
589.193,24.847
559.0047,10.992
575.9894,42.4
590.3895,37.6428
554.7587,86.6801
547.1634,72.7327
598.9862,69.7301
523.4766,27.3523
517.3983,6.7503
580.5193,63.8191
565.7789,23.7095
561.5886,58.1196
596.5327,90.4571
559.0017,85.8729
,
500.2561,40.1984
589.7621,32.5837
530.2002,13.8184
521.3023,92.6508
562.7441,33.187
553.482,52.4724
552.9726,73.0117
568.7496,5.3641
552.475,17.7123
514.6105,87.7017
598.9706,33.4158
560.6002,28.8745
595.8422,66.4347
521.6148,50.3476
539.5464,58.3903
573.3801,76.4662
501.8382,84.3872
551.3428,2.0389
521.1268,92.7872
502.1444,25.0643
573.9246,27.0388
556.4023,47.6053
591.0665,79.0286
589.7629,1.1158
512.39,99.8845
573.4681,54.7581
508.9522,57.1271
588.884,46.8645
503.5474,79.2972
593.1649,90.8373
570.1247,75.3524
552.6331,24.668
570.0786,91.3977
526.9802,41.4059
552.4389,18.3302
515.5358,3.8866
518.6107,87.8577
509.9232,41.2293
542.201,6.8702
520.0472,88.426
580.243,20.7613
543.1984,93.3767
588.4408,91.8009
,
554.336,14.7946
506.5004,74.4857
510.9457,55.3841
594.7723,47.8199
591.048,54.6416
516.7695,93.5768
595.3805,84.7987
504.8829,20.0367
593.0085,64.6074
522.8429,42.8579
532.1982,83.7858
555.0587,79.8309
598.0362,4.3135
549.1844,50.6352
561.8276,81.7223
583.9025,31.1608
571.274,46.5293
582.714,88.6969
551.4682,97.1027
585.6773,79.1863
522.0428,18.7001
519.9954,62.505
517.5579,61.0176
549.7648,91.7775
562.7649,93.394
528.8333,8.0296
534.4087,94.8413
561.2507,37.1748
547.2089,76.2974
540.0807,16.1601
562.8576,24.5573
553.827,2.7527
565.7031,66.7365
558.7929,1.7039
598.9813,53.2399
539.2705,72.7701
542.5331,64.3564
517.359,71.6037
570.8133,21.9521
529.7205,31.7576
525.5619,13.6905
507.5641,67.5633
501.678,92.0522
542.6191,72.5567
572.3623,69.8143
,
520.6231,22.7577
591.6655,8.2115
570.6931,52.9661
581.8358,31.7412
548.16,53.4137
522.1038,15.7901
583.1042,49.1755
520.6257,11.0628
545.5614,52.7805
559.2427,19.4972
503.0085,17.9015
524.0891,86.1275
523.8016,47.7528
577.8355,76.7787
535.5947,82.9547
520.4513,55.1621
502.8075,92.2228
542.0626,21.0144
575.2072,64.7542
502.3833,12.5147
517.593,19.5308
535.0071,15.3316
569.7976,38.7073
526.115,58.7944
568.9876,2.3401
574.9605,21.4973
584.3671,2.5802
501.5491,7.7513
563.6621,52.3882
536.5215,31.4577
575.436,36.8804
594.5143,81.8462
562.1772,25.7084
544.693,23.9968
587.9686,92.4084
599.0401,39.396
553.4482,46.8977
505.0559,84.2591
590.1877,82.9893
580.7054,6.4035
597.2161,95.0724
533.7804,17.4603
543.5188,25.1811
548.1235,4.2959
597.2134,85.5759
521.9738,35.3994
571.2031,37.3675
556.282,70.9515
500.2072,75.4196
521.1826,89.9805
529.9478,11.0246
509.9713,20.3017
553.2768,54.8753
575.5685,18.5072
561.1894,40.0024
555.0386,38.362
555.6407,6.5296
513.1704,42.4164
588.3083,36.6133
506.3035,3.0704
592.8974,94.2581
571.2534,96.1485
558.6117,86.4963
522.5757,49.1411
583.4948,78.854
557.1839,47.3622
513.4665,93.5793
551.5807,45.1241
516.6487,73.9759
589.0659,35.875
511.7727,90.916
505.5089,63.7032
506.3979,77.1558
553.9953,70.0292
554.2225,44.8297
545.3586,9.398
570.8242,4.1746
558.6671,15.97
510.7908,79.4418
591.9035,95.449
570.495,57.842
511.1158,63.2767
522.8249,14.4514
585.8968,51.3597
511.2141,15.7182
514.7504,21.203
535.4137,31.5659
571.074,77.004
590.0946,52.8271
523.4565,70.6745
509.9627,85.0458
599.7512,31.3149
598.6324,87.9716
578.3751,18.9393
582.2675,84.8771
591.0277,14.7988
516.2943,20.1744
508.5641,76.5714
528.4359,99.5483
576.0207,72.3945
559.8091,87.1413
523.5832,67.5413
507.9742,21.1309
595.7591,70.1173
576.5613,6.9473
506.0325,1.1933
506.8399,79.6202
511.2945,99.0229
537.5137,60.1645
506.0441,70.4796
522.2901,5.8294
533.9161,28.9338
557.3048,68.1147
500.1727,5.2501
543.0242,96.5917
599.3678,3.3034
516.6493,78.1564
581.889,54.1219
595.5919,19.6513
590.8111,47.0773
582.6108,40.9797
527.0825,84.8837
569.9976,45.1907
501.4844,33.9935
546.1765,49.6753
593.773,60.0817
550.0697,68.0854
516.2752,42.2369
537.3477,41.4976
565.7822,54.4112
508.9099,2.6965
592.1592,37.0898
507.1185,26.8192
557.9758,22.2131
543.357,46.9276
,
513.6181,25.9574
544.1169,65.0826
,
583.4275,78.39
593.2712,26.6024
554.5528,77.5596
545.2277,72.6289
572.4148,5.0859
545.643,12.4478
503.0108,49.9705
500.4763,74.9967
566.1157,49.736
553.7909,6.281
596.6867,51.7158
513.777,49.3335
588.6142,79.7792
503.8613,93.768
539.8316,31.1799
554.1898,71.1818
585.3498,31.5288
533.6661,56.3521
556.464,20.9263
546.6391,42.8978
536.3417,46.8199
554.0814,55.6319
514.2062,93.1773
526.5343,75.7093
529.0305,7.1228
594.4424,34.7099
503.9451,35.9952
581.9589,56.9896
594.8223,17.2052
576.6076,16.5101
527.5978,5.6978
562.612,40.4374
581.2971,86.6113
517.558,67.6976
531.3134,43.7029
531.8874,2.5858
508.6585,72.5498
504.0317,60.6933
508.5085,66.8628
505.2882,40.2441
534.8072,85.3547
598.1228,57.0899
506.3077,48.4437
596.1698,20.9489
553.2735,77.0706
518.17,60.2872
516.3194,50.3025
598.1074,77.494
557.3687,23.1073
518.4191,83.8624
567.5774,23.6601
502.9311,31.0406
553.4873,2.2981
593.5273,27.965
544.0168,40.1568
551.5363,87.144
529.9495,43.7503
562.6516,4.1186
532.2929,63.2767
503.0025,53.0625
526.9588,94.4713
576.9287,62.5735
585.1867,32.5166
546.1672,86.2343
506.1775,93.7582
578.8771,47.8078
556.3547,26.9226
553.5257,91.6258
561.5174,5.622
535.1855,27.0204
534.6344,22.022
549.4132,32.1519
533.9696,56.3943
536.1413,82.4881
509.8368,1.9436
519.2263,95.3279
583.5755,92.2365
534.9517,4.0542
544.5718,66.4382
551.7575,16.6313
574.956,49.8255
591.4984,18.1349
513.4911,2.6265
541.712,89.4326
520.5647,13.5921
556.7789,25.6566
576.1383,74.7389
576.2133,40.2485
530.7439,91.1075
514.0623,24.0044
533.8558,88.3392
524.9375,96.5508
532.6954,90.504
524.4987,97.6319
570.1635,41.216
579.1958,85.176
501.8544,38.0329
505.1901,92.9188
565.4965,25.3078
598.2047,80.24
547.1093,20.9803
548.9091,28.2543
508.45,40.9138
570.0621,79.0524
523.5602,91.7528
570.0532,45.6792
501.3928,74.182
561.0969,34.218
549.379,65.5416
567.3828,24.0007
572.724,92.8712
582.8357,24.2295
,
590.8204,68.7313
569.4892,62.8447
520.9174,30.5674
557.5564,34.0172
548.5672,95.4274
527.9798,84.9081
560.985,47.75
517.8789,12.9723
519.8648,94.8687
502.3513,53.1674
599.9461,4.3851
524.8486,84.9384
591.9613,24.1168
527.538,94.9116
507.4501,13.4403
561.5002,43.6592
508.9883,64.2501
522.1978,49.7823
506.9678,19.4186
566.6733,26.559
525.1213,96.7605
559.227,42.7706
510.2444,13.9417
554.6703,6.0511
512.6245,11.7184
543.144,84.8594
573.476,99.9113
514.5916,52.0578
539.907,74.6366
550.8624,22.7762
588.9137,10.7654
551.7966,91.6542
560.9586,25.351
537.5852,65.2873
,
532.5785,88.5139
524.3702,94.5534
578.2733,19.4034
570.4067,46.155
572.1895,25.9189
566.8595,22.657
564.2977,24.2468
513.1122,12.5252
591.7026,6.9415
507.3223,88.9941
597.6297,66.3468
550.7169,39.6978
597.6933,54.3752
552.7244,64.7704
514.7987,76.5549
556.1586,34.8947
578.8335,58.7055
517.9571,78.975
590.6247,49.4338
564.4823,63.687
555.7038,68.4884
562.2564,77.2497
538.7579,82.3623
509.6227,95.1558
517.6371,34.5755
594.5046,69.3674
568.8369,62.9982
563.4365,90.9503
518.5383,79.4554
596.2803,58.8589
572.8133,18.5164
562.3457,66.1638
578.8501,1.6789
580.137,34.9905
544.8327,85.1324
539.7126,69.5456
589.2871,62.7695
576.3373,20.2686
541.6693,78.9845
561.9171,45.8053
545.3303,94.9665
539.1608,71.7274
590.0989,63.3683
553.7496,73.4939
541.5935,78.2182
564.8013,92.0474
559.8438,35.0163
503.6726,88.2382
531.9314,7.1773
572.5332,81.0944
506.2498,66.9903
502.3304,2.7673
582.9857,72.6859
590.4019,99.3459
559.0749,34.7498
519.0702,1.3452
570.1884,56.1335
550.1951,54.8548
547.1404,97.3848
561.5082,13.248
574.3428,71.1149
595.1945,52.2367
,
549.0171,78.7228
534.6493,87.6909
512.913,71.3927
594.3271,97.511
545.1014,70.7979
556.3099,8.1138
568.9027,70.6192
526.8965,62.1794
589.5216,56.4335
539.0074,57.8732
543.0147,46.6948
531.8634,34.7082
519.7032,77.5875
588.2281,79.693
550.8503,3.5703
548.8152,50.1212
585.7083,22.8036
574.8932,56.5888
562.6831,58.5433
589.855,45.9633
506.1798,31.0553
596.338,86.9096
582.0681,36.1964
569.2414,51.4208
557.4631,18.455
549.0881,99.848
573.9618,81.5053
506.4271,43.3546
539.3132,94.6576
562.4699,84.2807
507.8323,27.2955
566.7154,26.703
503.5765,52.0913
546.5232,8.0818
520.1199,71.3808
521.0153,65.8857
589.5991,8.7963
538.1554,93.0758
544.5666,73.3943
555.7638,42.04
528.9218,72.7758
509.4061,5.3736
550.2742,61.3899
517.6636,51.958
554.3042,3.3552
539.2322,76.409
567.0427,35.6042
531.9847,51.6718
580.1424,67.8829
576.7323,8.1137
518.9112,85.8097
,
533.6278,97.2836
581.569,2.9755
537.3548,16.2424
515.3525,2.1271
549.2673,71.3528
584.801,29.371
542.5172,34.202
579.981,10.7217
530.2985,46.0968
524.9582,25.062
586.2961,15.7152
551.0264,97.1586
584.069,1.9335
505.6466,79.5608
509.6402,77.5019
570.5767,47.7792
563.9787,71.4724
523.7501,75.0239
562.7706,23.1901
529.7983,39.3937
501.1016,63.3358
566.3927,58.0839
597.965,53.9384
,
572.9104,71.4626
555.0678,66.1498
590.9824,65.2265
559.3642,81.5509
552.5198,36.6339
501.9622,35.548
533.3426,3.1426
581.7705,42.373
500.7372,84.9982
,
539.0223,43.5457
568.1191,29.1089
507.7523,90.189
595.0556,50.9492
516.9213,5.7377
501.1095,93.3819
576.4172,72.2638
526.9375,31.0898
540.0772,40.8163
590.8649,55.1997
593.3258,97.3498
522.7832,65.2564
570.3428,5.1207
588.9233,79.9952
527.0603,98.2505
589.8205,5.9389
519.6674,24.1011
554.2193,13.8816
506.3448,20.9289
506.1107,91.5069
514.8155,8.6782
509.078,18.8768
585.3551,53.6664
502.5628,99.5348
589.5218,89.0342
565.2346,56.0897
510.7286,82.0077
541.5417,65.5932
533.864,36.7315
593.8311,65.937
581.5368,69.7133
579.2488,38.8525
512.0899,30.5696
510.7427,84.2592
546.5755,41.0269
508.1926,53.6929
512.5231,99.2173
557.1215,38.5017
509.3729,40.1965
578.009,79.8844
506.3808,47.6964
506.7195,21.8808
537.5732,69.0484
561.1294,57.7243
592.9936,98.7549
512.9368,19.6568
533.8595,51.4912
507.8577,37.7214
565.3525,30.5005
598.1571,42.0246
565.1249,52.2733
585.966,59.9526
,
504.3654,72.6228
577.7298,15.4782
504.8604,12.325
592.0272,15.1058
525.9307,6.4888
586.3358,86.9914
525.4344,93.8327
515.1928,59.4312
554.4442,11.7934
510.3525,8.5827
500.1198,71.5139
530.9879,74.0403
587.9825,79.6358
506.8388,51.3261
547.2077,73.0528
558.0827,1.6669
502.7175,75.9448
528.6269,29.304
563.2112,68.2079
524.4275,99.1328
510.7043,44.0669
562.9892,91.593
569.0968,75.2393
530.5951,47.8661
550.2946,72.8134
591.7622,93.0929
536.5239,5.3204
529.3645,86.1667
589.3673,83.645
574.2721,74.1355
537.5531,58.289
553.9977,32.3516
594.2488,69.5942
564.5004,34.2034
575.831,79.9518
537.6658,35.6614
534.8246,37.3916
596.1921,7.1761
566.7396,94.0467
559.7546,36.0639
573.13,72.5349
564.3942,44.0354
548.9523,88.8648
516.9041,69.6462
514.3281,10.008
579.5853,3.9408
564.722,84.5947
564.1424,86.8693
573.4813,78.0844
580.8693,83.2299
580.8549,83.9103
591.0691,7.1036
541.5347,49.0595
577.9531,86.3176
596.3512,87.3178
579.7905,92.0857
510.3301,68.9565
531.3017,94.2002
504.0426,90.5594
518.8904,35.8137
516.3472,98.3277
503.9816,14.7828
563.0542,11.1178
530.9255,26.8256
508.1862,54.4401
523.7609,77.3598
536.3932,20.8155
599.3885,81.1331
504.1973,41.8581
547.4361,59.0294
545.5515,38.3678
579.3061,1.7812
538.453,27.2007
579.9695,99.2224
566.2415,98.138
551.3753,47.8021
,
509.1349,3.5647
575.5846,80.2729
508.2374,39.2624
,
543.0995,18.5195
577.9768,25.352
507.2113,45.3226
531.2935,27.1474
509.2791,30.9479
546.5922,2.7972
538.2188,92.3327
565.838,40.783
533.4183,7.8436
528.5428,15.4282
535.9538,55.328
554.6974,70.1392
555.3122,10.4281
