M/Z,Intensity
593.1683,6.2696
575.5416,31.5994
582.0702,25.4735
532.5316,93.1065
502.2001,62.2299
584.5064,21.7839
562.3685,15.868
530.3481,12.8056
514.6979,51.4706
500.2468,14.8068
536.2903,40.1812
547.6174,25.8334
542.6258,83.3751
574.0314,81.5038
560.9938,23.4662
519.2116,92.6006
531.9615,58.2386
580.1682,72.7587
530.6061,86.2337
513.3824,38.673
576.4688,34.165
554.6765,68.8287
577.9857,96.2008
558.9166,38.6525
534.5849,92.7874
529.7956,85.4884
527.7349,94.7137
519.615,12.0333
596.0354,77.1439
512.6293,53.0219
552.058,73.1571
530.2042,10.7122
557.4204,4.2016
551.5838,88.8342
537.7675,26.2035
509.2267,15.2621
517.6203,7.1885
533.3142,93.6075
583.6347,85.0363
503.408,51.5018
518.0513,87.352
562.0255,55.1086
587.6217,12.0288
590.3081,32.6839
542.6782,33.5949
591.1085,92.5336
540.5143,49.1256
507.5244,41.8808
576.374,48.859
563.9385,57.8562
548.3712,10.9404
571.4753,55.0529
516.605,98.1031
527.753,37.757
580.4956,41.1117
592.3835,87.9024
596.6192,97.456
583.0482,97.8465
522.3865,96.9671
585.9009,31.0619
532.4327,44.5582
522.7585,79.3276
589.2738,63.3869
572.9073,13.0268
599.5799,74.0173
560.5982,80.021
576.884,66.8267
501.2412,11.54
591.1698,37.8953
517.7041,73.4277
598.2761,36.8252
564.1004,72.1242
512.2457,27.365
541.9552,46.2272
517.8088,55.2537
539.5917,9.6847
525.5524,26.5315
549.3482,82.5241
568.0857,90.7442
584.5305,78.6487
588.5162,73.3619
558.5421,31.4616
513.2801,62.9689
503.9385,73.7588
598.1659,8.147
511.4251,66.8789
530.8978,2.3798
565.318,86.8846
571.7604,73.0649
562.0598,23.7075
520.4951,77.4623
587.4592,68.1449
554.4867,6.8377
593.4878,86.1792
550.0633,27.3961
523.4538,95.5845
522.9266,3.1175
505.5408,67.2805
529.1205,29.9711
518.9918,17.9489
550.0133,94.0156
573.1636,91.3859
538.4415,74.862
506.3312,91.9706
507.6098,25.8338
509.6781,78.4567
513.9812,20.2933
570.0733,91.6265
547.9765,99.7644
530.5154,45.37
592.9488,33.5337
501.011,42.6905
541.9659,46.0019
532.6139,71.6352
543.0103,83.0325
529.5752,74.615
592.5011,14.3064
587.0439,71.0555
574.054,76.2323
596.027,31.2402
563.9959,68.1652
,
506.1412,68.6659
534.115,95.9151
582.2911,60.1453
561.2128,39.786
596.4258,32.4558
536.4918,29.1454
526.8393,28.2556
560.7126,99.1404
573.2607,91.3598
538.9298,66.5796
535.2599,53.2928
565.8464,87.6413
584.3817,25.4702
581.3721,38.2557
519.4947,8.5964
578.5727,12.666
544.155,34.3249
515.5804,90.3237
596.1793,42.4503
580.7272,73.1325
537.7621,39.8902
513.3157,97.5438
566.8024,28.9175
564.2922,18.1777
555.642,29.5282
583.089,90.4604
596.6018,45.4339
500.4053,19.0759
539.8724,74.8334
525.5456,26.7765
522.0712,40.653
582.0474,96.8383
540.9091,29.4268
576.7428,66.9066
551.7224,76.6136
550.9901,40.2514
549.9198,76.3544
593.4669,30.0266
537.29,3.6063
517.1216,50.1585
577.8328,57.6452
562.4043,64.5923
594.6775,94.3964
599.8246,83.9873
579.114,1.3517
500.8752,30.541
587.1616,71.1916
533.3552,53.5625
524.9342,32.4709
561.9293,46.2951
507.9737,19.1895
591.1832,11.2327
,
592.6517,99.7981
574.5526,97.472
557.8805,54.3172
558.8042,95.7495
557.5654,25.6906
524.1476,96.6602
533.6981,39.0004
515.3419,14.8798
502.8413,78.0218
571.5054,37.4401
577.3192,46.6196
565.7235,19.3219
513.6852,80.8972
560.782,33.9909
571.0957,89.8074
501.1802,14.4898
558.9658,96.8899
585.2187,88.9216
516.8797,17.8928
524.8072,39.1516
505.3336,12.1294
558.7297,33.8507
597.6386,83.3204
583.5871,56.1045
519.251,71.0958
588.7922,29.3031
564.7625,57.2084
501.306,70.7755
583.4391,60.8537
581.0924,49.7653
529.4083,60.7731
575.2212,70.9803
560.5297,57.0722
556.8044,59.6079
,
533.7026,37.9873
525.7679,58.9053
528.598,28.3719
514.002,84.2756
527.3195,49.7576
541.9397,76.8705
573.688,35.7947
579.2662,73.2003
566.5743,58.6241
532.2529,86.3433
541.0165,8.5487
538.366,99.8411
564.4619,7.8047
511.5319,78.4587
520.9083,11.6493
532.0097,40.6715
580.9376,25.2078
501.5267,1.4674
566.4785,29.0445
510.8304,60.5136
548.5242,77.5348
538.4383,89.3707
526.5079,37.0157
528.2582,84.1196
510.0909,85.4842
571.0142,49.0217
523.9144,85.8794
520.7172,65.4421
581.9604,92.8493
560.2095,34.7528
582.3511,81.361
511.338,43.8455
549.3241,48.527
504.2664,25.8349
541.2638,70.9167
553.1839,99.056
563.4339,87.7863
506.9861,94.6139
504.3791,34.2753
543.1289,45.1193
,
512.5035,41.1907
597.0073,43.6599
521.2043,47.8427
557.5474,48.2075
597.0034,39.9453
500.273,7.5999
,
557.5456,92.7812
504.5131,35.7318
549.642,87.2214
577.9941,48.6137
581.4138,75.0759
512.2775,52.1169
574.3001,44.9157
545.2417,77.4116
542.7655,77.8553
545.1042,90.7142
562.3956,97.4309
566.6544,32.4054
501.8767,2.0852
514.8744,10.152
515.581,77.1475
560.5432,83.3818
584.8972,47.2852
559.7979,51.737
506.9015,4.401
575.5531,46.1311
531.5346,24.381
593.8561,51.9145
537.0869,89.8844
509.0923,77.4893
505.3209,90.8666
555.8275,57.0759
571.7832,77.485
565.7591,71.4177
526.5333,46.0183
512.5801,45.6246
571.1768,52.5884
562.3183,52.1817
562.7976,50.402
529.8517,59.1531
,
517.5509,30.0608
590.6415,71.8939
506.3549,91.2719
594.6885,17.5139
596.4442,1.9331
,
583.9675,18.2708
562.2744,76.9307
500.5646,45.1972
536.384,63.1239
536.8402,18.3894
577.217,9.0839
551.7886,17.4553
507.7702,88.3522
559.6141,45.1978
511.3756,61.7122
513.1002,12.2081
524.5298,70.4775
538.7107,9.9056
513.3006,50.0555
509.9459,11.4126
546.9217,7.2496
564.383,28.6874
577.429,22.9457
519.3282,93.1285
557.1274,85.1715
514.4402,24.8131
573.1873,53.0445
556.44,29.2891
517.9489,45.9761
569.3509,40.6886
568.5939,37.5841
559.3071,53.6625
516.1541,62.9226
507.6463,46.3257
529.5585,97.3936
511.5235,97.2432
541.035,71.8017
586.5154,54.7651
502.5902,68.8687
578.7902,11.6639
577.3617,34.0853
591.9886,98.1035
500.0551,36.7958
533.4961,26.4975
541.9984,36.0943
507.8707,44.568
523.5523,1.7763
530.6208,72.6423
534.5565,56.3546
534.6879,97.6694
562.543,95.0354
514.6428,14.3267
569.9895,11.7632
587.6631,63.369
531.6605,64.3085
524.6092,10.049
578.0275,83.4965
564.3469,48.0724
506.01,22.4148
578.0353,95.752
512.6314,34.3603
543.6107,60.5261
506.9203,12.244
509.8465,42.6331
521.0569,50.9801
,
532.8427,96.8165
559.6744,64.8838
538.2868,53.9063
557.8403,65.5852
564.6819,47.0762
577.3499,64.8469
519.8002,12.2435
540.1247,21.6285
552.9935,33.4236
585.5601,23.1715
545.6989,65.21
555.9122,14.2114
550.7751,94.1025
,
554.3106,29.7166
532.234,18.4733
547.053,83.3872
562.8829,82.4681
523.7262,68.0288
515.3006,89.0456
554.4141,78.4977
567.5485,21.7298
535.0619,78.5151
501.7535,27.5144
574.5152,8.2367
508.8325,48.5386
595.4771,48.2684
521.513,78.1094
535.4215,93.6969
528.5457,52.2067
544.7341,1.2116
585.8542,85.6604
559.6028,40.4074
514.5163,75.3962
589.1132,64.8867
524.8703,49.9036
581.7155,1.1039
562.9158,14.2289
521.1535,39.6967
511.1407,67.5805
509.6581,23.9429
545.3135,69.1877
532.5115,5.7707
592.495,86.7599
536.3624,32.6135
599.9497,26.092
558.8886,45.7783
524.8675,27.4941
533.7888,40.5946
524.802,82.0324
523.4719,21.3189
590.9496,30.3086
540.8586,66.6927
553.0878,63.7046
512.8398,83.547
573.8858,35.5567
515.6755,85.3752
555.743,71.8952
576.0634,39.1951
541.0517,18.703
581.1436,50.929
566.7117,81.6202
596.9982,2.1383
504.553,33.1513
555.2356,63.0978
530.7515,3.4313
517.3595,13.25
566.4224,2.9697
570.3236,33.9108
574.573,98.8412
522.1656,10.6395
515.69,19.4775
567.8417,85.7801
586.574,77.8855
523.2081,94.0428
509.5311,92.3141
580.4543,17.1514
574.9109,12.3487
553.7193,39.8972
572.8311,37.5689
521.1648,21.3376
526.9537,59.1637
582.7407,41.5623
586.2066,73.0254
578.7142,92.6003
557.5698,20.5855
574.9772,71.1932
505.124,98.9444
527.4692,91.8112
542.0012,96.1965
540.9102,29.6679
,
549.0405,26.5896
599.3912,79.8092
500.591,78.2374
520.0135,12.4855
565.904,78.5797
516.8958,86.5373
554.2806,94.0461
598.5124,38.2609
541.8484,18.4043
568.8325,4.3368
576.2219,15.3578
562.4854,92.7617
566.3994,88.8447
574.5726,66.7226
599.6309,62.0059
571.8897,38.629
561.8643,45.9558
580.3635,47.238
535.4806,57.7502
541.7669,15.4337
552.6225,66.7805
571.1731,15.8539
558.2388,39.9619
522.4635,9.6112
538.7494,85.4751
522.1566,86.1173
550.701,17.3617
554.3251,4.2323
539.3954,22.7038
508.8942,23.0514
589.9241,66.1224
529.5157,19.0904
516.8072,14.9758
564.608,46.2884
533.8248,81.8016
576.9254,42.3196
595.6961,49.2891
558.4803,86.1775
574.0695,31.0563
553.7051,59.2669
504.742,10.1407
565.268,67.9395
536.0297,89.8764
542.7013,43.9903
583.1695,47.7965
546.8872,21.609
531.5316,31.7237
559.564,87.4962
517.9527,30.1883
521.7724,47.4647
527.731,92.0517
501.326,32.406
522.0626,59.7564
577.3202,19.7533
511.0681,26.4672
579.3107,68.9787
568.766,87.982
573.4531,23.4624
577.538,48.034
514.7825,5.3569
541.0024,77.5385
548.8545,23.0864
591.0845,44.4111
519.8709,85.4219
532.6562,63.6579
507.3215,21.2341
565.6181,15.2089
531.7774,10.4149
585.5592,59.3333
543.6292,10.2202
540.9192,99.9136
555.8334,43.4868
543.6271,80.0788
541.8119,82.93
590.1532,34.9464
505.2311,3.3401
519.1329,9.6814
576.7326,7.2294
579.6921,85.8141
599.7861,13.9132
512.1157,88.621
515.8491,83.1862
550.0256,77.8135
510.5612,87.2877
586.8144,94.0606
512.7846,54.5934
534.1982,80.5056
595.5467,14.8272
536.7353,92.9116
586.1976,96.1172
584.3986,40.5731
575.0149,8.9126
596.8266,18.3688
514.1131,16.8607
537.9194,87.5129
566.0541,92.2767
595.4707,17.3203
568.2934,4.9495
518.6045,8.2348
542.9397,61.5799
520.008,58.8503
581.5656,34.9998
594.2208,56.0823
538.353,88.7313
588.2057,43.0939
504.9015,29.2445
513.7226,2.9192
587.4778,95.9654
563.6584,42.1294
584.9589,84.4759
556.1921,93.2371
500.1081,37.8176
520.8958,6.7169
508.259,12.6208
541.7547,51.7512
521.5427,93.9027
567.0413,68.0236
593.9085,80.7704
591.9303,58.5064
577.6771,22.1552
537.7755,24.3296
538.9778,50.0221
582.0146,44.828
566.7103,61.326
518.5045,32.8608
535.7277,6.1175
560.0936,45.8106
560.0391,39.4401
519.3258,44.6983
589.2118,34.466
570.8947,79.2267
542.4845,58.0158
514.7153,31.5096
503.7538,32.6332
546.6648,91.3101
592.053,42.8886
520.6713,82.4293
585.0076,74.8243
579.3371,45.4272
556.0141,70.1999
572.0497,74.7187
593.5459,22.4296
593.2587,53.1645
591.7701,57.4763
594.7892,34.9868
589.1686,43.5645
535.0441,5.7651
505.2558,35.727
577.9112,90.4494
583.7825,55.2413
589.8202,60.4357
595.0246,33.0793
517.5255,53.9418
549.5636,30.4159
598.1616,26.4228
572.318,48.8438
563.7806,58.3839
548.0218,54.264
545.1962,34.6264
507.6374,67.0401
571.2453,84.4413
552.589,64.8242
519.0863,82.0014
571.9326,29.5467
587.585,82.324
508.8495,1.7668
556.6593,17.0759
581.4789,47.6713
500.1395,65.7494
527.2305,49.3105
553.2508,80.4187
539.7241,41.6758
598.7822,66.0112
546.9949,33.637
516.2615,45.2983
505.7655,27.6709
557.4148,8.3349
516.3324,56.7523
565.1233,75.3915
556.9239,64.2779
592.6203,60.7701
591.5917,60.8782
523.3234,47.4802
,
579.5458,81.1429
515.6904,71.5201
508.6552,5.0802
519.4377,11.2418
522.2835,32.4119
577.2607,55.5645
549.9885,50.2075
572.8347,75.3533
553.6198,1.9533
514.1535,88.6392
577.8462,85.5831
576.618,71.243
569.896,78.5115
507.9308,51.0125
550.8807,33.3614
587.4329,20.9879
597.0287,58.6806
553.4402,57.844
564.1486,92.9803
537.0115,75.8946
583.7708,34.413
569.8491,38.3081
580.0502,11.2789
580.4069,48.2279
511.3228,10.9357
529.5456,5.9369
552.7986,78.0706
,
578.3414,14.8441
523.0735,27.4461
591.6464,52.1604
544.0843,37.5474
538.5543,21.544
584.6159,13.8816
545.0559,57.5021
524.3889,6.0383
591.7488,65.6259
565.6616,55.7177
512.9129,78.0127
581.1639,68.7292
533.196,5.4398
569.1077,3.986
558.9543,40.8239
,
575.2277,48.5052
562.2557,56.3883
531.7571,81.5337
579.7504,98.5987
533.3808,91.3904
576.5314,58.4459
511.6298,97.5898
562.8232,17.9211
592.3386,74.6413
582.3661,37.0478
532.0716,49.2656
590.3777,78.6389
524.7007,66.2697
567.7456,47.4633
571.1091,17.9851
514.439,96.8589
534.9741,70.5408
535.412,52.7131
591.3576,93.6867
529.1932,97.3528
581.1239,1.8066
533.8856,68.6132
530.5103,31.7212
514.1797,8.511
516.0592,6.6032
577.5622,38.1185
508.7225,69.6593
562.7894,35.1923
527.4884,74.3799
563.8754,57.2864
595.619,77.2541
544.0478,75.5285
520.2487,76.1561
514.7442,23.1311
523.134,41.523
540.1236,35.1545
591.8892,4.4448
509.423,39.1399
527.807,68.3544
542.1928,8.7158
508.2599,30.1918
597.6413,2.7105
562.8936,14.2842
560.7976,11.5761
577.4441,27.4214
570.5476,76.2805
551.6017,97.6452
508.8802,89.5872
567.393,75.7986
555.7196,10.6911
559.7035,16.6776
534.6726,6.0371
576.5417,34.368
588.4871,11.2044
555.2806,39.4142
538.5116,51.8214
516.2782,58.8481
555.4595,87.6241
558.8827,39.5581
561.816,61.947
562.8405,94.6311
515.6435,34.8306
557.1864,70.5058
518.4764,2.3099
562.4547,95.1361
576.5492,39.5394
506.6317,58.3862
576.6784,55.662
525.5775,71.6658
563.6295,88.4561
533.6075,32.8854
540.0345,34.9465
526.1101,90.9981
519.3645,2.759
575.771,76.102
597.585,53.5818
552.7992,61.2827
599.9411,18.3751
529.0344,36.2463
578.9264,79.3203
560.2856,87.14
552.4428,55.1769
516.3629,2.3351
529.4092,80.0125
569.4287,59.4824
583.6596,5.6481
587.9448,78.4233
577.3813,86.3547
514.2814,2.0296
547.1556,11.2276
559.9299,48.503
529.3162,81.651
509.3037,35.2437
554.3067,43.2034
530.8623,79.4277
547.2606,79.3981
543.3678,12.5107
505.6323,92.5553
524.4806,97.5975
585.1262,38.9132
562.9751,51.619
566.7926,11.4971
545.012,62.1044
542.5345,11.1946
523.5105,48.2758
571.6065,1.9407
570.6059,90.8212
596.63,40.2123
508.971,25.7028
580.9735,54.662
574.2264,33.5412
539.4398,52.8501
527.2564,11.8365
552.7822,86.9815
571.5357,75.9431
588.0484,84.7032
539.5302,94.5696
541.6275,86.6657
543.3588,67.122
562.2,95.2942
517.0831,44.829
578.0288,22.5071
569.3887,58.3514
545.4952,5.9464
577.2267,96.9618
558.2682,63.6277
539.7015,63.9458
557.6729,83.9885
532.8578,91.4626
527.1404,26.3869
520.8043,37.8261
583.4907,80.2908
570.6437,41.7358
544.9895,2.784
509.5317,35.5777
555.5859,27.3012
569.5726,60.7142
528.2142,25.768
585.4916,18.762
549.2877,77.0627
541.0693,89.2076
596.171,26.298
557.2006,43.5685
522.7194,96.9265
596.362,83.6345
555.082,7.7795
552.3257,12.5334
525.3185,67.0949
556.1733,99.3315
552.1105,74.7634
570.9528,68.0595
586.8253,51.6386
556.33,66.666
530.0427,56.8939
502.9943,1.7155
560.5021,19.5466
529.3218,38.3515
563.5766,83.352
575.4817,46.323
586.1382,62.8153
507.2132,16.0801
585.3887,30.899
565.7784,10.6227
538.0861,90.7107
,
501.9893,18.6177
544.6716,84.1982
503.3943,84.176
502.8353,19.5513
538.8666,86.426
556.621,5.9626
522.5002,80.3752
531.6731,15.8375
559.4892,21.1886
520.8869,50.4487
500.6679,40.5363
578.1142,86.8879
544.981,47.8409
595.4569,27.0221
500.7005,1.9579
526.8007,95.6322
579.0431,89.5195
506.0918,79.3756
570.5631,46.5346
526.7926,76.2663
539.6874,45.3127
571.158,27.1471
590.2333,1.8583
553.54,57.7648
554.1481,44.6792
,
505.9303,81.9132
553.0478,13.1073
598.3376,53.5797
502.4469,79.0041
524.253,4.0684
569.3738,99.4331
570.3682,55.8767
575.4148,30.5333
515.2045,49.4112
570.8105,55.6481
592.2584,8.379
509.4441,56.8404
512.0932,80.2952
554.399,96.9525
516.1446,27.6054
504.3754,95.9044
516.3919,62.4461
587.5651,15.5414
527.5562,75.3808
545.6052,46.0556
537.2551,45.5082
528.899,20.9634
596.5113,83.5826
547.6207,65.1632
500.7752,33.7545
521.911,36.1824
551.8333,84.7566
508.4539,47.2055
566.1729,76.9789
519.9665,27.4857
597.6094,10.1989
589.6103,11.5497
591.3117,35.0287
563.4826,98.2979
531.9903,56.2254
595.726,15.71
544.1797,20.2972
534.403,13.1666
589.5817,37.9061
518.4176,91.7959
547.7424,74.6672
533.5797,77.1194
579.536,13.863
586.6394,47.2039
500.0975,39.4712
559.7087,63.025
530.5609,26.3356
536.3412,90.6174
560.1219,71.4249
585.4339,56.7602
566.1998,35.0894
522.2376,54.7453
560.2368,16.9077
537.5343,66.5153
575.3181,37.2137
547.6689,6.4424
503.0208,16.833
549.8781,57.3315
522.0871,13.6122
571.7913,96.3858
521.9165,52.7156
506.6918,55.9869
569.1594,50.4449
575.5226,81.4442
571.5869,75.7172
544.6795,62.1656
566.6344,88.5399
523.3895,93.8187
505.5732,24.072
567.3109,90.6293
523.7067,19.1876
575.1415,4.3582
562.7951,86.0406
537.8055,48.3274
588.4521,80.4439
502.5483,96.0368
580.8583,68.4791
537.5407,17.0021
538.5866,95.7148
524.8655,93.442
510.1186,15.2687
538.4625,64.1803
509.3754,25.7813
531.6666,72.3425
507.8593,33.9466
,
,
555.7884,16.9383
527.7553,74.4094
576.4648,2.4185
542.5832,59.7047
585.3325,31.5646
595.8059,65.3299
516.1366,57.9761
518.0465,33.22
591.2192,96.9536
539.3275,41.9061
574.9215,96.3521
573.0117,71.1772
555.4064,29.1154
525.737,7.3435
599.5667,64.267
524.0976,41.0538
580.5432,62.644
535.0298,2.4831
562.0769,20.1069
538.2717,17.9797
592.4347,79.8526
574.6152,92.6731
596.6347,31.4697
547.1496,47.0931
507.0741,21.5435
,
596.5195,13.1941
576.3937,3.6619
534.7735,41.3433
512.7362,67.979
509.1201,11.0883
568.9973,89.5017
517.5638,4.6822
569.4533,1.7238
578.171,20.1147
591.3924,64.4472
518.7763,2.142
529.042,54.5133
577.5722,70.4477
536.2763,59.3779
591.2335,21.439
520.5508,24.9795
584.3667,42.6282
506.6494,54.8933
543.5789,38.3563
579.0483,35.5592
571.0597,40.0058
544.1392,30.0138
549.0465,9.12
591.9092,18.8684
517.1908,55.4955
540.7847,52.8089
597.0903,16.5943
,
591.6591,54.6912
589.7582,38.9399
597.9836,71.4151
519.7055,72.6437
587.1855,87.8216
520.3898,32.2197
581.5799,50.0716
579.0983,79.9075
580.1301,95.8305
568.5794,80.1413
579.3807,95.6097
587.7825,98.2971
589.5076,92.8489
581.0784,77.0051
512.5651,22.4929
538.7483,70.301
587.7367,45.1994
583.6426,55.6157
562.1328,57.2492
532.5072,9.4366
516.907,9.9099
517.463,1.7956
552.1627,28.6049
,
557.4813,6.5615
589.8544,77.0517
584.7007,97.2832
596.5661,82.8401
505.2345,76.8151
511.838,86.5938
590.2534,21.5387
535.7349,96.3114
508.3633,79.5697
578.134,51.5995
544.8038,96.3721
560.7322,96.1594
500.5757,84.366
586.0072,14.2603
536.1416,26.7373
581.3285,64.1409
524.2574,52.6804
570.97,20.5403
509.0252,50.6604
517.3736,41.3682
588.7114,51.7284
501.0838,24.9801
546.3938,91.6734
559.8957,96.0372
544.976,59.5471
524.5413,48.1078
526.3743,16.9281
557.3263,27.1913
543.1039,2.6555
512.7328,6.2314
519.6002,47.8353
553.9054,68.6511
529.7859,12.0933
547.4615,98.4056
570.5286,33.2337
592.029,12.6133
537.9033,84.1107
534.8505,35.2258
557.0144,94.3144
541.8617,99.6307
579.0661,13.4212
593.9199,82.8286
503.8128,36.8522
595.3236,4.9886
572.5012,69.732
593.1392,50.6689
591.2764,38.9471
571.6254,17.2981
580.3161,25.5054
558.2863,77.2015
526.4275,51.3759
569.5401,98.7206
550.2607,47.7927
595.7082,65.3032
591.3312,97.1583
567.8224,57.4101
507.825,60.9331
585.0865,39.0362
524.5584,94.4413
562.0744,32.4607
589.4086,48.0699
501.2829,12.6986
548.2444,48.8952
561.7378,27.2435
565.306,71.2449
532.4914,89.432
588.4239,14.2876
534.8342,42.5423
516.5122,20.645
582.7839,96.3786
544.7023,10.3878
539.7722,71.4441
551.8829,11.3655
553.7741,74.4576
508.5497,44.2042
539.1059,90.417
568.4038,97.1566
521.2601,67.027
576.6921,20.9627
583.4845,70.9377
562.9874,4.9114
518.094,48.8543
552.817,90.7398
583.5346,87.3967
559.4483,86.1337
504.551,73.0951
583.9276,31.2744
509.5575,27.6015
550.0475,61.2286
592.6003,44.9851
538.5823,69.0864
579.0038,86.6939
597.6506,42.797
