M/Z,Intensity
567.453,59.8368
561.5745,2.8142
513.1534,82.9934
579.2732,17.9849
536.0203,12.0145
566.1142,85.4474
506.2038,72.3479
530.7551,21.6659
572.471,9.9991
552.2127,59.1388
540.9426,59.1585
593.2898,71.6716
543.237,41.9126
587.0899,77.9411
516.3441,55.6499
527.9251,49.9605
599.794,35.9039
510.6688,83.8286
505.4797,58.476
571.8229,2.1138
503.1034,20.7111
558.4701,35.3351
565.1602,69.798
596.6393,30.458
505.4221,79.6619
550.8065,58.4756
556.2705,36.7597
518.4707,45.9234
574.2003,98.2051
542.3129,17.7592
547.311,16.4404
503.459,70.5303
539.1237,94.8224
575.6202,32.0355
576.6351,61.0225
572.4519,33.2394
503.5029,83.3152
561.3188,61.4418
583.415,21.5454
529.1356,56.1621
524.5846,88.444
586.1639,41.715
550.8966,65.4632
538.3997,33.8046
563.507,98.919
543.1257,85.4695
544.5304,75.8546
554.0166,60.9745
553.1662,69.4495
524.1981,6.0254
518.1566,31.1553
582.7807,5.8812
509.6309,48.9592
532.3387,78.0743
545.8461,11.5339
585.9863,5.8788
561.371,51.5914
,
552.6435,69.7868
577.9928,2.665
579.1184,22.0783
511.9139,75.9232
525.2355,82.7453
577.3465,13.215
577.7435,59.2909
534.4645,59.9896
525.4406,84.1285
546.7073,53.2884
588.971,10.9864
535.2871,3.448
584.6029,1.9529
523.616,8.6274
510.5219,20.1905
597.9571,11.8563
505.8181,37.1363
527.2686,16.1113
566.3854,47.415
590.7598,83.2796
514.1482,45.9567
579.2361,57.6563
552.2635,10.3318
550.508,33.6088
513.4851,50.7674
539.5483,35.8095
550.6333,28.6198
559.802,23.4418
575.1938,51.1166
508.055,56.976
522.0816,65.9726
567.3134,15.5004
599.2785,3.0372
593.415,40.9692
598.6172,7.0195
568.146,68.1019
590.3062,99.8875
551.954,48.9827
582.6432,47.7354
591.9637,12.0616
566.8268,69.9327
515.2842,7.4043
586.3917,25.1522
583.6346,72.2706
514.0954,48.3497
512.7374,91.4513
514.2704,36.3598
590.8706,5.2236
585.4516,67.5418
591.5102,35.2519
568.2063,82.3046
522.1076,87.9536
587.4069,2.554
559.9374,76.832
590.6929,81.1623
574.2587,52.2062
580.4742,56.945
591.2396,25.7053
528.9815,95.8691
575.3574,45.1339
539.8587,51.0131
539.0149,29.7674
520.3422,48.3792
534.7467,73.0077
534.441,29.4657
567.0971,61.3443
517.1096,78.8991
588.2496,80.8945
507.1552,14.2019
510.8954,81.9904
536.4262,93.1401
506.932,16.982
576.1185,39.9707
592.1438,53.0362
564.4638,69.4793
545.1854,35.7879
533.256,38.7038
599.2007,47.8386
551.9409,5.6645
578.5827,36.1788
588.4908,89.0869
512.0851,64.5029
509.8969,43.8377
597.3071,99.4298
572.9628,78.985
591.089,67.4255
554.6239,14.6291
570.4508,89.5661
548.9549,19.5501
599.6154,92.4838
579.4076,15.1006
588.3867,42.4407
580.5849,22.4446
508.5319,6.2343
538.456,90.177
560.7682,26.4854
591.4181,48.2723
517.2182,72.2693
517.4886,34.196
541.9797,91.6143
591.8588,44.8892
578.5664,72.1688
516.4832,91.3521
556.7806,65.7157
577.9696,74.2276
579.1457,24.961
576.5557,42.5029
524.959,84.8958
575.4895,77.5945
577.658,89.2104
518.4247,34.3441
,
573.4138,79.9741
571.914,75.5909
531.328,96.2478
538.7295,14.1034
505.6596,23.5816
579.6729,6.5938
502.3125,89.9055
532.2414,39.3244
585.391,86.4689
534.8817,56.3588
544.7019,14.0923
521.9734,43.1457
589.964,52.513
579.7634,3.3784
523.1951,33.9475
551.6555,60.1953
567.5406,33.226
577.6327,68.2403
541.8006,2.0129
569.7484,52.6893
528.6796,49.3214
528.2399,74.8558
549.0959,29.1432
553.8732,78.2241
520.2333,97.1882
574.3752,29.0682
512.0301,96.0138
577.2521,80.1146
596.7902,6.7164
512.241,60.4055
531.0239,87.6163
594.8449,49.8203
530.53,48.6616
501.9543,53.0014
535.7799,33.7512
546.169,91.42
573.5225,49.8587
,
506.8058,46.4289
546.0319,96.8168
519.8868,77.4457
564.5933,98.9157
589.2484,55.9872
529.3888,14.4719
509.5243,5.6361
546.7074,37.7106
597.5659,13.5007
593.488,4.3017
513.9457,87.2688
535.8532,16.9003
519.955,92.0316
525.1749,16.4916
589.4459,5.4167
566.7492,86.9395
500.7807,50.7313
527.1172,33.7576
566.5602,32.8082
572.326,40.4388
552.8794,85.6683
519.5696,42.0732
593.4621,13.6595
514.2379,75.4503
554.1043,59.6754
501.9163,60.1704
526.8595,57.7881
512.9909,64.681
544.8633,89.9353
583.609,23.5938
571.0803,98.9507
533.5748,47.0321
588.1486,38.5102
542.1583,10.2713
594.3355,52.4776
570.2402,4.7148
514.1164,87.8752
560.0292,53.4475
584.5251,60.7095
562.7986,53.9015
594.8458,66.3242
,
569.3889,36.7933
508.7316,74.8419
544.9857,51.4456
536.1068,15.6569
598.7133,99.0395
537.3736,83.0154
563.8513,15.9221
586.0297,38.6209
580.2691,76.9947
501.8233,63.0251
500.2416,77.8398
543.8148,93.1089
549.6405,42.0738
548.1209,58.1783
514.3352,6.4039
515.2101,59.42
585.5946,76.9763
540.6135,48.7396
517.0179,91.6074
528.988,9.7032
560.9759,91.8919
598.9297,57.8236
547.6445,73.4505
537.8904,93.9736
558.0668,76.5301
582.3276,37.755
592.7456,96.6327
572.1274,53.3863
532.0258,83.1715
555.6793,64.4036
,
556.3985,49.2203
527.7367,19.9272
534.2431,62.8178
511.3462,70.802
550.4197,38.6918
583.5888,54.7356
506.0028,30.7703
569.7549,50.0947
572.3742,80.9895
588.5072,85.5062
540.119,6.558
545.0965,59.5959
578.3477,52.5705
531.287,35.6803
502.3135,15.0186
533.5413,26.2789
584.5492,90.4425
522.265,79.2981
514.3227,6.1172
571.6355,22.4151
509.62,74.6773
577.1948,7.8716
575.5003,54.8766
525.0549,16.3849
515.5594,78.0967
582.8114,63.2793
581.123,58.5723
543.7405,75.0905
510.6257,12.3933
553.8702,87.7599
567.0817,52.2984
588.3165,51.8356
585.7293,76.0361
563.2084,57.1728
551.0895,33.3907
536.8889,14.1657
,
517.1852,8.5402
571.8708,87.394
520.9818,53.9479
503.7683,19.9503
555.886,81.655
596.385,50.2228
509.2426,84.2029
540.2915,80.6443
577.1901,60.9916
536.2236,98.4936
562.7043,14.4524
564.17,40.3063
559.5777,93.1484
574.9132,11.5908
564.4782,93.4102
551.2869,22.7923
506.9773,50.8173
559.2853,90.7945
514.2461,88.5293
508.6739,60.7909
508.9191,32.9937
544.801,2.1407
572.5454,91.7203
554.1431,8.1652
500.2723,22.8449
557.0129,8.4281
562.7515,15.7797
576.151,28.0153
585.2227,27.6351
562.2395,3.917
568.6867,66.2096
583.2236,69.2395
515.6783,52.4968
552.321,47.8998
575.3319,37.6179
539.2772,95.3025
598.6997,1.9488
549.1121,20.2502
548.7655,58.0486
521.0883,14.8133
520.5291,70.1223
506.9527,4.2283
531.9275,80.0164
522.257,83.6028
578.8569,19.9419
568.1006,37.1453
565.7053,62.962
576.8819,77.6859
526.3991,77.9129
589.2625,90.3016
561.5904,59.3397
506.1735,17.0284
545.3391,60.0059
534.0944,39.5044
525.9762,70.2459
,
,
549.6078,60.5724
546.1396,12.3331
563.8966,33.5174
531.415,29.3082
598.2229,98.1505
544.1145,99.3978
561.0281,72.4318
584.1225,29.8944
532.3304,2.148
574.417,44.1907
550.635,64.8581
596.7604,23.2447
595.6712,53.6118
514.1775,93.0339
565.1242,93.1661
559.1718,95.9779
545.8754,23.3026
550.9936,70.5209
573.208,14.0427
512.1944,65.2522
594.2031,36.4639
540.5106,36.9302
514.6437,73.1063
511.0654,42.4523
,
552.3876,18.8053
558.8049,65.4655
592.2595,81.3534
573.667,70.8114
571.9569,26.0202
586.2098,69.148
522.9744,3.3272
579.6086,64.3307
552.4122,55.1953
,
546.7236,4.7424
546.6939,98.3623
532.4826,10.7452
565.7412,45.7849
527.8527,52.984
550.2792,34.2445
582.3587,93.7552
518.1272,35.894
501.8995,62.0744
526.7361,31.0553
507.1776,8.0978
559.8534,44.9391
560.6237,46.0567
518.4667,92.3246
553.365,22.8946
508.8469,60.099
557.5027,22.1699
578.3385,70.7653
531.0623,53.2822
595.4919,45.3538
572.1646,88.3457
555.2395,54.6035
506.7598,82.637
523.405,47.935
508.3874,93.5852
593.8333,69.7578
568.2572,26.3853
503.4157,72.92
541.9018,81.9662
534.4167,82.7844
570.0638,75.3296
555.7664,67.1108
513.9484,97.9916
599.1621,67.1992
583.4383,60.7049
505.2417,86.5044
549.0009,46.485
522.1331,82.5341
536.7092,42.8959
595.8023,23.2767
551.3887,57.8915
540.0957,55.8234
522.4581,75.6252
551.6687,38.766
522.1928,24.8451
543.3542,81.2803
557.1896,76.0221
540.5635,6.5649
558.118,97.8717
503.071,14.0607
599.0528,95.2872
541.261,72.5773
508.1498,13.3741
556.053,62.4807
538.4852,44.9476
582.1703,69.8674
530.0349,75.5715
510.8772,42.1884
573.6409,53.9233
545.7824,19.5462
564.0268,48.1728
506.8504,78.8607
561.5654,72.8534
560.9399,24.8185
585.0846,74.2445
536.9087,71.551
523.2447,33.0901
599.1504,59.432
576.4636,72.3766
548.7742,10.6006
529.0623,34.7314
579.6219,67.7842
577.3556,34.3399
575.4351,82.9602
575.6387,88.2455
587.3662,64.9245
534.3425,58.0856
555.9514,77.6045
550.0924,13.049
559.8668,31.0642
520.4781,30.28
507.1671,8.9122
570.4115,68.8695
584.9141,14.5699
571.1652,75.1679
582.6771,66.2131
561.0236,60.5968
573.8326,52.6808
588.9144,74.7449
560.0112,87.8331
511.2077,88.6258
525.128,93.8663
523.9208,36.2737
557.1648,56.9977
513.0314,58.8882
563.8409,20.1644
528.018,10.6141
,
502.9673,50.1995
536.4243,14.535
539.4719,18.2542
554.0468,37.5664
595.4534,83.2406
544.1785,2.8767
597.6871,46.5341
561.7278,5.5524
557.4204,69.9556
576.3079,52.1359
565.861,12.6297
502.7949,4.56
517.1257,5.8556
552.1073,75.8049
570.1169,5.0794
532.9753,74.0802
533.322,85.2065
544.1018,29.1461
542.7229,66.4736
580.9203,69.8845
561.6827,10.8665
547.3063,17.387
579.4836,21.8917
522.8868,5.3033
589.3768,17.2278
533.408,11.8315
576.2069,38.6245
539.0677,64.9984
513.0299,36.1133
588.709,1.1958
524.0487,95.5111
539.1563,16.6267
549.9096,99.6029
512.7886,35.9185
506.5306,91.3854
507.6836,69.5264
556.8957,95.3223
594.575,54.3525
533.8484,60.7333
570.694,2.0627
567.9644,21.9519
536.5124,84.2381
517.7999,39.9314
513.0231,39.1668
526.5438,18.7026
597.6258,1.2508
540.0549,72.7204
541.5266,86.4854
511.2043,15.0319
513.3981,4.0386
583.0497,56.7396
524.598,1.4634
556.8411,32.8747
522.4968,58.7043
516.5004,60.2813
518.7191,23.0572
542.9116,88.0084
525.5516,73.4268
510.631,86.4143
539.8145,21.66
582.0369,1.0072
512.0783,80.1096
559.4711,2.8453
512.3408,10.7906
569.247,64.1424
558.4066,15.9099
578.4157,51.7839
549.8762,84.6128
516.4499,96.0252
530.9525,31.5388
570.7948,46.8966
537.9952,4.9248
524.5027,83.1872
525.2598,65.1273
526.3103,29.2189
565.9395,85.8484
509.5128,32.6013
581.2087,61.9238
552.5817,36.8171
527.4733,59.0199
527.356,65.8983
536.3079,75.6466
587.7634,92.4499
591.9803,63.5168
577.2686,50.7249
583.9417,42.1775
592.6094,44.2043
534.7798,96.0943
566.4987,96.1582
571.1804,58.293
580.7478,90.7363
545.9511,26.7594
588.8023,79.4621
503.5584,30.1195
508.9919,13.1835
596.1568,59.6235
542.8593,92.8472
564.2907,67.3754
531.9464,73.0643
536.4531,48.391
563.6803,12.2842
593.166,31.8915
523.2032,67.3955
579.1437,3.3444
525.8431,29.8635
512.2067,92.6714
588.1172,31.1432
542.5202,84.9885
555.3262,27.1353
507.5337,26.9067
505.9062,86.2829
578.3801,83.0864
505.0393,4.2066
560.3059,66.9286
547.8897,32.515
,
517.5732,28.3002
594.0516,53.9556
563.6809,58.2918
573.9728,57.0394
559.3981,97.4155
502.6512,99.734
522.8784,88.0325
598.2401,52.2811
534.2665,19.932
515.8528,3.4697
517.8842,32.2325
570.2649,88.6261
577.8251,29.5188
513.952,20.6588
519.3871,28.7298
504.8419,64.7848
506.3692,74.2391
530.4176,97.946
,
559.4507,90.388
,
569.5868,37.5839
532.2761,94.7892
582.6651,14.0668
546.575,28.6335
556.8654,71.9622
536.5595,59.3384
534.4003,21.6289
578.9065,42.1035
508.1472,50.1048
554.8415,78.9206
557.3671,84.8181
530.6031,85.7097
501.7232,21.1792
582.6575,88.9458
592.9997,73.0701
500.3447,87.3624
537.995,80.685
552.6881,86.9938
520.9219,6.9507
558.4733,89.4447
599.4189,68.001
528.8311,68.2074
518.9597,91.0378
565.2402,94.0435
502.8846,90.3683
544.2687,3.2577
588.2795,96.5988
527.5255,16.74
590.7194,20.083
565.8771,5.0463
594.0203,15.5618
541.9688,42.7745
566.7415,37.5119
547.9314,47.1428
599.0217,2.555
502.162,20.5044
584.0341,28.6717
562.0413,7.0746
537.6984,11.0173
576.8361,46.013
516.8475,94.6321
519.094,25.6956
510.894,81.3724
562.4828,33.229
504.5179,79.9307
515.8154,9.5695
509.065,89.2336
552.6912,37.2183
546.2476,47.3272
541.0045,19.3351
588.6057,34.1317
583.1102,89.638
599.6903,35.2495
536.2866,83.0194
592.9835,29.8812
559.2879,60.383
549.3847,5.7585
535.3459,60.5876
,
548.8743,89.8172
501.5731,74.4933
514.6243,93.3994
579.7294,63.122
520.7163,58.2564
502.2702,79.8204
544.2635,50.6378
597.8484,39.5917
579.8097,1.2391
502.989,85.0565
593.5422,59.9185
528.75,60.3417
537.179,38.8301
524.0414,43.4247
556.6585,26.4972
508.1478,52.0883
523.0364,83.3541
546.1504,6.681
541.0946,19.9886
596.2073,21.3697
551.7273,55.3271
578.5851,19.0451
563.107,63.7804
555.0767,23.754
519.1006,68.0167
527.2537,21.5581
573.5751,62.3199
590.3712,76.9845
557.0211,59.9416
585.2263,45.1571
501.1021,33.4626
504.0621,43.4281
560.1435,81.5013
519.0869,85.9468
590.1432,7.3951
563.6544,34.7928
535.3514,40.5086
566.6346,2.2584
585.2468,80.1146
549.7587,86.1108
567.4024,98.5559
549.5402,53.9622
546.2675,56.6535
592.4027,58.8231
514.7765,73.7424
535.9061,22.4196
532.4021,65.9614
500.6174,33.7491
514.7394,73.6194
570.9252,38.9834
529.0249,17.96
537.9568,54.1013
588.4461,49.7306
591.7769,64.2454
595.5353,91.5859
506.5706,43.5328
506.4277,78.8659
552.6865,72.4287
510.8213,63.1356
522.565,94.7683
500.8547,96.747
546.3565,6.6503
520.3452,69.2217
502.4275,25.5915
558.8757,20.7211
519.179,39.5259
560.8528,46.2416
500.6461,48.5944
562.1575,93.9621
544.3384,7.846
504.1525,48.1275
599.9404,45.5024
576.7777,41.4567
516.3849,66.6834
591.0,39.7702
511.3209,19.1507
508.4935,72.1637
585.1704,45.8234
582.4873,92.7969
591.5197,34.8078
573.8798,27.2093
588.6632,43.7693
561.9546,49.3488
554.7921,89.6482
509.659,39.4261
585.6495,51.9214
565.5695,89.9035
538.5201,25.6997
543.477,11.7373
535.1177,41.0611
553.368,65.5215
,
552.1296,57.9458
524.408,83.267
579.6366,19.7318
533.1168,47.7889
563.5834,40.8417
527.4848,29.9806
507.2308,39.4369
591.7731,54.0603
545.5175,14.9492
575.8101,15.8962
506.8841,2.8042
586.4972,93.7748
512.1078,53.5138
580.4056,84.2494
558.8392,84.9693
540.3128,31.4921
579.0986,20.9322
547.7096,99.8291
509.51,24.1991
576.1245,7.6737
520.198,82.4185
524.4041,60.586
518.0638,75.7246
530.0557,2.0771
590.5948,14.4546
581.6709,79.3898
577.6038,75.3596
525.849,89.8142
564.7651,15.1395
595.7225,85.5585
513.4179,14.1743
536.5602,69.9248
571.8655,77.0811
552.6375,38.5038
525.8046,87.3024
525.6208,82.5754
595.6122,40.4997
549.0084,37.7744
597.4017,53.7339
541.9265,15.0688
553.812,11.8834
551.0947,87.8241
503.8262,5.3233
517.3596,26.5022
535.1874,59.5495
542.979,16.6981
535.6947,24.8775
556.2272,45.5244
,
533.3837,23.1674
566.2205,43.1105
525.3912,46.3857
532.4463,20.5247
571.9568,91.4913
565.8684,17.3191
592.4531,10.3545
500.9494,89.5916
559.6059,47.9844
588.3066,25.35
583.0672,35.4921
509.8703,28.97
544.1463,37.2103
563.6908,4.1664
509.7736,62.6536
504.7084,17.5415
573.2076,58.3282
553.5479,6.4756
563.803,82.6617
517.6462,45.3313
568.1373,76.9857
526.4104,19.5564
590.9575,73.783
525.3814,70.8741
506.1479,90.7039
520.7742,27.946
515.4049,73.1609
587.8093,95.3525
501.3499,33.1251
559.7537,75.3845
530.0982,20.7482
575.7348,19.3551
564.7348,87.6996
564.7214,90.825
570.4398,79.7211
547.0316,33.2058
574.668,98.0033
537.7683,41.6958
557.5996,12.2945
537.4563,40.8346
507.0911,99.0053
500.9533,24.2996
595.8876,25.1104
599.6263,89.8296
589.4447,98.2232
556.8691,21.8145
549.2558,81.8555
598.3329,95.5095
543.7255,64.8915
511.3679,70.0586
567.4245,24.8222
584.9415,20.0796
578.4464,4.7789
553.1282,22.1744
573.2996,82.6498
517.9645,57.0334
596.063,61.3799
566.0651,51.1777
515.3445,11.8729
514.4012,39.4694
514.2456,73.8033
556.4832,89.1179
549.0347,6.012
533.6955,68.9921
594.8301,35.712
561.155,12.5401
519.4043,44.2086
515.2171,40.6446
582.1382,73.1745
510.708,36.2411
584.064,73.4908
546.4631,96.1068
549.7134,26.4092
577.0158,42.1666
576.0415,98.3658
567.6287,59.9072
517.6891,87.7077
585.6086,51.0885
534.3309,88.3504
513.8475,74.2076
524.8626,65.8525
577.2642,37.9175
588.6607,45.3545
546.534,29.1092
595.5755,64.4187
,
528.7302,8.011
,
591.0799,90.8976
580.5615,5.9298
570.3842,26.5821
572.3359,84.1535
511.4368,83.7488
596.0033,2.5111
510.5352,58.9037
553.169,4.1306
519.4535,72.7348
506.2504,33.7657
558.1353,46.5483
571.1076,51.0162
504.5207,78.929
551.2137,97.4778
544.1565,84.71
505.8232,15.7672
586.8639,55.9074
507.6484,80.7882
548.7655,95.4661
,
593.8357,5.8112
594.7896,18.9939
517.4108,73.5154
569.9323,1.8062
568.8802,98.9228
503.1786,93.8393
538.2512,25.484
530.2752,63.4346
595.9958,35.9649
570.4211,13.5917
546.1994,38.4208
505.5999,47.1883
560.1111,91.6013
537.8982,63.2745
522.6328,18.2512
542.0927,96.1697
540.5699,62.2221
538.2914,48.2659
556.6546,4.2882
,
594.1778,96.362
533.2877,95.4916
524.263,5.6052
546.07,80.9023
504.7945,78.8018
598.2024,61.0247
568.3423,8.1487
540.1468,57.634
519.1462,26.9102
589.5851,73.6715
567.376,78.2659
528.6219,72.8772
523.6366,11.6874
531.4883,93.6226
527.065,21.6859
586.6746,1.2288
566.5371,31.0082
562.9519,75.4225
516.6947,38.6721
578.4654,50.2259
556.2823,33.4077
582.5515,87.5378
517.037,24.6836
574.1976,71.8153
534.5115,75.69
557.9225,6.2943
557.768,80.2568
597.8432,40.4939
510.9079,49.8924
560.5927,94.2469
592.0398,83.3327
585.6062,86.4668
517.6585,86.8779
505.4508,69.9283
588.5283,20.9322
544.2452,32.0652
555.1678,36.928
517.5045,67.8162
558.3664,5.2851
500.6529,49.1545
579.191,38.8405
565.8489,4.2533
504.1607,74.4515
557.9041,49.6268
575.2866,19.0669
565.6597,55.8058
563.5598,1.5008
509.4941,78.0533
588.301,72.7189
503.8297,68.8545
575.4569,73.8053
533.5838,97.5825
569.6312,14.7284
565.8932,93.7008
593.0717,67.2639
577.2425,88.88
514.5646,58.6919
,
563.9592,70.8418
531.2933,78.8696
569.6559,84.18
509.5091,22.7212
547.1037,74.4429
522.5117,1.9136
571.5417,16.183
500.4417,24.2435
564.1534,97.2543
568.6832,89.5031
534.8563,97.3379
530.3164,85.8039
581.0904,56.3747
580.8608,73.8928
572.308,76.49
585.6099,59.7963
564.9255,3.0091
567.7888,24.5008
512.1921,63.1111
508.7458,51.4907
566.4012,19.7658
568.8692,87.0184
520.4674,74.3334
531.8592,7.8539
592.31,66.4077
517.3583,65.283
577.3839,57.5306
555.9818,45.6507
509.7782,61.5708
584.0275,79.9333
561.3764,46.3126
532.1446,58.7029
526.5869,17.224
570.4015,81.795
508.1974,81.2106
597.0556,34.5927
580.3057,84.6977
538.9322,36.8909
559.2841,73.8985
555.4543,53.4758
524.8574,39.8249
559.7517,64.7075
556.7658,63.8434
541.2618,51.1621
523.3267,79.8617
595.017,75.1655
559.6132,1.1749
516.8101,39.1416
544.3966,15.3247
567.5993,56.8199
590.918,92.8755
535.7764,14.5559
539.5953,94.3995
567.0022,62.907
545.5611,22.592
592.5449,22.2635
599.3836,5.4546
544.2001,46.7417
586.5793,32.4329
569.459,23.8666
500.7656,81.8722
546.9601,47.7322
504.6164,95.7808
542.8745,78.7337
560.9707,23.6714
515.7976,66.0346
568.1901,60.0854
599.462,59.192
598.3646,22.9299
592.2101,63.3695
,
580.0464,93.0394
555.7014,10.9408
556.2976,56.0744
541.3758,90.7841
506.9909,48.0154
544.8618,17.7641
580.1372,59.926
551.6063,43.9389
522.7902,9.0561
525.5616,71.938
579.7679,96.0701
526.0454,23.4725
549.833,37.4561
528.232,91.2456
501.2388,16.3488
574.3355,44.462
518.448,14.7867
570.8973,72.1
557.3706,54.3068
569.2304,49.4131
550.3132,97.8437
536.0197,13.0606
574.7353,43.8382
599.9396,58.1751
588.8106,83.916
533.9506,81.2959
549.6327,81.4622
544.369,67.5486
567.3663,34.9448
587.9479,17.1887
599.5023,62.2999
533.522,93.3369
588.3514,37.748
571.03,5.1395
562.6788,62.0333
569.6601,17.3322
511.8602,81.2526
520.9543,67.3046
553.0234,65.1257
511.2597,56.989
531.3089,47.4434
505.2494,22.496
593.442,71.6764
529.0996,35.3272
530.7026,47.8288
511.6774,63.0632
585.3654,4.5787
546.1852,47.6827
529.3591,17.6855
541.3994,21.5546
584.3004,46.9897
595.3889,99.2442
563.126,72.9161
596.1239,17.9607
565.7856,69.234
500.048,32.1841
509.1934,98.9574
559.9718,41.535
569.6923,47.5331
523.3085,3.2955
504.3097,78.3084
505.8872,6.5167
545.2712,2.5694
571.9436,11.5023
592.6559,73.6044
547.0287,64.3442
527.4314,9.0975
522.9797,3.5016
508.3899,65.3561
596.3239,15.8339
539.015,26.5536
583.8158,49.6495
599.2986,35.7012
565.7255,58.5482
507.3309,56.312
591.5566,89.36
528.1977,21.9529
537.2113,91.0349
552.6692,16.1756
582.4534,34.1252
536.5213,17.0409
537.4072,75.8901
587.0286,55.5824
525.612,11.9187
509.6989,1.2024
574.7153,17.4403
500.5527,79.0173
,
505.3217,72.5352
507.3202,42.818
536.5294,1.7298
585.925,87.3409
561.4702,27.3088
500.8881,54.8717
530.5074,47.5364
592.3363,5.7826
511.546,11.2925
568.7549,31.4089
,
539.4481,49.5833
523.9241,57.0245
544.3047,2.2585
573.0437,70.9262
538.3133,48.6171
592.2532,8.2094
535.1072,52.0242
557.1202,81.2837
510.6738,82.4235
508.7952,56.2484
571.5217,11.2979
