M/Z,Intensity
576.7736,2.3234
576.1974,12.7087
589.7354,34.815
547.8038,66.221
547.0042,9.8055
533.938,34.2168
573.9749,41.3815
537.5878,70.5243
549.1207,88.1399
519.835,53.7805
583.3368,76.6157
597.469,25.7764
534.0016,88.9096
505.8727,85.445
507.0872,23.0216
566.7979,63.1054
565.7545,38.0847
544.2448,51.3863
591.6116,37.0528
565.7656,76.523
593.4141,50.6488
589.4598,11.7522
523.1689,74.7426
581.8977,31.8249
554.6998,15.9179
550.4831,52.8506
563.0993,38.2715
531.6807,73.1821
529.9857,45.6797
548.0959,8.1686
543.0279,44.3198
593.5516,22.8763
531.0391,23.3203
516.6175,51.8974
568.2308,77.3946
565.9176,27.5976
593.3523,68.3829
545.0683,99.9556
522.7357,89.4513
575.4849,52.9721
590.2695,81.9244
509.0409,61.9586
596.3982,32.1821
506.6069,2.5703
518.0931,39.4437
577.25,96.9148
538.0882,53.8511
594.9157,27.6396
526.1122,9.0067
530.2942,94.5598
505.0339,55.3247
596.252,7.1527
509.4657,70.3399
563.7341,65.0287
597.275,30.3932
554.9182,91.8411
548.7395,23.365
595.2819,91.9458
561.1642,21.7669
587.8763,99.7122
574.2392,93.589
583.5265,28.135
568.0651,14.66
582.7563,36.9531
562.8488,87.2264
561.0993,74.5991
504.6065,11.1616
508.3818,1.1513
516.2314,36.929
584.9269,66.5876
577.0152,13.6753
575.1886,84.8061
561.1893,22.6214
573.3765,62.154
552.0009,3.8667
557.0514,1.8247
539.7889,16.8304
591.0178,16.7941
510.2429,71.6059
520.6766,52.5671
508.8356,5.459
595.2615,71.2814
567.5301,34.7396
558.5207,74.7966
533.6423,96.1483
507.5792,18.4209
514.2075,47.7957
524.8855,41.4738
582.0336,75.8955
512.7771,74.1736
523.2878,11.6082
549.9176,81.8832
513.0213,15.5222
563.598,73.4582
532.6502,51.3428
598.069,12.6366
565.2001,8.5249
578.2801,59.2951
571.1441,62.8265
541.9197,87.5193
,
566.4786,48.03
572.471,34.5279
555.4949,21.8865
546.8824,9.6824
533.9473,12.2009
521.3883,43.2998
515.7273,69.9883
582.4832,57.5051
574.2706,2.1151
541.3587,33.8246
,
528.7722,35.4414
513.938,43.5392
535.9848,4.0965
562.8632,17.9895
581.1593,8.9841
545.4148,69.6918
,
537.7875,12.5925
534.6451,59.4914
532.6339,75.3457
592.6294,29.3234
555.6839,44.2801
591.3304,69.2159
581.31,2.3254
511.7853,52.9737
565.6028,57.3953
575.4991,58.989
513.9924,19.7077
533.57,45.7493
501.6702,45.6909
562.1535,21.0046
546.2886,21.4823
531.8601,8.6483
542.6925,6.5006
512.2517,97.6509
501.0265,1.5135
595.3437,50.9491
588.7936,80.593
528.9317,87.1825
569.6439,19.4462
592.7693,18.1571
573.0191,73.8156
570.34,32.3598
570.1838,23.5762
595.9217,24.2776
547.2598,34.7824
540.2599,30.77
512.6695,42.932
579.4367,26.9359
513.9754,42.7181
537.7641,92.3831
519.6918,37.0623
575.4579,89.7031
507.7494,87.1285
592.4398,2.187
505.8534,28.8391
518.7121,43.6902
525.76,64.5611
572.9808,29.2504
582.5345,26.7021
549.6119,72.4943
523.6249,16.3136
529.1988,79.5431
556.1504,63.6261
592.2526,69.7778
567.3358,50.3555
513.9394,93.7394
579.8815,35.9153
568.1482,51.0335
591.9552,69.0378
596.401,8.5205
504.5799,53.592
587.238,73.052
504.5547,92.8442
580.1265,18.8563
548.6849,78.5779
517.6113,19.8057
526.2961,42.7623
513.8452,67.9633
509.9079,21.0303
535.0201,64.7201
,
597.0239,61.2318
589.5227,77.2846
529.4435,36.0944
517.604,18.6765
532.8937,46.7253
581.3072,69.0205
504.8694,20.3188
,
521.9705,6.6565
514.0096,58.8474
508.7923,34.9012
586.925,72.4426
599.2624,3.2673
512.2849,13.7866
534.4292,64.8801
535.968,41.4901
540.435,24.5417
585.7936,5.6771
577.8666,60.6475
597.0358,78.2467
540.1216,15.0623
592.1502,48.2311
550.8321,35.4549
509.2055,68.4047
595.7917,90.797
527.1038,31.9067
506.6978,28.6721
579.4554,88.4192
554.2586,4.4168
542.2974,44.1586
563.9292,83.4158
516.5784,5.5845
550.1092,89.7362
596.8865,80.3401
552.1873,14.377
566.4465,6.1125
537.5008,86.1803
501.2129,10.1722
502.8346,90.601
513.8159,34.6425
548.6912,13.8249
557.8298,39.4559
564.8262,27.5942
529.6601,8.5896
528.0063,40.2714
529.5258,46.6079
570.3559,19.1582
553.701,26.0928
531.1999,47.7798
537.4963,28.8096
546.0397,88.145
544.6683,64.8029
514.4186,62.9122
585.8727,11.0641
502.5657,69.5072
578.6385,65.1461
510.9521,99.5089
544.7603,77.7368
552.499,33.4369
584.0123,80.2934
505.3228,65.4798
545.2417,34.4186
510.5903,92.4163
563.6578,67.3082
584.9714,32.7135
569.765,45.1124
562.4463,47.7077
558.1949,99.2281
537.5244,23.4588
551.2783,84.1067
555.619,37.2257
553.0765,38.5549
541.8154,40.7561
537.5838,19.9895
547.4159,32.3522
593.3734,98.5882
581.1625,39.1188
550.896,50.5423
521.3731,84.7668
545.6565,83.941
502.6257,51.509
541.2758,1.9901
536.4464,81.778
541.8261,43.7623
525.7453,31.337
578.0099,99.2712
574.3748,86.8293
584.2964,89.4649
517.7836,42.8045
596.9107,68.5262
534.7301,44.4144
507.4986,48.453
544.902,4.5112
515.3187,76.3776
521.5369,66.5168
564.077,30.7764
527.6594,57.203
556.4608,45.9259
541.9178,7.2364
547.1581,43.1628
515.673,23.1215
542.4366,37.6906
527.5222,4.155
588.9985,76.3023
569.7802,35.9457
550.5352,66.5878
523.6182,28.52
567.3864,75.7529
536.3409,13.7118
528.2357,2.2521
589.5149,69.3055
594.7956,71.8078
594.9046,84.7444
506.5679,95.6268
507.9123,83.5303
581.1215,58.0724
548.7073,50.3274
595.1773,63.5537
588.2705,56.9553
553.1105,89.9859
591.0621,57.4793
583.9907,33.724
526.6997,90.1713
554.4682,99.9301
525.4533,83.0683
589.2265,12.3084
545.4975,75.5633
504.65,37.9462
575.4868,38.1042
529.9399,66.9969
507.75,71.5468
571.5426,97.8721
555.8713,10.8256
566.9336,27.9901
576.1166,61.7073
567.7688,64.0382
584.1355,39.431
595.7751,26.6287
525.8717,93.6391
528.5847,89.1582
582.3388,23.8541
595.3774,36.4752
500.3629,10.5732
538.2073,67.3874
504.2083,51.9265
535.0335,56.8673
593.3136,97.0014
571.7658,78.7587
536.9402,80.2775
541.5731,71.827
571.5219,43.0519
570.1745,44.0724
544.9465,48.2174
515.9382,95.7187
568.6932,45.1262
559.4849,25.2216
517.4913,40.3037
595.7442,1.5798
509.3017,65.6861
578.607,92.2294
506.291,44.6811
511.4358,77.5285
535.9831,39.5629
571.7096,61.5607
526.844,97.2086
587.0438,7.1376
510.5218,81.5703
591.1032,74.7842
563.3472,27.1003
579.7504,3.5374
505.0996,90.7129
593.2539,12.9377
592.8765,96.1828
581.421,33.0114
544.5596,32.0585
528.3971,56.431
547.2888,3.861
568.424,62.3917
512.4195,96.0397
502.2508,11.6604
598.4327,19.843
501.0559,54.9112
587.3567,3.2947
509.112,26.0564
541.3431,19.0071
535.1248,32.0903
589.2029,17.3142
552.149,49.3325
547.1698,44.7031
524.9784,76.9117
546.9845,90.343
540.1742,90.6661
589.1775,52.0227
597.3883,56.8642
549.5308,50.695
547.0762,10.1473
578.6308,31.9474
561.0805,8.0168
552.3167,45.3938
573.4239,19.5758
553.2785,63.5342
574.5334,75.5193
509.7221,92.7414
530.4297,37.5564
559.4533,32.1027
571.8241,93.0797
560.6671,83.4352
575.023,25.3706
535.3757,70.9774
591.5768,62.8928
553.2715,7.4456
594.1111,40.2099
539.1087,54.1107
521.8645,18.1516
580.3664,61.3724
542.0668,47.8379
576.436,7.9154
594.2087,64.196
538.8452,63.5271
514.6913,43.7472
583.4684,31.1109
589.4463,79.9707
588.287,76.4845
568.4649,16.638
570.1582,16.6346
542.5552,39.8923
588.1167,85.6196
579.7287,48.9519
581.7107,55.9381
506.9499,54.1218
522.7815,44.7893
597.1158,12.2183
520.3039,60.7532
548.7115,60.1772
570.4216,57.1763
548.9447,34.4629
599.2483,95.8935
595.9696,81.1997
599.8403,32.6537
584.6608,20.7167
536.4306,21.2775
541.901,70.1374
543.4573,19.2041
546.4617,98.7895
554.4137,31.1013
553.5111,55.5475
514.4886,24.378
501.0341,18.8752
599.8411,59.0244
514.6293,74.872
,
562.249,17.7285
591.4098,49.0117
554.4277,13.8083
506.0996,49.2224
576.0563,76.1119
585.3003,97.3468
555.1332,75.456
506.3069,92.5607
532.8327,33.3322
528.0654,40.1464
562.5904,28.9518
559.4429,11.4036
575.198,10.4504
536.9772,35.0526
551.5827,37.7124
563.0822,72.4536
533.6179,62.4557
558.0851,16.6789
558.0908,37.9724
574.4733,86.1039
573.9888,38.8486
567.1784,14.4384
510.4636,15.1294
530.167,26.5426
539.5482,39.3773
535.5816,68.0662
593.6103,69.2779
503.6507,70.4838
546.6443,71.4736
552.1694,81.8359
581.2326,34.917
568.4333,36.7634
571.1439,25.9806
545.2101,28.8456
584.0409,90.0226
514.2132,52.4814
597.5255,60.5134
511.4125,52.1168
510.6957,50.5245
590.4546,93.5632
578.782,61.3046
557.6332,73.5846
546.1833,85.3708
501.1797,73.6968
550.624,42.9752
538.33,79.1119
584.1638,32.2261
528.6974,96.287
534.2389,93.3179
573.3539,48.4468
599.5263,50.9574
511.3007,30.5752
554.9637,82.9797
519.3939,23.4643
508.5062,96.9141
547.359,57.7381
557.7705,90.9938
544.8216,35.8098
542.3359,13.0761
545.7954,8.109
553.4036,35.4404
555.5578,23.1775
517.207,78.5116
555.377,84.6574
582.9206,46.4336
506.1696,96.764
591.7468,95.5795
512.9484,85.9259
578.876,33.7111
557.6055,96.3377
,
518.7458,66.7456
520.6928,27.4169
539.1136,19.8824
571.0213,52.883
571.8751,95.889
578.2531,4.8686
566.0257,3.6617
501.2712,54.8807
566.0502,64.054
521.8565,82.6542
500.6614,60.3832
591.4915,56.1257
582.8224,38.5792
589.2108,74.6911
565.7826,24.6075
544.2491,91.6053
595.8238,53.8506
521.8301,46.8712
505.9576,62.6327
573.1116,2.58
545.1472,89.1776
508.0059,38.985
546.009,12.8542
532.6608,4.1625
525.8209,73.4219
565.5668,23.4414
531.033,88.6946
514.3679,24.3861
585.3917,13.3747
583.5998,93.375
587.3111,81.8954
524.9313,48.4739
527.0601,65.1408
555.0623,84.2324
591.6975,12.8323
507.3131,58.6495
556.1456,48.4668
511.7283,31.9532
507.403,74.8118
581.2211,67.4739
,
581.0384,32.3071
552.0016,38.4632
504.9563,2.8028
580.8886,2.054
505.6035,40.7759
571.3782,83.2578
551.2702,99.5752
524.1627,36.3618
576.9775,1.9432
540.8154,2.0603
577.9737,67.2714
540.6955,9.7401
543.3131,25.9739
544.1965,13.2165
569.3794,94.6302
567.6144,15.1854
559.4706,9.5432
561.329,49.4272
591.1422,25.151
538.1129,11.7494
543.7479,79.5279
597.155,20.0482
509.1895,39.5988
567.4799,60.4201
571.1755,89.6964
539.3945,82.9683
505.4326,60.7449
554.4269,32.719
574.4112,1.919
570.4089,41.4905
551.1931,64.0151
542.5443,1.5366
546.369,57.6887
566.7048,13.2852
517.5099,18.6395
546.8785,67.0966
517.1599,66.6222
591.7215,46.5796
,
576.2013,55.5989
532.5438,69.425
583.6144,26.3652
596.687,18.0099
559.3763,50.0953
550.4393,18.8628
596.8621,46.8436
591.7084,7.0329
584.5158,44.717
578.2632,12.9346
518.1078,88.0995
574.2372,57.2765
576.7025,11.9832
520.4978,49.767
591.4881,27.668
585.5932,1.1169
590.8959,99.3336
552.1629,64.7051
591.0939,78.2236
502.4418,51.4232
544.1653,86.5738
548.7727,83.2267
595.6826,2.0009
599.5919,38.9723
555.023,15.231
553.2786,2.4782
588.9258,90.6152
568.5511,27.5027
531.7428,50.7781
541.0478,54.5846
591.1235,17.2883
560.6435,30.1651
516.5232,78.7888
554.3438,17.6634
521.0243,27.9677
545.4584,67.2339
535.0533,96.4958
518.8558,2.0651
580.6298,18.0741
515.778,54.4293
595.1327,39.3063
500.6958,4.9995
522.0395,33.4481
,
532.8815,59.0925
585.3558,61.3344
522.6647,49.3793
557.4224,24.5315
598.8159,26.1013
529.7947,40.5621
502.5274,48.4701
547.3052,70.7949
518.4578,30.9625
566.6448,95.5939
554.7792,72.897
581.889,92.1405
589.9557,62.0355
513.6331,89.4476
577.912,23.8926
599.7283,76.6824
517.4122,29.7284
504.2348,35.4342
538.9929,20.2701
525.272,81.1522
586.222,89.5172
517.1086,90.4766
551.7187,11.9563
534.6647,80.5314
561.0352,41.1982
511.4534,98.8938
570.6163,39.4765
523.6436,63.5671
506.5051,82.8532
570.0568,52.1551
507.4136,80.1173
570.1288,34.9716
511.9033,64.5954
501.2456,36.4286
590.74,17.085
576.066,60.0967
568.875,5.0659
531.1159,76.9819
567.7377,16.6788
516.836,8.2394
525.9725,40.8847
596.8709,13.4471
526.807,66.8504
568.8713,69.4597
581.1958,46.6357
500.4441,36.703
521.1284,10.9082
580.1818,24.9031
545.5744,50.3897
542.4391,73.2708
530.6043,80.8396
500.9184,16.8232
535.5264,45.0166
542.5226,52.1862
518.0845,28.8165
550.1111,11.7811
519.8628,3.473
579.9987,88.9231
,
521.7782,1.2032
569.1796,28.6838
588.8434,90.8277
577.3445,63.4225
534.3962,10.2715
537.9187,8.5099
558.4074,16.0072
507.6531,42.4312
560.884,99.0826
580.0076,72.8792
526.7715,30.9422
594.8588,56.486
511.8068,70.3459
530.7164,92.729
532.5836,75.8616
504.3631,34.7991
596.425,1.7102
506.0075,95.5472
584.9509,43.259
510.4182,97.9041
554.9058,13.0727
540.3174,28.6191
565.6392,70.7267
581.4551,1.2949
523.4817,2.9011
599.771,86.8557
530.6115,36.7681
576.6929,10.3883
521.8016,7.7345
522.9126,30.997
533.7163,80.8817
592.7406,84.4028
526.2405,1.7058
530.3683,81.3646
514.6805,22.4582
519.9895,33.0638
568.573,24.8636
535.2623,95.5191
507.4196,23.892
544.4583,13.8906
526.9693,74.3414
501.1177,17.7981
501.0863,10.3343
501.1151,3.3121
509.6428,55.5974
535.4496,38.3234
558.6412,17.9021
540.679,75.0901
587.1995,17.2286
559.491,34.218
533.4788,68.0347
540.9114,1.9775
567.866,7.1477
587.3805,39.3971
588.4675,9.6293
504.7301,55.3644
582.7694,97.2811
516.0601,72.5367
588.8071,49.81
524.1956,74.7412
512.9045,16.116
535.6456,78.4348
540.4214,85.1383
550.5305,88.6939
507.8818,62.8244
524.069,43.164
504.2623,40.0147
544.1879,97.7444
511.0223,24.9483
522.9304,21.433
544.3954,79.9754
570.6784,46.1953
540.9218,55.2248
528.1105,85.8302
508.193,28.3061
590.1147,97.5549
567.5173,12.1961
589.6526,14.8746
552.316,55.8829
543.1597,34.3359
596.7366,74.5327
550.673,37.9122
505.4708,29.1423
535.0918,33.6623
508.7152,83.8436
583.3921,46.9641
542.2795,94.1401
541.1169,23.9742
561.3097,52.1842
558.1351,99.6929
502.1878,25.4411
547.9942,21.0995
561.6907,73.8868
535.3743,79.2734
522.2435,72.1861
510.8707,97.9478
597.4096,81.3354
581.535,12.221
545.2755,29.1882
558.7007,5.4357
524.4551,52.3619
577.8343,28.928
590.383,21.1674
544.238,35.2779
504.7519,24.5782
504.4155,34.763
546.5966,78.5498
579.4143,7.4434
599.9335,7.2397
597.4953,23.385
538.3318,63.0961
502.5871,20.2091
512.7782,55.2024
592.1218,9.2643
511.6898,62.794
525.6197,23.9292
591.0059,50.7178
558.5684,12.2508
514.7551,11.3662
514.9567,7.1501
569.1119,65.5841
528.3969,54.8013
532.1718,47.501
565.9546,59.8407
542.8783,89.8142
557.4675,2.5693
527.0368,97.7293
583.7321,82.4795
569.8813,88.4718
508.7492,36.3503
541.6999,52.5381
562.8614,9.4876
564.7085,67.7842
523.7083,16.0482
587.0137,40.211
563.8297,90.6138
546.0398,48.7622
534.9448,41.9257
569.7105,91.4127
531.8961,16.7909
521.0398,69.956
514.808,50.5949
552.1039,24.9994
574.0296,26.7487
511.7167,13.4565
566.4007,68.5607
531.0619,35.3445
578.3276,62.4666
513.1696,38.1781
502.5037,21.6569
525.9193,93.7099
577.0363,46.2021
524.0744,81.7466
585.9977,53.2846
578.2719,41.6478
592.5524,80.7663
549.5336,51.5689
518.1521,88.7536
539.8766,75.0628
,
555.9227,54.6049
517.4644,78.6352
581.4042,16.9337
591.6575,52.5921
522.3556,29.2665
522.7545,25.3672
561.7343,53.7717
568.528,63.6506
567.966,70.3008
525.5958,65.4341
595.8323,54.532
530.0688,96.0471
516.3352,80.8854
564.596,17.3992
571.5451,95.8486
530.263,47.1373
543.6829,30.3855
579.5258,79.7039
554.3323,45.4493
522.6118,83.3133
,
526.6861,4.7396
512.0034,16.0832
529.6884,51.4176
544.1708,38.4996
592.4985,99.5965
571.2035,58.6987
529.998,19.8683
543.5066,79.0677
528.526,10.7858
574.265,58.3308
596.2959,66.9494
556.9677,22.5153
512.5112,52.8547
553.8132,18.4483
579.0396,65.7517
522.953,47.623
594.0407,45.155
,
560.7783,88.5202
512.0057,3.8406
528.217,55.2682
572.9523,85.9798
550.0809,8.339
556.405,78.9525
515.6517,79.6985
545.7205,9.1277
570.0913,39.5109
564.8021,15.1149
521.2071,12.4581
549.298,9.3997
510.2115,27.6164
541.0092,16.4158
575.5322,33.6375
581.5234,93.6704
504.4518,77.8202
592.8457,81.6561
553.4514,4.3247
518.7036,12.3284
564.7737,19.3918
511.7529,51.3543
533.0,20.2613
596.2007,57.3573
562.6043,7.1649
567.8193,70.5844
515.521,11.3139
519.4724,52.2274
584.2733,68.9241
589.1156,29.0628
598.7832,22.5661
502.5257,12.3725
523.5726,85.4746
537.5563,25.3947
566.1118,23.8889
574.3962,92.4392
551.5361,29.9203
540.1822,18.836
569.4004,15.375
551.3094,53.7189
553.7757,2.7727
,
518.6164,92.9908
510.4302,67.095
523.2112,10.6175
567.5964,49.6545
537.849,96.3079
574.3278,36.1699
508.9183,74.5486
565.134,53.0992
584.759,48.2043
516.3022,36.302
511.2134,63.7187
545.7569,89.9824
534.7148,93.3832
510.3051,66.9657
594.0065,95.3817
579.3066,94.1366
549.1653,60.903
524.1136,17.0322
505.7897,51.5291
,
526.4586,77.2242
591.8787,42.641
524.8857,29.3314
564.0711,27.7593
570.5537,44.6513
528.9842,39.198
516.1299,3.3698
549.5645,11.4518
536.2634,40.7784
513.819,29.6411
503.1715,20.5126
582.9236,43.6739
535.6076,20.858
595.0078,65.3642
594.1525,72.718
515.6459,87.4837
521.3108,35.1708
577.8405,88.1168
570.6024,97.1478
523.9508,72.0046
525.7713,50.5557
514.5483,8.5854
518.6627,49.9837
590.7655,3.1297
529.1479,32.0089
520.5729,74.6243
524.3596,29.6258
512.9952,7.5675
523.8315,91.2932
569.5532,89.0528
521.0967,35.3724
572.3708,88.7762
500.2955,89.079
551.678,29.7749
528.0797,45.7194
510.7741,42.945
563.3875,85.0124
589.049,23.5544
,
562.6087,53.6558
569.8315,2.8719
594.1848,62.7698
584.201,1.9315
509.9626,46.1375
547.0641,45.1981
564.0184,92.8359
567.201,45.8046
532.203,83.3952
581.5066,20.1011
520.5973,25.2418
,
512.793,88.708
511.1165,7.361
518.7946,97.4263
564.0043,34.6959
,
580.2588,42.8982
518.0467,11.8629
527.0331,7.9621
507.8137,82.7597
566.7495,54.1511
571.6259,1.7983
550.3723,4.0251
509.3912,85.4115
518.3654,8.1735
589.5714,86.9806
525.6505,11.3805
511.3917,67.1147
573.4181,70.372
509.059,84.4996
568.532,87.292
554.0264,79.1198
540.7018,50.5927
506.4795,3.0249
534.2423,91.4178
598.1354,12.1363
,
528.1781,57.742
529.2551,97.6938
511.7195,55.1274
582.0015,27.0474
576.9068,80.3936
588.9004,83.8182
550.4602,13.2554
532.3386,74.7616
579.6579,9.202
582.697,49.0764
542.2371,10.2981
527.5435,54.7195
559.2119,41.7568
566.765,7.4062
550.4435,54.2847
532.6056,27.9702
518.8683,69.6137
590.1803,95.0597
557.4365,60.2709
585.4985,63.5819
586.9971,29.0004
555.8655,75.8678
553.1664,97.9391
534.5514,91.8752
597.8333,70.5681
532.5763,59.9329
540.8656,54.7219
583.2544,97.3292
500.4547,24.8094
550.7238,67.3672
502.2141,54.8818
578.8703,89.2959
531.475,74.76
578.9149,16.4601
558.8741,46.8812
514.006,25.954
517.6415,16.0867
556.4851,82.3508
503.6052,21.4244
550.1788,90.716
516.8534,30.531
562.56,33.9649
555.7916,31.1133
504.151,56.421
527.4017,2.2882
531.3753,10.4244
598.365,27.2819
545.425,85.3931
,
529.1487,72.262
575.0189,5.3073
510.1062,99.0973
511.1925,89.0377
541.704,67.9723
550.8262,80.5716
518.5934,53.9835
575.6959,71.2116
502.4354,59.0928
523.6569,62.2891
565.9388,42.505
587.0796,50.3461
507.3312,11.9322
532.6838,70.6633
580.7206,59.9124
571.5043,80.1666
569.2061,57.6852
501.4067,54.8501
569.6815,45.3489
514.8582,43.1214
519.6422,47.0596
533.5761,74.0316
539.3354,25.5113
500.9567,93.0135
587.0778,88.313
508.8236,11.8143
522.3036,82.4851
582.2984,17.6293
502.3057,95.9973
548.1134,8.2682
592.8082,9.6406
531.092,51.2601
503.0132,32.2877
504.8418,88.9822
596.4172,23.1246
579.0898,90.1595
516.9315,42.4961
513.2457,37.6868
521.986,8.8394
598.579,29.3062
567.8452,79.6707
522.7817,70.6594
590.395,22.0415
587.952,98.3026
564.3272,36.0305
537.5812,82.7814
592.5972,15.597
523.213,54.1489
523.0699,83.9499
554.207,11.9423
504.7981,54.4923
542.1474,94.9903
573.2303,27.7414
505.6782,18.2608
501.2597,51.8655
545.0023,30.3073
518.8232,80.9615
589.4345,98.6548
598.4788,12.259
531.0863,97.7848
539.1659,1.7216
524.5186,62.1388
589.7418,69.48
554.2852,80.2252
506.2949,64.6925
511.6631,46.4411
521.1554,37.962
598.893,81.5011
561.8426,95.1794
569.7351,66.9296
577.8647,76.6894
555.5802,59.3532
583.2021,38.666
578.0159,38.594
584.1538,78.2628
571.0787,66.9507
595.1653,76.2652
533.8034,26.5613
519.2189,81.88
,
546.2581,1.8094
542.1972,68.3626
544.8415,69.7236
529.1488,88.0972
525.4192,57.0903
564.7861,87.5181
583.1707,51.1761
541.2775,98.962
519.2056,24.7273
582.1828,17.3375
577.4819,41.146
535.688,32.2611
570.8877,80.609
563.8042,71.0284
576.7909,58.7836
594.3003,77.2641
540.0684,23.0049
505.6372,23.7325
555.0419,94.5215
512.4069,9.4903
518.5437,59.1328
506.3293,52.2861
543.6119,51.8887
537.3026,25.2644
537.2498,80.0062
593.2845,75.325
551.8705,81.6633
568.4013,9.4354
541.6831,72.2996
513.0942,74.1783
500.1269,18.4004
586.8485,2.9184
548.4474,80.9998
560.5113,11.6757
582.7767,75.6792
517.5362,65.1377
