M/Z,Intensity
484.6508,24.392511
401.869,20.888445
460.7178,26.502615
491.5001,59.77257
469.9251,35.358506
467.5485,10.198262
441.3661,38.626738
415.4,47.181862
,36.118034
437.1716,24.895925
407.6942,10.992044
436.6096,55.518997
438.8113,40.246479
426.5883,36.776987
498.2515,17.511432
459.0457,9.353388
463.0662,5.866028
406.6601,41.381758
434.019,18.490605
467.2434,55.215731
438.1199,19.967215
498.7561,36.932415
479.8781,20.243409
444.3689,50.096925
417.9639,26.266401
415.3504,30.780987
457.2282,18.189349
487.4005,55.914584
,7.975159
483.7018,20.756132
486.9961,40.193008
477.4818,44.709602
408.2687,13.758747
460.4722,47.021183
431.1519,28.900909
401.7214,1.052838
400.0567,52.090732
478.7722,
439.4712,34.505614
471.5478,8.178918
497.3333,42.485307
413.5869,5.104523
432.224,37.615446
497.2504,20.040855
481.2359,58.975072
499.9534,20.411424
475.3561,5.620279
405.6993,6.699823
482.7966,10.323597
450.9867,
432.2065,25.238843
403.7728,16.741347
488.4262,6.584822
499.379,50.604035
,59.606589
497.4764,58.914208
492.8278,31.732264
463.4446,
404.5267,18.545004
410.6057,34.236442
468.1995,35.477518
460.448,49.143303
466.1342,1.707355
444.6813,8.881986
434.209,59.397547
428.1906,16.890693
444.799,6.687986
418.8931,12.748079
495.4139,5.473702
466.043,51.798933
414.2033,45.890372
453.2865,23.059718
485.0205,52.407451
457.5324,54.993631
478.7699,37.638374
488.9158,49.821157
485.246,15.142626
452.6728,41.160426
471.1996,50.704976
484.4432,17.578886
458.5438,28.109214
,53.84048
472.345,30.702303
400.9558,
405.6043,48.040823
484.581,2.965234
406.5769,36.882471
436.6678,29.598124
404.7659,53.678056
423.592,6.929919
444.3164,40.817813
468.6777,39.069842
462.4821,8.627057
497.6549,40.476922
434.2162,23.697887
468.5401,34.350234
451.4163,31.544737
456.0139,46.975324
406.5034,43.866768
421.2434,47.13795
463.433,2.313555
434.6675,7.946267
421.851,49.930258
472.4259,29.558173
497.7466,
,12.719878
423.6033,4.622802
413.2,51.864042
456.9132,23.429478
424.8477,39.82879
422.0409,47.486317
489.6641,58.695317
467.1084,38.314569
419.1805,54.895468
415.643,59.927903
471.5268,6.992485
408.0024,35.243039
470.6603,30.30449
489.7124,58.838608
440.9655,
445.0175,27.897678
453.728,54.475059
411.2269,9.888137
461.8774,36.354262
421.4015,5.802086
426.621,19.835372
463.3189,11.361774
472.5114,58.286732
442.1212,20.26375
483.4433,27.194659
486.0893,19.003103
473.5224,4.783018
495.5953,12.038209
406.3302,
473.6704,52.958898
,27.265493
430.1173,50.343502
420.664,39.432288
465.1598,35.782041
499.6967,52.683914
451.6263,38.201072
472.8215,45.559063
438.3011,5.783101
465.7874,36.166954
416.2127,45.839178
455.7372,22.704774
446.9677,48.930361
464.2815,21.917672
498.9609,12.95925
404.0203,4.894786
418.1114,24.791789
452.5408,33.376619
410.029,10.598658
443.6782,58.632127
463.6697,33.511979
489.0762,31.542589
436.2921,12.657899
463.6751,23.614356
454.4013,7.924318
414.349,28.433232
439.2099,42.889777
422.2649,57.320853
444.7924,29.377988
475.0608,51.710021
416.0381,16.383757
458.9619,20.285619
447.7054,1.37354
406.5213,47.263774
458.7523,50.882382
404.2748,2.223604
472.1412,36.026123
458.8378,59.910775
469.1467,
489.5305,42.661543
493.8034,42.415186
430.4126,37.322965
459.1361,45.980998
415.5608,47.387009
,44.668435
466.0763,46.99101
423.7964,26.246012
463.9619,50.344228
485.8173,1.411213
427.064,34.934109
,44.983253
424.9941,59.270842
431.662,49.330994
440.9899,52.156132
404.0311,56.827035
405.3789,52.050558
448.1435,19.773778
490.163,11.499127
471.0435,39.845612
414.2459,55.659008
499.2358,13.76347
469.0634,45.484844
473.7003,55.081976
428.1407,52.765176
472.8527,3.302743
476.7702,
428.8603,48.172174
402.7073,11.209907
405.8972,18.840222
440.0994,
460.3889,32.493642
486.5618,11.79161
432.3183,21.032976
460.3364,43.011051
458.6786,47.814696
489.7565,52.593527
443.3585,37.241255
437.7825,7.608799
442.3548,43.01536
485.1693,41.87664
492.6413,14.129308
439.0301,27.935465
434.3649,17.166621
459.2913,22.197729
430.3715,6.477945
425.2254,53.589241
415.6673,58.950551
443.6677,58.374586
485.4493,16.297101
493.5608,37.532931
492.8032,21.554117
411.2664,55.802025
476.7697,36.463551
409.8343,40.301226
464.2245,1.612918
457.6706,38.458505
448.1229,5.234552
462.8284,33.669829
452.8695,26.684189
477.4525,35.470865
442.2481,48.294388
496.3405,6.365703
479.4893,16.861139
,1.842592
406.4501,44.918612
402.7749,34.204634
470.316,4.504408
499.2648,55.88292
428.5547,45.566313
418.4948,41.802368
422.5168,2.025009
403.5336,24.754816
481.958,32.102418
405.0246,
420.5299,14.114184
490.9896,10.31344
495.9431,31.24295
449.0557,58.88769
406.372,24.218085
457.4936,1.241748
469.557,55.271395
426.4688,
415.6784,1.251815
459.1589,2.72968
459.0213,37.110506
440.4138,24.705773
489.2912,43.925267
,6.403862
477.4672,3.099228
410.513,57.788229
453.8916,44.437787
432.4244,52.455376
456.6043,6.66227
421.6234,14.568161
472.5061,6.110642
482.7093,23.442282
446.1249,42.516865
463.7828,21.249328
486.9491,45.628373
482.6445,42.689224
487.5158,21.41888
453.4258,19.21119
,47.924565
,
463.2406,25.526822
458.7782,52.900845
422.6064,27.470332
479.4758,55.97184
438.3897,39.206489
494.3053,57.534618
478.635,57.270241
413.5512,53.110755
,20.815015
402.6615,58.864986
482.0636,35.570516
467.6949,39.241543
415.2413,56.170262
486.4676,33.00948
422.7454,11.220022
494.9208,36.857423
464.5819,29.277484
402.904,46.261773
475.1878,34.862691
484.8324,52.047256
452.398,20.227861
426.2123,42.00136
469.1296,21.02496
412.7684,27.40672
462.84,2.771959
416.2762,18.856988
434.1717,50.584829
419.778,15.366273
,38.283459
423.0315,9.198493
491.3858,22.112238
482.1019,27.734631
469.8274,18.708198
406.7415,35.558384
410.4298,43.628638
475.5195,43.006054
496.5408,51.026979
422.8232,28.959474
414.6524,55.943286
419.553,27.160421
489.2687,58.06677
440.5241,48.598341
495.8414,25.160428
463.5929,59.9878
428.1225,20.174374
488.543,34.793964
447.8609,
427.5307,21.868958
478.6599,43.043397
409.921,29.236616
425.089,51.085027
469.454,2.053256
494.8607,23.145841
403.6171,9.285757
464.6511,16.734957
434.2207,46.500576
456.4027,35.716903
489.9674,15.30381
467.3167,
476.9874,46.707022
448.4106,18.279519
448.4311,43.059846
400.1212,10.610965
471.5964,13.30579
469.5657,57.769535
431.479,43.666576
425.8596,36.427478
478.0887,45.508462
498.986,23.56233
440.4616,31.102987
412.976,3.53061
432.8187,13.02322
464.5331,35.487956
,3.723482
484.1836,37.394994
482.6128,54.603156
454.1369,7.895402
410.694,24.647331
414.9537,29.97202
418.2665,17.850924
481.7089,24.350274
499.6475,9.741743
497.2613,52.262972
417.4035,46.836804
433.071,30.144424
446.3231,13.243591
482.3616,27.154061
406.3859,4.044206
473.4694,27.184633
438.162,23.6816
445.8767,11.451671
416.3735,44.637001
418.9271,49.705528
481.7554,21.520616
487.3922,38.898784
439.0344,38.700053
409.4578,16.0102
444.8409,4.280897
413.9255,10.975223
449.6505,56.847179
447.8482,23.385205
420.3542,50.250341
473.7367,
473.3689,25.264503
439.4099,
460.0871,47.331471
434.4213,19.136208
497.5922,3.669177
427.5058,16.933235
421.3956,39.350674
416.4295,30.609064
414.7969,2.838429
424.1207,52.279614
412.5498,37.841932
489.4463,18.404254
434.9542,37.040309
473.2069,31.88377
499.4733,
436.7755,45.498679
410.5139,11.485083
403.4684,45.687095
485.7653,26.402246
418.9867,43.96793
469.0721,25.96989
474.3159,24.961446
405.1479,22.709364
497.7156,41.527291
438.4349,24.904439
497.1957,11.271793
497.9069,39.368801
454.1654,15.403323
441.6493,45.029039
401.8251,23.595633
413.7679,36.71053
495.8801,30.1346
423.8783,46.092197
477.9633,37.49464
414.1485,41.13803
422.1971,13.112495
404.2959,2.068842
403.858,25.597346
491.8623,5.604455
497.9635,20.81494
416.0779,42.300212
,48.012749
456.1939,7.789881
420.1386,
442.3847,46.337736
428.733,30.404435
460.8137,47.532618
471.8171,34.45494
403.3278,9.460237
493.5185,10.813283
470.9604,38.563123
476.1638,25.973011
426.5506,58.440377
468.3223,1.464871
407.3291,36.40895
436.1356,49.052883
479.5052,13.862776
453.4878,19.854828
494.0567,38.822664
428.0749,19.967284
494.3409,10.473567
444.7089,31.491855
475.4037,25.60654
404.8865,
431.703,44.006171
462.6074,17.168914
481.2098,46.586429
480.6916,49.271473
420.1104,35.992201
498.9098,27.541319
415.1263,56.991883
411.4468,12.297121
459.7543,15.591903
428.9124,4.929259
435.5448,37.943861
486.5845,23.895719
461.0336,34.464691
,38.387215
486.635,58.566291
436.7557,41.101726
454.7969,24.93737
468.4257,7.491462
400.0033,3.963157
429.1463,23.50458
401.6769,30.069315
459.8322,39.393091
464.1787,52.938107
417.2107,57.938576
454.3606,39.57152
454.0076,3.048625
432.2805,43.608307
493.7548,13.466438
438.543,44.734115
439.71,32.279408
417.0902,31.790401
467.3707,51.708124
488.8372,2.52449
440.8133,48.053593
447.7091,16.47126
463.9548,47.487976
498.1383,58.433492
434.9108,1.820073
478.6407,32.098292
445.8542,8.469855
432.2358,11.078885
414.6951,31.597287
461.6249,52.436523
443.362,
404.7844,9.475766
474.8442,55.670991
454.0172,34.799521
411.4854,
440.6317,16.932671
430.9963,35.668191
423.0369,38.667555
461.3354,4.340635
451.1598,15.844802
422.1856,37.521058
413.7255,52.264864
450.1429,33.562971
455.1805,20.86291
482.1875,
473.2732,45.550136
,43.628298
491.3082,22.254901
427.1636,57.340208
465.4223,39.636685
449.6139,49.88972
442.8758,26.789551
445.6906,27.197952
450.8144,54.362215
439.9046,49.202101
423.4355,26.200356
431.8393,36.674808
404.6336,47.552631
412.9851,44.720905
452.6138,6.256828
415.7897,1.503484
401.5148,13.415098
413.0832,16.255421
426.3836,50.536668
450.4319,36.403425
457.3536,47.210922
452.0696,31.609488
486.2435,15.453001
481.4009,3.577094
475.4256,52.109538
487.4424,56.499847
459.3148,38.068208
466.9345,51.287938
498.9725,15.336461
435.6806,1.861732
429.8793,32.78035
461.1809,57.825782
488.7946,47.024416
478.1367,34.683831
448.8199,39.992477
479.4359,14.91235
462.2475,43.493406
444.0283,6.095827
431.9475,43.557905
431.4693,22.632254
492.6445,7.92502
484.2829,43.726756
464.115,28.501653
461.5765,12.070613
439.3045,1.11282
421.4496,47.698072
469.2533,11.916387
489.0351,
447.1796,28.730657
440.1278,14.601646
407.6699,50.020554
481.2247,23.295943
494.7657,8.511374
460.3407,56.033134
489.1823,16.298397
416.8559,9.28089
415.0973,45.103007
499.6653,20.888914
478.7313,54.283776
438.9343,50.278256
424.6904,53.611949
449.2223,21.584374
480.3741,45.767608
487.6183,30.358434
489.7462,32.193092
443.1818,44.294578
466.9956,47.000811
487.8123,27.70825
430.0627,6.214861
479.8967,21.877228
,47.529798
409.3204,59.923214
404.6448,56.992584
,16.677874
456.7596,3.370968
491.3782,36.127483
424.4033,32.116088
402.7737,28.692983
414.4717,40.970937
436.5788,44.132417
490.3105,22.885649
438.0025,36.307316
406.227,33.735595
458.219,3.579429
472.9117,22.009855
406.2004,17.805051
441.1423,32.937574
403.8355,11.203752
450.3,4.20559
409.4491,20.679276
468.5807,50.286796
461.867,52.995213
493.152,32.897564
418.3001,2.556243
,41.866819
444.8351,36.340429
486.493,59.298336
456.7831,39.585286
442.2251,58.835894
469.8355,27.238031
403.2055,9.838752
449.882,53.706217
497.5692,38.263424
441.7532,34.307942
427.492,40.141131
483.206,42.128908
441.8066,51.713059
459.7268,24.012463
454.0784,6.014001
424.5969,57.004475
470.4879,51.447578
472.2978,15.193622
426.211,27.621055
424.11,25.983258
460.8254,21.115599
440.1873,
485.1532,32.116556
455.7771,41.207228
478.2365,47.622246
434.9609,4.583737
465.6331,26.951271
490.002,10.040484
457.7055,13.299346
497.2734,6.756076
428.9763,43.230495
462.2199,50.912543
415.8362,45.630511
473.2501,32.456242
468.6719,43.895592
437.7088,20.908791
462.1184,2.285255
458.3802,43.55049
413.7164,53.281723
422.2481,55.951236
419.1455,22.115105
438.3427,27.885557
443.1371,51.471727
418.0379,42.763667
407.9814,33.44788
428.8289,21.636056
418.9169,8.646774
455.9124,15.313045
493.6877,16.714315
463.0374,14.150997
497.303,24.569865
400.4599,28.1907
472.5703,
499.4713,44.971806
442.503,
404.9609,46.251481
452.527,
473.7725,22.324226
455.1577,33.191584
462.8092,32.906854
406.3569,51.518257
417.8458,10.127811
463.3834,36.283071
465.6665,9.86957
440.5485,20.17732
490.8251,37.148049
494.989,36.979896
449.5715,37.667502
483.6737,6.366639
495.99,28.647128
432.0758,22.73141
440.8949,2.143319
413.9693,
441.9356,9.410692
432.6477,20.00892
470.6754,34.819087
446.19,27.482119
410.7582,58.822849
455.3844,44.170463
444.5317,
405.7133,
483.4845,28.880991
453.5067,6.914968
498.1968,38.251256
475.4142,5.516671
440.4227,49.002198
,53.334643
422.4908,1.599262
469.1942,7.921846
461.6605,26.065672
436.4531,20.784192
485.9655,59.976395
497.6526,41.479487
485.969,29.958258
480.2606,42.308888
454.8706,34.764833
402.9384,8.429066
477.3675,17.480007
498.2973,50.077836
478.3648,39.512715
475.6641,8.845092
427.9082,51.466919
431.1931,5.662113
418.0683,12.253458
445.0483,
493.9884,14.060677
469.9154,20.191074
480.0203,43.083909
437.9411,29.69631
466.4593,36.669839
416.7503,37.328529
475.8232,22.114496
474.1108,38.919768
411.325,23.905942
469.9181,19.917083
413.1698,2.921778
446.8868,33.902182
466.6221,36.099833
458.5475,58.854974
436.2584,15.639351
448.0928,27.860469
447.4773,37.988929
446.1451,35.057608
482.2627,45.30528
448.8964,52.295461
451.5182,1.710595
429.8781,39.403721
422.8217,12.934952
435.3036,22.097404
455.0959,10.901223
474.1093,7.076631
493.9732,24.292144
498.7196,49.2201
406.3825,3.224499
487.7244,42.53338
430.2491,
442.5651,20.030815
479.0127,53.450356
437.8467,53.386106
438.0993,15.048286
464.9207,20.682416
448.633,20.233693
486.5626,10.494575
433.0581,42.338202
450.7765,44.069936
414.3256,15.938038
478.6709,
493.3727,15.137701
414.578,23.28052
424.8505,22.899091
483.7815,17.596072
460.5685,
484.3991,12.196952
498.4458,32.693097
433.8534,16.502103
410.0485,41.052621
420.3189,9.95487
439.5107,45.456383
413.5834,33.371911
486.1463,17.692837
474.9653,43.71501
404.6057,
459.8986,32.295869
443.0988,36.197108
484.4619,45.774362
432.9416,2.866956
401.8877,34.054017
476.0324,9.548318
447.4146,5.584936
409.347,53.493135
483.7084,44.508653
426.0687,24.756571
442.8603,58.810702
,13.477779
413.2737,9.43299
438.9224,27.872721
494.7569,45.166428
412.3768,47.595136
421.7062,23.264627
448.8195,39.972497
438.6666,40.098789
467.679,4.162685
492.1308,37.17015
492.3008,9.58398
414.2915,54.5389
476.4745,56.488407
430.4292,18.826143
487.9124,13.808026
455.0574,59.891921
445.2963,13.331818
486.2677,21.424894
445.6212,37.923577
,36.826225
410.9587,29.724281
403.4011,56.362584
440.9684,29.253087
,34.341036
473.4584,27.033804
420.343,7.098438
460.7454,34.484095
425.1992,34.168548
438.2744,40.093289
456.5583,
417.8788,23.565524
475.8442,29.614191
421.155,20.257519
400.5528,51.143807
403.1436,24.475493
406.9181,34.995945
,43.927436
406.5689,31.374205
417.3708,45.384187
488.0446,29.289702
409.707,30.253787
436.8738,25.308608
432.5532,41.424421
445.471,31.929899
440.9439,59.348679
451.5251,
425.7554,24.898836
452.3553,54.99663
429.8209,7.925301
403.3107,41.906406
491.8762,45.009886
435.9358,49.757879
410.6904,48.422507
439.0059,33.030663
491.8692,36.746346
465.3446,58.316876
416.3862,14.782239
428.0171,57.838657
446.1356,52.816012
414.8266,29.909617
429.2557,58.718194
