M/Z,Intensity
446.2675,27.181721
493.3598,28.673093
492.1514,1.710156
456.7351,56.459111
404.812,10.652553
425.1328,30.685563
444.3797,44.577713
422.1401,21.537417
428.0565,55.643686
488.7423,53.428693
420.9863,42.530424
438.1888,17.665273
496.7027,
459.266,54.808973
432.7452,2.861354
494.1619,25.161715
424.2547,53.254672
408.411,44.995414
428.0784,23.877642
446.1515,22.667459
486.1246,19.728706
466.4174,41.42876
471.1086,57.947117
452.6675,19.877329
430.4433,2.550504
403.9015,4.678799
446.2485,44.676508
495.6263,1.108735
406.7421,15.706968
0.0002,14.501206
490.733,26.649091
417.2455,2.756374
401.0189,29.209252
441.3082,9.518228
425.7073,51.424341
436.9712,28.418891
489.987,17.200369
406.1189,41.566467
442.9896,57.675094
410.1249,2.130281
418.1892,41.817843
400.7207,33.032365
474.1182,46.158757
404.9915,39.173264
483.5849,44.288331
465.868,12.781509
425.9193,11.496199
463.0649,13.554799
425.1852,55.565865
419.0883,27.202052
432.8357,3.483446
481.8437,44.686463
496.8826,40.838641
468.9128,43.231869
466.9492,32.966824
445.5171,52.040294
461.975,25.227465
406.0045,43.926805
440.7298,35.09156
419.7876,34.233137
487.5673,39.321201
403.8131,
470.689,
482.1244,41.770054
467.3057,31.475653
418.8191,38.43349
422.1702,
466.4542,6.243543
416.4084,13.568066
430.0245,21.891096
461.0052,4.209222
429.0318,39.232197
422.9716,12.863883
486.1982,57.103355
496.3015,58.455831
404.5426,49.395737
445.5611,37.570627
407.1739,53.417875
492.0309,25.730773
496.4575,54.925722
470.494,22.916647
483.7732,55.807647
499.2045,13.997098
479.6607,41.141805
481.8163,1.864523
408.2139,39.937267
408.6945,26.841487
495.4653,30.725949
413.027,2.545798
420.0421,56.154463
427.6828,50.453564
465.6919,37.775283
427.4845,1.294145
404.1058,38.921899
487.4362,45.483924
419.0514,57.75366
400.7781,3.192321
470.088,7.210254
461.7738,17.65875
477.3769,56.564911
481.3589,12.743983
0.0002,
492.8785,15.317659
473.9924,41.258415
448.3127,46.2853
447.1215,55.799818
412.5296,12.416135
489.1629,18.91847
421.2345,16.196409
486.9916,44.51984
411.1114,55.229139
473.8955,27.508106
467.489,59.552128
424.8451,45.468361
405.0734,5.385984
491.6361,28.922809
416.7817,37.727039
484.6757,48.240798
408.2033,27.682308
0.0002,48.670082
469.4766,
452.8655,55.636747
425.1487,42.55932
415.5116,38.132475
443.3322,39.209782
451.2994,59.947155
423.0922,54.448194
495.3344,47.278017
458.3525,9.07035
471.8816,9.118259
469.0635,22.078154
495.598,55.863155
410.2367,19.462639
437.1903,41.176486
445.0455,5.696953
490.2243,57.220484
410.5095,1.776938
404.5346,56.513162
455.2425,57.044144
445.015,1.870167
435.3782,19.159155
450.5228,
439.8416,11.694634
463.4682,
496.5808,14.991839
446.9752,29.856715
402.7269,48.779339
449.2557,20.656628
401.4951,4.865059
402.2125,24.375617
422.7679,9.526875
484.2928,48.336205
421.3476,
497.9753,24.82845
452.7171,10.082773
435.5272,18.567769
419.0115,38.967823
0.0002,54.693973
401.4753,19.445041
428.1413,51.008976
471.9549,38.956201
454.3651,15.207101
434.6075,39.759525
416.2729,18.096677
418.4019,36.04299
467.927,15.723422
405.3414,55.384535
450.2421,39.480073
406.225,14.007441
439.6571,55.771384
429.714,57.08134
466.3964,49.460875
447.9839,25.010021
431.4962,29.155979
444.5443,51.022756
408.9964,51.560704
480.3539,15.276589
464.0853,55.611847
417.3432,2.040833
447.3306,56.64949
435.0598,15.77431
400.4677,50.021738
481.7562,
408.8586,42.486126
401.0656,58.293959
409.4481,45.775434
441.3228,9.321141
480.2499,50.717937
428.8207,13.525809
430.5235,21.064708
476.6289,53.531734
406.6471,46.611429
445.0044,15.451687
420.1515,52.764027
485.4815,2.454537
496.5539,26.602602
447.2882,7.770259
423.1004,9.799023
404.9739,9.098023
472.4551,21.436857
438.2987,14.89994
428.7691,19.247221
455.3016,
407.2308,49.747326
474.7415,31.893123
450.92,11.66706
463.3987,16.379192
440.8049,23.580608
431.6642,39.618284
478.973,22.966269
455.098,59.062407
447.1569,28.193328
462.888,43.687591
424.1201,18.623232
492.8178,39.852662
488.269,42.609127
420.0642,
496.0192,41.23921
495.5001,7.482707
418.1172,54.991109
499.0297,
414.3254,4.153086
439.0544,22.887256
462.9882,54.895313
407.544,14.744813
432.31,22.389399
413.2804,33.225897
496.6319,40.35535
0.0002,56.367185
415.256,41.358337
410.6325,4.305906
474.5487,29.964161
466.1674,4.338192
496.7631,16.256934
469.9168,20.238999
411.0734,52.108406
498.2658,53.602191
440.7203,46.355876
472.9422,14.060766
497.3738,44.975856
409.0944,24.309281
433.1563,2.055904
443.7595,19.786226
457.6811,16.843708
493.5136,36.088933
432.9083,19.268514
463.7826,9.796625
432.8093,28.249261
487.8752,52.558357
471.8985,33.05553
402.8188,27.966993
473.203,26.279129
485.476,27.907619
408.703,20.988566
428.3918,25.448406
477.4206,2.713352
460.96,47.458836
487.2291,3.934494
420.1673,18.009933
485.684,59.384635
407.2943,
403.811,1.809672
418.4105,30.866727
403.1563,1.406165
410.5217,21.825255
496.2613,15.709671
468.187,28.142899
406.6144,58.552669
413.538,7.332962
470.0376,8.69488
457.8065,47.286619
404.3206,41.346495
431.6815,19.242854
464.3703,58.362936
419.9656,
446.5914,8.351978
0.0002,46.313308
0.0002,12.732077
406.5986,49.33916
457.7328,30.015305
450.6321,52.056306
445.9514,
443.9022,18.589467
453.3388,8.565185
471.2839,28.364741
424.2763,43.34176
417.5875,34.535507
440.4724,
412.9697,5.909035
472.1148,45.332433
468.9176,38.004413
491.895,12.53701
451.1817,
476.8635,26.111625
488.6541,57.332867
484.5586,34.117607
426.7529,44.796669
426.6524,53.551401
400.5554,6.918799
437.9907,6.536817
406.4122,53.869628
405.7486,3.529201
471.9675,42.862692
445.93,39.066983
462.1006,11.117116
0.0002,12.726202
415.9529,25.016086
465.368,
458.932,54.739229
457.9335,44.842583
451.4957,38.58335
403.0694,35.29963
470.7699,8.851011
483.1062,13.12774
450.5055,38.020281
470.6045,26.421464
407.8637,59.742609
414.8385,1.188296
457.0031,33.929112
464.4032,58.689185
404.6602,41.656629
436.6242,31.477471
425.1374,24.949609
436.1436,5.538027
428.1379,15.994997
490.5608,27.452009
423.5412,34.506757
456.6283,50.055261
406.5747,21.48005
427.094,53.40149
469.999,31.829694
445.2475,18.040658
476.897,18.055229
471.2259,39.212454
488.1104,
441.7817,14.150338
444.3411,45.362464
479.3042,54.32532
458.5751,45.4621
466.1925,10.015354
423.217,5.817712
448.1362,34.650123
417.537,39.111369
491.1206,29.709991
476.9076,30.071127
423.1244,47.474803
441.9103,40.69518
462.1338,21.981767
498.7466,15.386531
431.3944,19.753275
485.4843,35.041641
402.6234,
440.3251,25.745125
0.0002,56.997459
476.0339,43.226583
423.8726,37.309236
402.931,4.292144
443.6826,28.463584
454.2948,50.682469
481.7564,17.827463
435.2446,7.869926
435.5891,30.879127
497.8677,3.98173
425.1955,37.737798
0.0002,13.485751
411.4538,33.94329
444.0545,
427.3511,6.376163
492.219,43.040786
443.5774,38.940638
465.9275,57.007177
416.7743,25.840884
451.7447,48.957264
473.1782,42.659129
442.5772,19.250062
447.7946,31.824379
411.6733,45.099026
487.6659,50.162589
423.5456,51.948638
0.0002,
473.1951,13.250566
474.8869,12.849274
408.0794,8.515728
436.4896,45.59749
496.6572,26.191892
409.1225,49.755526
485.4286,54.779507
465.5835,6.614212
498.6376,19.924904
401.0162,56.459971
415.7674,53.892827
417.4575,54.044558
484.9931,32.779175
430.4313,
483.4053,18.451026
481.8815,2.747971
491.7832,35.684564
405.9267,36.681478
435.9804,47.69574
413.3537,
436.0089,15.138172
474.6632,35.970103
470.5884,4.085726
436.7888,23.473525
430.7048,49.241794
494.454,46.895382
492.8236,55.618972
411.0455,5.244273
427.8774,1.849409
465.9344,16.21938
450.8221,3.833319
471.9515,23.13798
447.1826,
415.7909,4.022828
446.9888,41.558058
493.5245,7.579528
484.3655,15.477889
404.7882,47.025225
481.8819,46.937673
464.4522,36.128115
408.9244,41.455124
423.5672,21.282141
499.7194,21.847121
471.8532,15.91834
444.1476,39.768447
410.175,7.423598
449.0184,32.718524
401.0311,34.73686
484.2389,46.942574
455.7029,35.319058
469.8302,47.838332
484.227,41.895496
433.2769,3.047829
474.4287,
479.6283,54.78974
433.3246,25.29008
477.075,58.7837
451.6541,32.412634
419.1042,22.615268
417.9023,24.729566
458.1983,8.640464
450.7616,58.334046
456.2697,22.711744
470.5413,19.726853
452.6148,13.227332
488.9697,6.653321
417.1444,27.817488
418.2922,3.929073
415.7098,12.442521
483.0163,36.65341
438.0773,30.643261
442.7326,13.840111
415.2345,24.889356
490.6767,42.412728
430.5102,35.487568
481.4455,43.995197
414.3274,2.260685
466.9123,42.049916
466.4424,50.31937
451.1878,7.533732
428.111,38.912987
442.434,24.537406
450.0248,7.560793
485.5046,8.068452
454.2171,31.928063
436.5347,59.749978
478.5104,27.695155
450.0767,34.066301
481.8037,32.661062
421.9829,29.393823
432.7412,38.237453
499.8517,40.76241
484.5894,31.615416
477.0485,38.808221
481.6788,32.219296
447.844,51.750294
491.2737,56.297271
459.2609,48.638967
441.9785,27.858312
402.0176,52.443196
433.175,6.088976
410.2634,16.329306
411.4949,47.00619
444.748,25.589856
0.0002,10.454432
452.8498,51.916691
420.1304,30.833464
439.243,7.900204
479.6367,16.724878
426.4469,2.872403
415.4842,59.17794
482.653,57.228467
425.0325,18.537406
452.063,2.193109
400.1333,38.399065
493.1235,55.454822
422.2342,9.422638
434.755,29.8626
444.1155,6.669198
0.0002,9.394084
445.3491,52.033385
441.8496,35.345065
464.4485,27.63869
415.1116,3.675157
428.6868,49.158556
475.5113,8.306038
453.8856,22.986822
471.7351,59.904172
410.0068,50.68639
499.6585,45.73179
461.5467,59.804866
489.7399,33.975532
480.497,27.763251
481.6945,54.178701
443.0979,13.295859
431.1709,38.838728
478.9284,40.064431
409.8961,13.169744
454.5658,32.249475
459.755,17.201888
426.183,43.7631
461.6438,8.688917
481.2841,26.642374
430.3543,24.15915
0.0002,16.940549
490.4067,48.735077
450.911,35.562053
468.1538,50.775227
484.6351,34.330778
407.1814,22.645055
400.9871,12.577078
423.163,29.88124
493.9519,12.783965
492.7005,59.488897
460.4327,7.083727
465.7769,39.491619
474.952,2.420103
401.1055,
433.4037,48.900781
491.9705,8.26078
448.4662,51.539384
466.7871,6.504891
445.9552,59.407129
454.672,36.940531
443.7182,34.692171
451.2282,58.223853
0.0002,9.639151
495.3811,41.012574
0.0002,6.651798
499.5904,40.631391
412.4853,43.543918
494.7337,19.310528
491.0106,23.798961
464.545,54.170775
0.0002,42.924498
470.0833,33.674857
453.7513,6.809292
409.4838,40.53023
472.5669,47.084047
451.4583,51.580831
495.1797,56.052157
486.74,11.815625
464.809,56.933978
470.9094,11.915151
416.3567,39.819736
456.3624,53.882883
491.3513,38.636763
416.7705,16.45019
471.6714,6.948796
428.7612,35.87202
470.6526,24.193275
430.5716,30.864167
436.9419,12.481182
430.5035,27.354065
490.7298,47.584018
406.2546,33.525477
470.4922,20.67834
422.1353,29.042398
428.8895,20.53364
445.0059,57.361301
483.5405,
484.5294,11.748881
470.5822,32.403866
498.9225,36.349113
490.0489,5.093206
471.9753,19.049443
446.7216,22.898345
442.3898,14.5791
472.1384,44.418232
467.8306,43.698699
402.2254,40.68368
450.1453,43.409752
466.4581,
460.9135,20.812936
474.0877,
409.8786,2.19069
446.6914,48.78275
466.7625,49.743979
483.0343,58.65241
412.0172,52.264955
488.1205,30.212407
402.4214,20.166316
407.9704,7.85717
415.6436,30.877409
443.0962,29.726499
420.8646,22.9779
428.9499,4.03401
406.4579,5.441414
455.6765,32.295536
491.1928,31.507435
436.5661,56.968722
426.4916,44.300287
483.4718,32.387484
436.2817,43.035552
480.3217,46.783647
457.6236,56.926736
455.2388,55.347659
464.4295,36.944889
441.1882,30.703269
479.8998,59.296711
0.0002,43.203713
434.0683,30.511989
466.8004,37.573739
442.2308,28.891341
434.6443,27.676858
455.467,54.371503
440.698,49.534814
487.8504,34.393774
425.6803,1.691391
453.9827,43.140858
421.808,29.812882
449.0948,36.940614
431.9846,48.864597
481.4855,3.015489
416.0726,33.139337
419.1194,
445.2404,18.876953
401.5102,33.150003
406.9931,25.25147
463.106,56.276724
411.8963,30.845316
424.3371,55.590931
462.6209,14.421416
401.1011,10.240384
440.0592,25.663369
488.6345,
402.0863,35.099055
457.6642,36.716295
0.0002,6.504543
460.3751,19.488198
0.0002,33.798638
440.4273,13.907191
451.0678,46.676734
421.3765,11.158708
427.9141,39.924127
426.9877,20.515394
468.1528,47.880154
454.3374,57.816408
403.5341,47.252005
437.5596,20.694631
426.886,18.527436
417.813,42.199472
431.3242,34.087134
443.3491,41.463076
475.3138,32.007091
465.8195,49.259195
495.4542,15.124242
407.4882,29.011583
427.2076,40.019966
487.2301,33.013947
461.8051,51.502855
475.0489,19.542988
404.0009,11.78157
459.4509,48.46281
406.7563,33.511928
410.1904,21.10428
497.312,9.976683
467.8209,
400.8632,58.544531
494.1925,7.232929
455.3667,41.91438
419.1494,58.75432
463.608,18.008698
439.1088,4.2913
464.0828,51.748146
436.5604,43.859552
415.042,19.177526
432.5512,18.828046
452.7665,48.102973
411.6179,14.670815
469.8984,25.270026
478.1119,20.653416
407.6498,13.358525
402.0751,19.148422
494.674,47.941957
444.2182,48.629546
425.384,7.17312
418.2377,7.071023
433.0205,37.363763
471.216,46.364345
404.9071,46.868987
470.5646,1.488826
484.8497,49.381188
453.4335,42.602829
446.0907,14.063361
469.4669,22.035415
424.7644,26.530342
401.3845,36.066585
484.6868,41.200723
459.6465,52.999869
472.1876,58.0594
0.0002,42.872022
451.5391,48.361274
416.1493,32.268629
459.6644,53.192655
455.969,24.334639
463.5829,47.491902
457.8028,31.7787
475.4485,22.582821
428.2674,35.577411
453.0699,45.678866
431.4252,22.689775
0.0002,15.393258
426.9691,38.773942
493.4461,50.647214
444.0851,26.826315
482.3648,
499.0938,58.880136
425.1084,19.925588
428.5612,1.775354
437.6886,
450.3863,23.021376
428.4007,3.06703
417.5721,4.728117
421.8796,23.599157
496.8014,56.760494
437.849,28.643816
439.4936,17.135083
427.2456,44.147995
492.6084,47.278821
403.1082,15.946445
440.5437,39.820322
416.7214,33.057871
410.3491,42.491102
400.9931,15.425139
486.2445,45.823274
415.1885,28.913584
440.4495,2.657525
409.429,15.035391
442.4905,3.638497
480.638,28.649861
490.4484,19.065459
454.1648,56.880953
409.9442,17.808797
408.8154,57.874396
431.4856,54.722721
479.5646,44.578446
495.1905,27.959257
479.9948,50.490838
447.2066,4.010049
437.0137,45.856845
413.4138,46.890376
437.584,39.059615
435.6145,
416.9966,11.183882
479.9248,5.725337
421.9267,37.206939
401.7085,15.07447
441.6868,46.871524
495.9712,42.783968
465.1106,9.358323
493.5938,31.444348
493.782,54.685224
413.6609,3.753989
447.401,3.216315
418.7117,20.737681
433.0957,50.912234
470.7329,15.302077
487.0392,46.718172
457.1871,48.465928
449.9973,16.57593
405.8552,4.928724
471.1241,46.886061
0.0002,29.472703
494.8218,42.262765
474.9038,53.57885
433.15,32.152557
403.2259,
444.8748,9.523951
438.7688,36.050224
401.4436,28.963118
484.3382,28.415235
496.8009,30.250653
0.0002,
430.7805,44.582317
425.3588,1.002641
455.3602,19.452922
456.9382,43.154063
459.0682,8.106606
453.3455,18.549667
423.5023,11.710119
491.9376,17.544234
497.8906,45.117715
432.9332,37.384947
473.9595,4.736587
412.1788,
496.8384,8.271265
417.6926,20.092969
477.7525,31.969825
494.8348,20.315398
477.9083,11.671181
462.8475,43.095655
482.7403,21.358978
421.3687,21.919057
433.2681,7.465473
490.8734,57.603807
461.7195,51.383984
410.0594,5.364154
477.4637,5.809188
417.8113,
429.6732,34.081582
409.7204,54.433585
442.2138,54.619707
458.6244,3.706264
499.6668,41.394616
415.2487,29.645572
0.0002,55.785602
464.375,26.087284
468.1733,10.823679
405.4376,48.793071
417.3226,48.926859
444.4938,27.767131
413.5813,22.870494
491.3452,36.748967
438.7638,
434.6381,27.134569
424.7654,33.84685
443.5145,28.023824
412.125,44.706636
483.1897,21.44165
473.0372,42.166676
432.7668,3.154369
473.9286,42.646508
0.0002,28.774252
415.7868,8.53829
427.8134,10.355423
470.8451,2.338849
450.4212,17.829733
452.0618,47.610225
429.2644,1.019911
0.0002,41.190361
462.1586,2.010182
459.7606,10.832154
455.2919,22.778265
494.3318,41.805966
493.9908,
472.3567,13.327692
486.9038,37.575849
0.0002,58.255248
0.0002,49.075686
499.3558,44.410531
464.3798,33.124817
495.9636,35.255053
440.9083,14.336648
407.897,48.892972
499.6563,38.752577
470.3797,17.474119
477.4784,45.13187
479.7499,6.899674
470.2654,11.351494
433.0854,25.404544
422.1533,42.613561
408.8781,20.803647
420.1782,33.238739
458.1494,26.778189
469.5357,30.908797
479.1081,34.524059
421.4001,23.603795
440.2917,21.936259
444.998,13.971791
449.0606,42.118019
423.0802,17.566714
485.1077,
429.3144,29.542133
483.3257,58.581207
491.8283,47.120901
428.2695,24.400231
459.9816,15.785618
429.2519,11.94475
437.2549,55.772371
410.9315,51.385545
496.0395,55.116546
402.1464,32.739776
474.3041,32.602423
489.29,51.606554
415.0072,14.995484
436.7575,59.996946
495.2297,45.089327
401.4673,11.548293
490.7845,11.863317
471.1531,29.490391
435.4529,48.083132
487.6819,16.139955
427.2838,39.934648
409.9993,36.754382
404.0021,54.034935
460.4574,2.184828
456.1238,44.74873
459.5982,42.700683
451.4902,41.532167
440.0436,4.670523
405.7973,36.558313
459.2027,25.32296
426.4043,54.330332
405.0542,51.880545
446.0447,
